,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
300,4,2.846,0.302,0.085,2.324,4.75,0.5,[ 3 19 11  4],1.1470745906056208,98.52,0.48460000000000003
301,4,2.847,0.163,0.253,3.246,2.5,1.0,[ 4 28  2  3],0.8128358867926165,113.71,0.14410000000000003
302,4,2.937,0.392,0.091,2.733,5.25,0.5,[ 5 22  8  2],1.0684327712763315,83.42,0.5765
303,3,2.65,0.178,0.16,2.55,3.667,0.6666666666666666,[29  5  3],0.6651177640555062,154.74,0.251
304,3,2.53,0.142,0.17,2.889,3.0,0.6666666666666666,[29  6  2],0.6436630411281172,96.35,0.19099999999999998
305,4,2.283,0.254,0.185,3.322,3.5,0.75,[ 3 27  5  2],0.8618120701736405,96.28,0.2603
306,4,3.064,0.303,0.121,3.21,4.0,0.25,[18  7 10  2],1.1768582376015622,76.96,0.4642
307,4,2.247,0.102,0.269,3.523,1.75,1.0,[30  2  3  2],0.6891788035061496,98.2,0.0038999999999999313
308,4,3.064,0.101,0.048,1.969,1.25,0.75,[26  5  4  2],0.9166159840948057,89.51,0.3498
309,3,3.402,0.465,0.034,2.104,8.0,0.3333333333333333,[ 9 21  7],0.9803405226008446,111.14,0.7644
310,4,2.791,0.284,0.231,3.129,3.75,0.75,[26  2  6  3],0.904344992886087,130.62,0.2859
311,4,2.533,0.231,0.219,3.372,3.5,0.75,[ 5 28  2  2],0.7968231945546029,128.36,0.2215
312,4,2.563,0.413,0.09,2.95,5.5,0.75,[ 4 26  5  2],0.9166159840948057,102.51,0.5613
313,4,3.005,0.386,0.114,2.834,5.75,0.25,[17  9  8  3],1.2360255546868009,97.6,0.5497
314,3,3.032,0.444,0.047,1.695,8.0,0.6666666666666666,[25 10  2],0.7762141041911064,145.91,0.6908000000000001
315,3,2.447,0.161,0.165,1.867,3.333,1.0,[ 2 32  3],0.48698061219245503,97.3,0.2077
316,4,2.571,0.256,0.137,2.805,4.0,0.5,[ 5 22  7  3],1.0982873330376033,78.16,0.3487
317,3,2.94,0.142,0.156,2.26,3.0,1.0,[ 4 30  3],0.6142439731753446,121.25,0.24879999999999997
318,4,3.05,0.446,0.11,2.829,5.75,0.25,[ 5 17 12  3],1.196687289006751,108.41,0.619
319,3,3.457,0.255,0.122,2.465,4.667,0.6666666666666666,[24  4  9],0.8651478972697317,99.58,0.45430000000000004
320,3,2.347,0.031,0.256,2.981,0.667,1.0,[33  2  2],0.417476338302775,103.3,-0.04150000000000001
321,4,3.126,0.236,0.219,3.634,3.25,0.5,[ 6 21  8  2],1.1053137315058787,89.91,0.2858
322,4,2.968,0.256,0.166,2.99,3.75,0.75,[21 11  3  2],1.0435138472361656,84.83,0.3536
323,3,3.356,0.202,0.085,2.59,4.333,0.3333333333333333,[ 7  8 22],0.9552466328953371,111.54,0.4356
324,3,2.653,0.097,0.274,2.589,1.667,1.0,[ 3 32  2],0.4869806121924549,114.3,0.033499999999999946
325,3,3.431,0.369,0.053,2.339,6.333,0.0,[14  5 18],0.9887372688897625,102.56,0.6485000000000001
326,4,2.378,0.204,0.193,3.42,3.25,0.75,[25  7  3  2],0.9413125642059426,95.92,0.2102
327,3,3.449,0.188,0.156,2.816,3.667,0.6666666666666666,[28  6  3],0.7096173730150794,137.15,0.3457
328,4,2.314,0.352,0.094,2.195,4.75,0.75,[12 21  3  1],0.9879533760049753,81.99,0.47059999999999996
329,4,2.709,0.254,0.181,2.795,3.25,1.0,[ 3 29  2  3],0.7560652866243246,98.43,0.3077000000000001
330,3,2.933,0.16,0.144,2.407,3.0,0.6666666666666666,[ 6 28  3],0.7096173730150794,108.26,0.2805
331,4,3.32,0.492,0.108,2.727,7.0,0.0,[ 5 20  7  5],1.1884747872710348,74.72,0.6943999999999999
332,4,2.715,0.247,0.226,3.088,3.75,0.75,[ 5 27  2  3],0.8618120701736405,99.52,0.24729999999999996
333,4,2.074,0.171,0.145,2.34,2.5,1.0,[ 4 29  3  1],0.7327397131822883,117.9,0.2044
334,3,3.414,0.448,0.078,2.04,7.667,0.6666666666666666,[ 4 27  6],0.7654225169154467,127.34,0.6958
335,4,2.728,0.293,0.078,2.206,4.25,0.75,[ 4 23  7  3],1.0547354175025614,107.61,0.4722
336,4,2.609,0.505,0.039,1.811,6.0,0.5,[ 6 24  6  1],0.9683664110472688,72.86,0.7191000000000001
337,4,2.981,0.251,0.117,2.809,4.0,0.5,[ 6 22  5  4],1.1150839181604044,83.01,0.40869999999999995
338,4,2.635,0.169,0.193,3.749,2.25,1.0,[ 4 28  3  2],0.8128358867926165,100.9,0.20089999999999997
339,3,3.282,0.071,0.245,2.97,1.0,1.0,[32  2  3],0.48698061219245503,97.96,0.10520000000000002
340,4,2.56,0.228,0.237,3.762,3.0,0.75,[24  9  2  2],0.9400827276005366,86.81,0.19960000000000003
341,3,2.933,0.209,0.204,2.415,4.667,0.6666666666666666,[29  5  3],0.6651177640555062,123.47,0.25750000000000006
342,3,3.413,0.281,0.092,2.56,5.0,0.0,[20 10  7],1.0011377114440225,99.58,0.5119
343,3,3.413,0.319,0.08,2.432,5.667,0.3333333333333333,[21  8  8],0.9837277542910012,108.48,0.5643
344,4,2.476,0.224,0.252,2.809,3.0,1.0,[ 3 30  2  2],0.6891788035061495,86.53,0.1692
345,4,2.607,0.27,0.197,2.982,4.0,0.75,[ 3 23  8  3],1.0340645874599599,85.86,0.29430000000000006
346,3,2.522,0.132,0.146,2.866,2.667,0.6666666666666666,[27  8  2],0.718771370031374,126.8,0.209
347,3,2.821,0.2,0.233,2.495,4.0,1.0,[ 3 30  4],0.6142439731753446,136.63,0.2025
348,4,2.493,0.401,0.047,2.253,5.0,0.25,[ 6 16 14  1],1.1228428049194017,69.62,0.5939
349,4,2.163,0.107,0.271,3.578,1.5,1.0,[ 3 30  2  2],0.6891788035061495,81.77,-0.0019000000000000128
350,4,2.239,0.245,0.193,3.213,3.75,0.75,[ 3 27  5  2],0.8618120701736405,102.53,0.23729999999999998
351,4,3.303,0.41,0.104,2.722,6.0,0.5,[ 4 22  5  6],1.1150839181604042,70.25,0.6154999999999999
352,3,3.147,0.154,0.215,2.621,2.667,0.6666666666666666,[ 5 30  2],0.598231280937331,121.73,0.21069999999999997
353,3,3.383,0.267,0.044,2.312,5.333,0.0,[10  7 20],1.0011377114440225,124.24,0.5525
354,4,3.234,0.517,0.058,2.044,7.5,0.75,[ 4 21  9  3],1.1095393532198528,85.05,0.7708
355,3,3.471,0.297,0.061,2.493,5.667,0.0,[ 8 17 12],1.0536465888644848,117.85,0.5709
356,3,2.94,0.193,0.156,2.408,4.0,0.6666666666666666,[26  8  3],0.7827590156712095,114.7,0.29979999999999996
357,4,3.047,0.361,0.085,3.026,4.5,0.25,[16  9  8  4],1.2780219523798806,79.04,0.5637000000000001
358,3,2.244,0.0,0.018,1.0,0.0,1.0,[33  2  2],0.417476338302775,121.81,0.2028
359,3,2.94,0.142,0.156,2.26,3.0,1.0,[ 4 30  3],0.6142439731753446,120.95,0.24879999999999997
360,3,2.523,0.139,0.143,2.411,2.667,1.0,[ 3 32  2],0.4869806121924549,125.78,0.21970000000000006
