,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
300,3,2.813,0.171,0.127,2.1,2.667,1.0,[ 2 31  4],0.5464564222485762,97.35,0.2999
301,3,3.449,0.231,0.09,2.411,4.667,0.6666666666666666,[25  8  4],0.8365231721138658,114.05,0.4679
302,4,3.13,0.441,0.078,2.697,5.75,0.75,[22  4  7  4],1.105116293556947,110.62,0.6604
303,3,2.291,0.122,0.069,1.882,2.333,0.6666666666666666,[28  8  1],0.6396406526889704,116.79,0.2683
304,3,2.201,0.149,0.056,1.688,3.0,0.6666666666666666,[29  7  1],0.6035408825632801,127.62,0.3019
305,4,1.976,0.202,0.011,1.155,2.75,0.75,[ 5 30  1  1],0.6356986961027334,86.72,0.3864
306,3,3.311,0.314,0.077,2.286,6.0,0.0,[19 13  5],0.9802186744460395,106.87,0.5527
307,4,3.215,0.18,0.22,3.789,2.5,0.75,[23  9  2  3],1.0008227940085315,82.83,0.2375
308,4,1.654,0.184,0.02,1.318,2.75,0.75,[30  5  1  1],0.6356986961027334,109.21,0.3254
309,3,2.395,0.147,0.18,2.244,2.333,1.0,[ 3 32  2],0.4869806121924549,124.06,0.17049999999999998
310,3,1.254,0.0,0.016,1.0,0.0,1.0,[35  1  1],0.24775082745153582,120.09,0.10620000000000002
311,3,3.35,0.364,0.048,2.25,6.667,0.0,[19 10  8],1.026979429737697,83.07,0.6414
312,3,3.45,0.158,0.145,2.814,2.667,0.6666666666666666,[ 6 28  3],0.7096173730150794,147.08,0.32900000000000007
313,4,1.838,0.192,0.046,1.79,2.75,0.75,[24 11  1  1],0.8365898064514468,99.12,0.3206
314,3,3.194,0.305,0.071,2.347,5.0,0.3333333333333333,[24  7  6],0.8907768373170293,91.58,0.5392
315,3,3.374,0.374,0.07,2.225,7.333,0.3333333333333333,[22  9  6],0.9479851562853796,119.04,0.6274
316,4,2.516,0.388,0.168,2.765,5.5,0.5,[ 3 24  5  5],1.0254176986254129,90.98,0.438
317,3,3.469,0.185,0.126,2.812,3.333,0.3333333333333333,[ 5 27  5],0.7708645476048219,118.73,0.3807
318,3,2.94,0.191,0.127,1.977,3.667,1.0,[ 3 31  3],0.5556401539672464,119.56,0.3326
319,4,2.896,0.285,0.149,2.956,4.75,0.5,[ 5 23  6  3],1.0647030421060188,102.89,0.39579999999999993
320,3,3.139,0.134,0.241,2.843,2.667,0.6666666666666666,[ 5 30  2],0.598231280937331,100.12,0.1587
321,4,3.279,0.314,0.15,3.453,4.5,0.5,[ 5 23  6  3],1.0647030421060188,75.94,0.4619
322,4,1.712,0.245,0.04,1.639,2.75,0.75,[ 8 27  1  1],0.7562387851967765,117.2,0.36819999999999997
323,4,2.772,0.328,0.127,3.139,4.75,0.5,[ 5 23  6  3],1.0647030421060188,91.93,0.4528
324,3,2.515,0.156,0.139,2.778,3.0,0.6666666666666666,[ 8 27  2],0.718771370031374,105.89,0.2407
325,3,2.933,0.166,0.139,2.416,3.333,0.6666666666666666,[ 5 29  3],0.6651177640555062,98.93,0.2925
326,3,3.139,0.118,0.229,2.851,2.667,0.6666666666666666,[ 6 29  2],0.6436630411281172,112.14,0.15709999999999996
327,4,2.334,0.22,0.166,3.351,3.0,0.75,[ 6 27  2  2],0.8403573472462516,90.22,0.2542
328,4,2.846,0.307,0.172,3.095,4.5,0.5,[ 5 22  7  3],1.0982873330376033,116.44,0.38520000000000004
329,3,3.076,0.122,0.176,2.523,2.333,1.0,[31  3  3],0.5556401539672464,93.57,0.2184
330,4,3.326,0.427,0.054,2.781,6.25,0.0,[14  6  9  8],1.3377310759024241,88.65,0.6948
331,4,2.978,0.283,0.188,3.269,4.25,0.5,[ 5 24  5  3],1.0254176986254129,98.09,0.35519999999999996
332,4,2.163,0.155,0.24,3.228,2.0,1.0,[ 2 31  2  2],0.621391252579381,96.7,0.08330000000000001
333,4,2.528,0.173,0.232,3.699,2.75,0.75,[ 7 26  2  2],0.878364676044616,105.82,0.14740000000000003
334,4,2.247,0.102,0.269,3.523,1.75,1.0,[30  2  3  2],0.6891788035061496,96.8,0.0038999999999999313
335,3,3.413,0.292,0.084,2.379,5.667,0.3333333333333333,[24  5  8],0.8823769984831464,109.08,0.5325
336,4,2.736,0.222,0.183,3.409,2.75,1.0,[ 4 27  3  3],0.8778247624116541,108.68,0.276
337,4,2.787,0.209,0.163,2.415,3.5,0.75,[25  5  3  4],0.9795638722561323,92.22,0.2921
338,3,3.421,0.3,0.097,2.414,6.0,0.3333333333333333,[24  7  6],0.8907768373170293,139.66,0.5257
339,4,2.779,0.46,0.082,2.666,6.0,0.25,[20  8  6  3],1.1623619265390577,103.84,0.6395
340,3,3.032,0.268,0.118,2.152,5.0,0.6666666666666666,[27  7  3],0.7486259317926459,121.92,0.4296000000000001
341,4,2.402,0.123,0.247,3.786,2.0,0.75,[ 5 28  2  2],0.7968231945546029,83.09,0.06680000000000003
342,4,2.602,0.327,0.223,2.689,4.75,1.0,[ 3 28  4  2],0.8128358867926165,86.48,0.3196
343,4,2.966,0.304,0.194,3.214,4.75,0.5,[ 5 24  5  3],1.0254176986254129,98.03,0.3678
344,3,2.933,0.251,0.182,2.114,5.0,1.0,[31  4  2],0.5464564222485762,131.55,0.3259
345,3,3.46,0.176,0.115,2.789,3.333,0.6666666666666666,[22 12  3],0.8780084359592709,118.07,0.38399999999999995
346,4,2.841,0.187,0.243,3.4,2.75,0.75,[ 5 27  2  3],0.8618120701736405,91.32,0.17950000000000005
347,3,2.347,0.031,0.256,2.981,0.667,1.0,[33  2  2],0.417476338302775,106.79,-0.04150000000000001
348,4,3.189,0.431,0.046,2.273,6.0,0.25,[18 13  5  1],1.0861010788252665,88.05,0.6947000000000001
349,3,2.347,0.031,0.256,2.981,0.667,1.0,[33  2  2],0.417476338302775,108.27,-0.04150000000000001
350,4,3.31,0.29,0.164,3.285,4.25,0.75,[ 4 25  5  3],0.9795638722561323,103.93,0.4242
351,4,2.662,0.177,0.098,2.092,2.75,0.75,[ 5 27  2  3],0.8618120701736405,110.18,0.3256
352,4,2.739,0.339,0.167,3.066,5.0,0.75,[ 4 23  4  6],1.0715320026253623,101.31,0.4125
353,4,3.047,0.44,0.137,2.839,5.75,0.5,[21  8  5  3],1.1267684544332675,91.09,0.5803
354,4,2.916,0.312,0.126,3.001,5.0,0.25,[ 4 20  6  7],1.1830327565816594,90.68,0.45239999999999997
355,4,2.509,0.347,0.15,3.121,5.0,0.5,[12 20  3  2],1.0591434127615207,99.43,0.4179
356,3,3.332,0.3,0.041,2.247,6.0,0.3333333333333333,[ 9  7 21],0.9803405226008446,84.93,0.584
357,4,2.722,0.467,0.04,2.085,6.5,0.5,[22  7  6  2],1.0768326101102146,86.37,0.6912
