,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
100,3,3.495,0.314,0.076,2.097,6.0,0.6666666666666666,[ 3 27  7],0.7486259317926458,121.16,0.5723
101,4,2.163,0.107,0.271,3.578,1.5,1.0,[ 3 30  2  2],0.6891788035061495,86.49,-0.0019000000000000128
102,4,2.7,0.249,0.195,3.271,3.5,0.75,[24  8  2  3],0.9733245210519649,85.89,0.28500000000000003
103,4,3.243,0.445,0.109,2.746,6.5,0.5,[21  4  6  6],1.1519648783899512,108.8,0.6385000000000001
104,3,3.078,0.296,0.052,1.555,4.667,0.6666666666666666,[28  7  2],0.6836370561736084,84.15,0.5413999999999999
105,3,3.32,0.329,0.049,2.19,6.667,0.3333333333333333,[27  5  5],0.7708645476048219,126.13,0.6022
106,3,2.696,0.196,0.125,2.647,4.333,0.6666666666666666,[29  6  2],0.6436630411281172,123.35,0.3156
107,3,3.282,0.071,0.245,2.97,1.0,1.0,[32  2  3],0.48698061219245503,102.95,0.10520000000000002
108,4,2.378,0.203,0.178,3.365,3.25,0.75,[23  9  3  2],1.0008227940085317,94.43,0.22720000000000004
109,4,2.989,0.569,0.139,2.557,7.5,0.5,[ 3 23  5  6],1.0647030421060188,105.22,0.7011
110,4,3.217,0.209,0.264,3.842,3.0,0.75,[27  5  2  3],0.8618120701736405,81.02,0.21389999999999995
111,3,2.967,0.201,0.137,2.385,4.0,0.6666666666666666,[23 11  3],0.8598624576940395,94.36,0.33330000000000004
112,4,2.615,0.303,0.072,2.462,4.25,0.25,[ 9 17  9  2],1.2027837612353727,64.08,0.4781
113,4,3.104,0.446,0.043,2.448,6.0,0.5,[19  3 13  2],1.0711661970148578,63.64,0.7048000000000001
114,3,2.813,0.148,0.157,2.254,3.0,1.0,[ 3 30  4],0.6142439731753446,102.32,0.2409
115,3,3.407,0.367,0.061,2.23,6.0,0.3333333333333333,[ 7 24  6],0.8907768373170293,126.42,0.6345000000000001
116,4,2.862,0.23,0.106,2.105,3.5,0.75,[26  5  3  3],0.925799715813476,113.79,0.389
117,4,3.05,0.407,0.062,2.282,6.0,0.75,[24  4  7  2],0.9939953510945665,83.15,0.6376
118,4,3.041,0.361,0.127,2.86,4.75,0.5,[ 5 22  7  3],1.0982873330376033,85.28,0.5126999999999999
119,4,2.48,0.309,0.122,2.305,4.0,1.0,[ 3 29  2  3],0.7560652866243246,88.24,0.41059999999999997
120,3,3.399,0.277,0.125,2.24,6.0,0.6666666666666666,[ 5  3 29],0.6651177640555062,112.1,0.4669
121,3,3.464,0.241,0.123,2.594,4.667,0.3333333333333333,[25  5  7],0.850365041637124,102.95,0.43979999999999997
122,3,2.522,0.131,0.138,2.842,2.667,0.6666666666666666,[26  9  2],0.7495172222197811,118.9,0.2176
123,4,3.088,0.309,0.137,3.018,4.0,0.75,[24  8  2  3],0.9733245210519649,76.18,0.4534
124,4,2.574,0.364,0.161,2.917,5.0,0.75,[ 3 25  7  2],0.9413125642059426,95.93,0.4281999999999999
125,3,3.146,0.149,0.237,2.85,3.0,0.6666666666666666,[28  7  2],0.6836370561736084,114.29,0.1792
126,3,3.299,0.242,0.151,2.704,5.0,0.3333333333333333,[ 5 26  6],0.8133974703172686,105.23,0.39069999999999994
127,3,2.65,0.261,0.114,2.359,4.333,0.6666666666666666,[ 8 26  3],0.7827590156712095,85.65,0.3892
128,3,3.483,0.241,0.06,2.274,4.333,0.3333333333333333,[26  5  6],0.8133974703172686,108.79,0.5173
129,3,3.313,0.302,0.099,2.521,5.333,0.3333333333333333,[ 8 22  7],0.9552466328953371,85.35,0.5145
130,4,2.679,0.35,0.095,2.496,4.25,0.25,[ 8 20  7  2],1.1363816096975867,71.84,0.5039
131,3,3.297,0.224,0.23,2.816,3.667,0.6666666666666666,[26  9  2],0.7495172222197811,106.81,0.27769999999999995
132,3,2.933,0.195,0.229,2.437,4.333,1.0,[30  4  3],0.6142439731753446,100.25,0.21350000000000002
133,4,2.373,0.159,0.174,3.408,2.75,0.75,[ 6 26  3  2],0.904344992886087,108.35,0.18750000000000003
134,3,2.828,0.198,0.153,2.444,3.667,0.6666666666666666,[ 3 25  9],0.8124651103811076,93.99,0.2972
135,4,3.405,0.357,0.122,2.887,5.5,0.5,[22  7  5  3],1.0982873330376035,81.09,0.5510999999999999
136,4,3.104,0.369,0.122,2.923,5.75,0.25,[ 5  9 20  3],1.1505748560150182,77.04,0.533
137,3,2.678,0.096,0.147,2.759,1.667,1.0,[31  4  2],0.5464564222485762,122.45,0.1874
138,4,3.3,0.483,0.075,2.534,6.25,0.0,[ 5 12 14  6],1.2983928102223743,70.8,0.723
139,3,2.522,0.132,0.146,2.866,2.667,0.6666666666666666,[27  8  2],0.718771370031374,90.84,0.209
140,3,2.515,0.134,0.133,2.804,2.667,0.6666666666666666,[10 25  2],0.7762141041911064,91.47,0.22590000000000002
141,4,2.749,0.198,0.201,3.842,3.0,0.75,[27  5  3  2],0.8618120701736405,81.7,0.23170000000000004
142,4,2.315,0.273,0.189,3.384,3.5,0.75,[ 3 23  9  2],1.0008227940085315,81.5,0.2777
143,4,2.823,0.291,0.241,3.189,4.25,0.75,[26  6  2  3],0.904344992886087,91.73,0.2841
144,4,2.709,0.198,0.213,3.118,2.75,1.0,[ 3 28  3  3],0.8220196185112868,74.81,0.21330000000000005
145,4,2.841,0.23,0.284,3.394,3.75,0.75,[27  5  2  3],0.8618120701736405,69.39,0.1733000000000001
146,3,2.552,0.123,0.137,2.804,2.667,0.6666666666666666,[ 7 28  2],0.6836370561736084,81.65,0.21379999999999996
147,3,2.901,0.105,0.033,1.313,2.0,1.0,[32  3  2],0.4869806121924549,112.22,0.3554999999999999
148,4,2.198,0.226,0.057,1.657,3.0,0.75,[ 7 28  1  1],0.7211044713390108,89.48,0.3774
