,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
500,3,2.904,0.305,0.12,2.291,6.0,0.6666666666666666,[28  7  2],0.6836370561736084,120.55,0.4514
501,4,2.855,0.218,0.149,3.458,3.0,0.75,[23  8  3  3],1.0340645874599599,95.02,0.3247
502,3,3.174,0.27,0.139,2.564,4.667,0.6666666666666666,[ 4 23 10],0.8896369574877254,122.2,0.42060000000000003
503,4,3.279,0.436,0.116,2.796,5.75,0.5,[22  6  5  4],1.1150839181604044,96.95,0.6247
504,3,2.707,0.12,0.052,1.545,3.333,1.0,[29  4  4],0.6719467245748495,111.18,0.3283
505,4,2.373,0.175,0.181,3.4,2.75,0.75,[ 5 27  3  2],0.8618120701736405,77.0,0.19510000000000002
506,4,3.429,0.353,0.144,3.015,5.25,1.0,[ 4 27  3  3],0.8778247624116541,81.58,0.5231
507,3,3.489,0.388,0.06,2.332,6.667,0.0,[20  8  9],1.007534155872752,109.18,0.6649
508,4,2.896,0.354,0.102,2.728,5.5,0.5,[ 5 23  7  2],1.038722725264548,73.19,0.5212
509,3,3.255,0.269,0.07,1.629,5.667,0.6666666666666666,[25  9  3],0.8124651103811077,128.35,0.5105
510,3,2.94,0.179,0.073,1.822,3.667,1.0,[ 3 32  2],0.4869806121924549,95.57,0.38539999999999996
511,4,3.239,0.314,0.189,3.484,4.25,0.75,[24  8  2  3],0.9733245210519649,96.57,0.41109999999999997
512,3,3.154,0.153,0.237,2.85,3.0,0.6666666666666666,[28  7  2],0.6836370561736084,105.63,0.18400000000000002
513,3,2.515,0.15,0.138,2.795,2.667,0.6666666666666666,[ 9 26  2],0.7495172222197811,113.53,0.2359
514,4,3.056,0.259,0.178,3.143,3.75,0.75,[27  5  2  3],0.8618120701736405,93.1,0.351
515,4,2.635,0.164,0.24,3.345,2.25,1.0,[ 4 28  2  3],0.8128358867926165,76.77,0.13949999999999999
516,3,3.032,0.341,0.115,2.112,6.0,0.6666666666666666,[26  8  3],0.7827590156712095,110.46,0.5062
517,4,2.554,0.218,0.238,3.795,2.75,0.75,[24  9  2  2],0.9400827276005366,94.87,0.1878
518,3,3.2,0.183,0.137,2.422,3.667,0.6666666666666666,[ 4 27  6],0.7654225169154467,79.69,0.3386
519,3,3.484,0.322,0.014,1.554,6.0,0.6666666666666666,[26  9  2],0.7495172222197811,152.03,0.6536
520,4,2.754,0.221,0.123,2.846,3.0,0.75,[27  6  2  2],0.8403573472462516,106.13,0.3488
521,3,3.147,0.115,0.23,2.529,2.333,1.0,[ 3 32  2],0.4869806121924549,120.48,0.15369999999999995
522,4,3.065,0.49,0.073,2.142,6.5,0.5,[23  6  5  3],1.0647030421060188,87.56,0.7089
523,4,3.108,0.426,0.101,2.395,6.0,0.75,[ 4 26  5  2],0.9166159840948057,97.11,0.6155999999999999
524,3,2.515,0.148,0.192,2.878,3.333,0.6666666666666666,[30  5  2],0.598231280937331,119.04,0.1691
525,4,3.047,0.359,0.133,1.878,5.5,1.0,[28  3  3  3],0.8220196185112868,102.55,0.5041
526,3,2.765,0.266,0.077,2.173,5.333,0.6666666666666666,[ 3 27  7],0.7486259317926458,131.68,0.45010000000000006
527,3,3.187,0.406,0.085,2.169,6.667,0.3333333333333333,[ 5 26  6],0.8133974703172686,82.14,0.6227
528,4,2.887,0.414,0.066,2.256,6.25,0.5,[ 5 21  4  7],1.1474392844758692,84.2,0.6234999999999999
529,3,3.449,0.217,0.072,1.808,4.0,0.6666666666666666,[29  6  2],0.6436630411281172,116.63,0.4755
530,3,3.498,0.488,0.055,2.131,8.0,0.0,[ 8 20  9],1.007534155872752,106.38,0.7718
531,3,2.94,0.142,0.156,2.26,3.0,1.0,[ 4 30  3],0.6142439731753446,107.33,0.24879999999999997
532,3,3.321,0.318,0.106,2.448,5.667,0.3333333333333333,[ 9 23  5],0.9098752714397131,128.18,0.5229
533,3,3.45,0.193,0.063,1.82,3.333,0.6666666666666666,[ 5 30  2],0.598231280937331,131.85,0.46240000000000003
534,4,2.227,0.255,0.133,3.136,3.5,1.0,[30  3  2  2],0.6891788035061495,101.22,0.3181
535,3,2.873,0.211,0.11,1.916,5.333,0.6666666666666666,[26  8  3],0.7827590156712095,74.08,0.36629999999999996
536,4,2.988,0.367,0.152,2.755,5.0,0.75,[ 3 24  7  3],1.0031790828132368,79.05,0.48340000000000005
537,3,2.515,0.148,0.192,2.878,3.333,0.6666666666666666,[30  5  2],0.598231280937331,92.79,0.1691
538,3,3.076,0.122,0.176,2.523,2.333,1.0,[31  3  3],0.5556401539672464,118.39,0.2184
539,4,2.559,0.333,0.057,2.23,4.75,0.5,[21  7  8  1],1.0651915729410417,76.94,0.5205
540,4,2.984,0.295,0.177,3.303,3.75,0.75,[ 3 26  5  3],0.925799715813476,89.61,0.381
541,4,3.228,0.168,0.228,3.819,2.5,0.75,[ 6 26  2  3],0.904344992886087,80.73,0.21720000000000003
542,4,2.008,0.171,0.194,2.854,2.75,1.0,[ 2 30  3  2],0.6891788035061496,67.55,0.139
543,3,3.399,0.455,0.052,2.241,8.0,0.3333333333333333,[ 6  8 23],0.9216623419637526,74.32,0.7324999999999999
544,3,2.765,0.171,0.174,2.34,3.333,1.0,[ 4 30  3],0.6142439731753446,82.52,0.23870000000000005
545,3,2.933,0.166,0.139,2.416,3.333,0.6666666666666666,[ 5 29  3],0.6651177640555062,76.41,0.2925
546,3,2.615,0.196,0.114,2.635,4.0,0.6666666666666666,[25 10  2],0.7762141041911064,93.03,0.3207
547,4,2.84,0.368,0.119,3.297,5.25,0.5,[21  6  8  2],1.1053137315058787,59.48,0.5092
548,4,2.795,0.258,0.15,3.332,4.25,0.75,[ 4 25  6  2],0.9581091493287432,69.89,0.3575
549,4,3.096,0.367,0.127,2.984,5.0,0.25,[ 6  9 19  3],1.1848164131425758,72.94,0.5242
550,3,2.673,0.206,0.134,2.815,3.333,0.6666666666666666,[24 11  2],0.7991223912860443,86.2,0.3125
551,4,2.719,0.203,0.127,1.808,3.25,1.0,[29  3  2  3],0.7560652866243246,70.78,0.3225
552,3,2.276,0.134,0.172,2.2,2.667,1.0,[31  3  3],0.5556401539672464,89.16,0.1552
553,3,2.523,0.09,0.164,2.694,2.0,1.0,[ 4 31  2],0.5464564222485762,86.09,0.14550000000000002
554,3,3.139,0.159,0.275,2.878,3.333,0.6666666666666666,[30  5  2],0.598231280937331,87.26,0.14289999999999994
555,3,2.975,0.232,0.139,2.352,4.667,0.6666666666666666,[25  9  3],0.8124651103811077,79.95,0.3627
556,3,2.653,0.097,0.274,2.589,1.667,1.0,[ 3 32  2],0.4869806121924549,91.27,0.033499999999999946
557,3,3.607,0.201,0.109,2.76,3.667,0.6666666666666666,[12 22  3],0.8780084359592709,83.71,0.43090000000000006
558,4,2.3,0.218,0.206,3.466,3.25,0.75,[ 3 26  6  2],0.904344992886087,69.41,0.2008
559,3,3.56,0.427,0.021,2.027,7.667,0.0,[14 11 12],1.0935522258103947,88.2,0.7578
560,3,2.933,0.16,0.144,2.407,3.0,0.6666666666666666,[ 6 28  3],0.7096173730150794,64.48,0.2805
561,3,2.933,0.183,0.067,2.135,3.333,0.6666666666666666,[ 6 28  3],0.7096173730150794,89.16,0.39590000000000003
562,3,2.933,0.166,0.139,2.416,3.333,0.6666666666666666,[ 5 29  3],0.6651177640555062,91.3,0.2925
563,4,2.745,0.415,0.12,3.23,5.75,0.5,[ 6  8 21  2],1.1053137315058787,84.52,0.5455000000000001
564,3,2.665,0.218,0.134,2.451,4.333,0.6666666666666666,[29  5  3],0.6651177640555062,91.58,0.3237
565,4,2.402,0.14,0.264,3.764,2.0,1.0,[ 4 29  2  2],0.7468815549056543,83.48,0.06340000000000001
