,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
100,4,2.447,0.31,0.139,2.977,4.0,0.75,[25  7  2  3],0.9413125642059426,193.62,0.3879
101,4,3.228,0.214,0.177,2.804,2.75,0.75,[ 5 28  2  2],0.7968231945546029,136.34,0.3244
102,3,3.139,0.145,0.215,2.804,2.667,0.6666666666666666,[10 25  2],0.7762141041911064,214.77,0.20089999999999994
103,3,3.154,0.139,0.267,2.907,2.667,0.6666666666666666,[30  5  2],0.598231280937331,206.34,0.134
104,3,3.329,0.222,0.124,2.558,4.667,0.6666666666666666,[ 4 25  8],0.8365231721138657,147.9,0.4061
105,3,2.687,0.29,0.117,2.576,5.667,0.6666666666666666,[ 9 26  2],0.7495172222197811,175.42,0.4183
106,4,3.355,0.355,0.125,3.288,4.5,0.5,[ 4 19 11  3],1.1470745906056208,152.5,0.5405
107,4,2.438,0.385,0.138,2.413,4.5,0.75,[ 2 28  5  2],0.7968231945546029,130.45,0.46320000000000006
108,4,2.48,0.205,0.18,2.911,3.0,1.0,[ 4 27  3  3],0.8778247624116541,144.67,0.237
109,4,2.663,0.264,0.208,3.535,3.75,0.75,[26  7  2  2],0.878364676044616,187.94,0.2807
110,3,2.933,0.16,0.144,2.407,3.0,0.6666666666666666,[ 6 28  3],0.7096173730150794,195.98,0.2805
111,4,2.533,0.111,0.25,3.682,1.75,1.0,[ 4 29  2  2],0.7468815549056543,152.1,0.06429999999999997
112,3,2.765,0.256,0.119,2.137,5.0,1.0,[ 4 29  4],0.6719467245748495,171.56,0.38970000000000005
113,3,2.94,0.258,0.131,2.28,5.0,0.6666666666666666,[26  8  3],0.7827590156712095,169.79,0.3948
114,4,2.602,0.364,0.05,2.246,4.75,0.25,[20  7  9  1],1.0889979745227925,133.39,0.5642
115,3,2.909,0.23,0.082,2.105,4.667,0.6666666666666666,[26  7  4],0.8034298457138112,149.4,0.4225
116,4,3.379,0.567,0.034,2.337,7.5,0.0,[20  6  5  6],1.1930003811851169,188.66,0.8641
117,3,3.413,0.444,0.055,2.156,8.0,0.3333333333333333,[21 10  6],0.9700698332523143,168.33,0.7193
118,4,2.653,0.247,0.217,3.699,4.0,0.75,[ 5 26  4  2],0.9166159840948057,182.25,0.2519
