,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
100,4,3.226,0.482,0.009,2.038,7.0,0.25,[ 7 18  3  9],1.2131092437915634,80.41,0.7938000000000001
101,3,3.073,0.299,0.119,2.315,5.0,0.3333333333333333,[26  6  5],0.8133974703172686,153.23,0.4635
102,3,2.933,0.166,0.139,2.416,3.333,0.6666666666666666,[ 5 29  3],0.6651177640555062,111.91,0.2925
103,3,2.572,0.25,0.125,2.147,4.0,0.6666666666666666,[ 5 30  2],0.598231280937331,158.98,0.35719999999999996
104,4,2.768,0.219,0.154,3.767,2.75,0.75,[21 11  3  2],1.0435138472361656,111.68,0.311
105,4,2.06,0.09,0.13,2.694,1.5,1.0,[ 4 28  3  2],0.8128358867926165,129.56,0.14
106,4,2.697,0.399,0.147,2.702,5.5,0.75,[ 4 23  7  3],1.0547354175025614,142.69,0.49230000000000007
107,3,3.282,0.134,0.227,2.634,2.0,1.0,[31  2  4],0.5464564222485762,120.13,0.18980000000000002
108,3,2.948,0.204,0.182,2.428,4.333,0.6666666666666666,[28  6  3],0.7096173730150794,124.83,0.2804
109,4,2.479,0.24,0.142,3.042,3.75,0.75,[23  7  4  3],1.0547354175025616,123.28,0.3175
110,4,2.557,0.264,0.195,2.993,4.25,0.75,[26  2  6  3],0.904344992886087,106.62,0.2857
111,3,2.515,0.101,0.146,2.838,2.333,0.6666666666666666,[ 7 28  2],0.6836370561736084,148.81,0.1773
112,4,3.043,0.219,0.099,2.517,3.25,0.75,[26  3  5  3],0.925799715813476,109.38,0.4045
113,4,2.349,0.355,0.097,2.19,4.5,0.75,[23 10  3  1],0.9504299460951642,136.57,0.47350000000000003
114,3,3.139,0.207,0.22,2.674,3.667,0.6666666666666666,[30  5  2],0.598231280937331,163.65,0.2568999999999999
115,4,2.995,0.369,0.066,2.21,5.0,0.75,[22  4  7  4],1.105116293556947,127.74,0.5892999999999999
116,4,2.469,0.264,0.077,2.228,4.0,0.5,[25  5  6  1],0.9279546153673636,134.42,0.4185
117,4,2.753,0.295,0.127,3.438,4.25,0.75,[25  3  7  2],0.9413125642059426,122.57,0.41789999999999994
118,4,2.262,0.096,0.055,1.389,1.75,1.0,[ 3 32  1  1],0.5244480273578573,124.0,0.2562
119,3,3.313,0.263,0.115,2.639,4.667,0.3333333333333333,[ 9 21  7],0.9803405226008446,78.99,0.45630000000000004
120,4,2.405,0.302,0.172,3.149,4.75,0.75,[26  6  3  2],0.904344992886087,136.05,0.3361
121,4,2.602,0.375,0.086,2.69,5.0,1.0,[29  3  3  2],0.7560652866243246,125.35,0.532
