,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
100,4,2.966,0.304,0.194,3.214,4.75,0.5,[ 5 24  5  3],1.0254176986254129,82.0,0.3678
101,4,2.2,0.166,0.122,2.416,2.5,0.75,[ 5 28  3  1],0.7826813528312369,98.27,0.23960000000000004
102,3,2.515,0.107,0.146,2.851,2.667,0.6666666666666666,[ 6 29  2],0.6436630411281172,109.27,0.18330000000000002
103,4,3.096,0.161,0.247,3.347,2.0,1.0,[ 4 29  2  2],0.7468815549056543,79.65,0.1742
104,3,2.933,0.238,0.091,2.279,4.667,0.6666666666666666,[ 5 28  4],0.7218883642237981,104.74,0.42210000000000003
105,3,3.321,0.247,0.121,2.716,5.333,0.3333333333333333,[ 6 26  5],0.8133974703172686,116.74,0.4339
106,3,3.48,0.294,0.062,2.418,5.333,0.3333333333333333,[ 9  7 21],0.9803405226008446,110.73,0.5676
107,4,2.12,0.129,0.016,1.312,2.25,1.0,[28  4  3  2],0.8128358867926165,92.32,0.32180000000000003
108,3,1.986,0.0,0.016,1.0,0.0,1.0,[35  1  1],0.24775082745153582,89.14,0.1794
109,4,2.522,0.304,0.153,3.172,4.75,0.5,[19 13  3  2],1.071166197014858,80.22,0.3726
110,3,3.349,0.4,0.077,2.313,7.0,0.3333333333333333,[ 8 22  7],0.9552466328953371,122.4,0.6425000000000001
111,4,2.978,0.327,0.121,2.821,4.5,0.5,[ 6 23  6  2],1.0432483191786301,86.71,0.4796
112,4,2.755,0.332,0.115,3.413,4.5,0.25,[17  9  9  2],1.2027837612353727,85.11,0.4695
113,3,2.983,0.245,0.085,2.164,4.0,0.6666666666666666,[28  6  3],0.7096173730150794,122.74,0.4413
114,4,2.959,0.258,0.234,3.32,3.75,0.75,[22 10  2  3],1.0241363955915859,89.33,0.2731
115,3,3.413,0.35,0.079,2.519,5.667,0.0,[18 12  7],1.030730277969247,107.7,0.5965
116,4,2.91,0.315,0.155,3.042,4.75,0.5,[ 5 23  6  3],1.0647030421060188,80.27,0.42000000000000004
117,4,2.978,0.264,0.215,3.431,3.75,0.75,[ 3 26  5  3],0.925799715813476,87.17,0.3038
118,3,2.813,0.258,0.116,2.064,4.667,0.6666666666666666,[ 2 30  5],0.5982312809373311,126.72,0.4001
119,3,2.738,0.168,0.172,2.558,3.333,0.6666666666666666,[30  2  5],0.5982312809373311,116.47,0.23540000000000003
120,4,2.994,0.513,0.119,2.539,7.25,0.25,[ 3 19  9  6],1.1848164131425758,104.5,0.6696
121,3,3.513,0.453,0.071,2.024,8.333,0.6666666666666666,[ 4 22 11],0.9102433337484248,76.55,0.7191000000000001
122,3,2.94,0.179,0.164,2.42,3.667,0.6666666666666666,[27  7  3],0.7486259317926459,75.78,0.2762
123,3,2.765,0.092,0.271,2.534,2.0,1.0,[32  2  3],0.48698061219245503,108.35,0.04330000000000003
124,3,2.963,0.127,0.18,2.578,2.0,1.0,[ 3 31  3],0.5556401539672464,103.11,0.2073
125,4,2.93,0.281,0.174,3.225,3.75,0.5,[25  5  5  2],0.9635511800181187,101.14,0.3652000000000001
126,3,3.182,0.223,0.22,2.714,4.667,0.6666666666666666,[26  9  2],0.7495172222197811,87.25,0.2772
127,3,3.371,0.279,0.105,2.593,5.333,0.3333333333333333,[22  9  6],0.9479851562853796,105.34,0.49010000000000004
128,4,1.886,0.122,0.05,1.858,1.75,0.75,[25  9  2  1],0.8640743672698762,71.05,0.2506
129,4,3.234,0.152,0.242,3.668,2.0,1.0,[ 4 28  2  3],0.8128358867926165,93.24,0.18500000000000003
130,3,3.002,0.355,0.116,2.133,6.333,0.6666666666666666,[ 3 26  8],0.7827590156712095,111.16,0.516
131,4,2.654,0.218,0.126,3.56,3.5,0.25,[16 10  9  2],1.2177128844571212,94.8,0.33219999999999994
132,4,2.436,0.167,0.056,1.836,2.75,0.75,[ 6 26  1  4],0.8810194194440507,88.59,0.3434
133,3,3.321,0.312,0.078,2.41,6.0,0.0,[10 20  7],1.0011377114440225,92.46,0.5505
134,4,3.034,0.516,0.033,1.885,7.0,0.25,[ 7 19  9  2],1.1588360963011048,73.4,0.7798
135,4,3.282,0.522,0.065,2.56,6.75,0.5,[ 3 21  6  7],1.1351682932671505,76.72,0.7722
136,3,2.206,0.175,0.053,1.687,3.333,0.6666666666666666,[ 8 28  1],0.6396406526889704,97.23,0.33199999999999996
137,3,2.665,0.172,0.142,2.561,3.333,0.6666666666666666,[28  6  3],0.7096173730150794,115.45,0.2681
