,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
300,3,2.515,0.182,0.131,2.729,3.333,0.6666666666666666,[ 9 26  2],0.7495172222197811,123.52,0.2763
301,3,3.282,0.071,0.245,2.97,1.0,1.0,[32  2  3],0.48698061219245503,153.38,0.10520000000000002
302,4,3.115,0.437,0.105,2.629,7.0,0.25,[19  9  6  3],1.1848164131425758,86.66,0.6225
303,4,2.606,0.466,0.051,2.159,6.25,0.25,[10 20  6  1],1.0787272851742622,115.56,0.6654
304,3,2.925,0.151,0.094,2.166,3.333,1.0,[31  3  3],0.5556401539672464,139.58,0.3307
305,3,3.492,0.262,0.123,2.72,4.667,0.6666666666666666,[26  8  3],0.7827590156712095,154.34,0.4636
306,4,2.48,0.132,0.198,3.51,2.0,1.0,[29  3  3  2],0.7560652866243246,106.17,0.1424
307,3,2.648,0.218,0.097,2.409,5.0,0.6666666666666666,[28  7  2],0.6836370561736084,152.96,0.36640000000000006
308,3,2.141,0.081,0.187,2.534,2.0,1.0,[32  3  2],0.4869806121924549,116.06,0.07070000000000004
309,3,3.432,0.173,0.145,2.883,3.0,0.6666666666666666,[27  7  3],0.7486259317926459,119.4,0.3422
310,4,2.672,0.296,0.066,1.999,4.5,0.75,[ 8 23  3  3],1.0340645874599599,121.01,0.484
311,3,3.044,0.114,0.081,1.856,2.333,0.6666666666666666,[ 5 30  2],0.598231280937331,92.51,0.32120000000000004
312,4,2.299,0.36,0.115,2.124,4.5,0.75,[27  5  4  1],0.8384864967316041,108.76,0.45189999999999997
313,4,2.88,0.327,0.117,3.189,4.5,0.5,[11 20  3  3],1.1005620422693447,96.28,0.4746
314,4,2.509,0.311,0.151,3.02,4.0,0.5,[ 3 18 13  3],1.1254393445053164,94.23,0.38070000000000004
315,3,3.282,0.071,0.245,2.97,1.0,1.0,[32  2  3],0.48698061219245503,152.88,0.10520000000000002
316,4,2.78,0.275,0.165,3.306,4.0,0.75,[ 3 21 10  3],1.0824720787485218,101.03,0.355
317,4,3.088,0.274,0.14,2.996,4.0,0.5,[19 11  3  4],1.1470745906056208,106.28,0.41480000000000006
318,3,3.248,0.374,0.07,2.236,6.333,0.6666666666666666,[ 7 26  4],0.8034298457138112,149.24,0.6148
319,3,2.94,0.142,0.156,2.26,3.0,1.0,[ 4 30  3],0.6142439731753446,129.7,0.24879999999999997
320,4,3.202,0.246,0.197,3.21,3.75,0.75,[ 4 26  5  2],0.9166159840948057,116.32,0.3298
321,3,3.076,0.122,0.176,2.523,2.333,1.0,[31  3  3],0.5556401539672464,109.12,0.2184
322,4,3.28,0.365,0.151,3.205,5.25,0.75,[24  6  4  3],1.0199756679360374,119.73,0.5117999999999999
323,4,3.075,0.382,0.064,2.488,5.75,0.25,[ 2 17  9  9],1.2027837612353727,86.36,0.6127
324,3,2.92,0.286,0.061,1.656,5.667,1.0,[ 2 31  4],0.5464564222485762,123.22,0.5047999999999999
325,3,2.447,0.148,0.205,2.145,3.0,1.0,[ 3 31  3],0.5556401539672464,123.97,0.14670000000000002
326,3,3.434,0.188,0.18,2.861,3.667,0.6666666666666666,[29  5  3],0.6651177640555062,142.39,0.3154
327,3,3.032,0.23,0.121,2.105,4.667,0.6666666666666666,[29  5  3],0.6651177640555062,105.38,0.388
328,3,1.261,0.0,0.016,1.0,0.0,1.0,[35  1  1],0.24775082745153582,141.06,0.1069
329,4,2.96,0.294,0.176,3.229,4.5,0.5,[ 5 23  6  3],1.0647030421060188,114.83,0.3788
330,4,2.91,0.399,0.082,2.431,6.0,0.5,[ 5 23  7  2],1.038722725264548,113.59,0.5916000000000001
