,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,1.943,0.404,0.086,2.021,7.667,0.3333333333333333,[15  9  4],0.9771705224238221,24.71,0.49252000000000007
1,5,1.314,0.273,0.096,2.212,3.0,0.6,[12 10  4  1  1],1.2468506468939173,19.53,0.28632
2,3,1.943,0.475,0.109,2.253,6.0,0.3333333333333333,[ 8 15  5],0.9999375490272633,31.93,0.53523
3,3,2.405,0.45,0.072,2.181,6.667,0.3333333333333333,[12 11  5],1.037814604446326,39.17,0.60194
4,3,1.878,0.325,0.154,2.18,5.0,0.3333333333333333,[17  7  4],0.92751967671726,49.34,0.32338
5,5,1.775,0.541,0.097,2.58,5.0,0.6,[ 7 10  5  5  1],1.4485758995441804,133.24,0.59919
6,3,2.184,0.293,0.11,2.165,4.333,0.6666666666666666,[19  4  5],0.8487506669319027,77.6,0.3761
7,3,1.461,0.228,0.198,2.256,3.333,1.0,[22  3  3],0.6681113778219323,74.27,0.13056
8,3,0.999,0.154,0.101,1.449,2.667,1.0,[23  4  1],0.558577924073418,71.9,0.12967
9,4,2.117,0.405,0.137,2.894,4.5,0.5,[12  3  9  4],1.24524324931928,56.26,0.44819
10,4,2.565,0.475,0.078,2.585,6.25,0.5,[ 8 11  5  4],1.3106063908583885,60.51,0.6355599999999999
11,4,1.855,0.328,0.081,2.314,4.0,0.25,[10  9  8  1],1.209475779482164,60.61,0.41387
12,3,2.823,0.244,0.073,2.255,4.667,0.3333333333333333,[16  7  5],0.9739909329825542,65.71,0.43651
13,3,2.286,0.155,0.063,1.583,3.333,0.3333333333333333,[19  7  2],0.7982042955798663,80.51,0.30611
14,4,0.983,0.193,0.084,1.625,1.5,1.0,[21  5  1  1],0.7614130546622616,59.89,0.18797999999999998
15,3,2.213,0.142,0.053,1.583,3.333,0.3333333333333333,[19  8  1],0.7400661909751662,83.24,0.29811
16,4,1.691,0.286,0.042,1.568,3.75,0.5,[17  9  1  1],0.9057885085687165,58.52,0.40343999999999997
17,5,2.36,0.462,0.083,2.66,4.6,0.4,[ 8 10  3  6  1],1.414069619291211,57.29,0.5959099999999999
18,3,2.823,0.488,0.061,2.12,7.667,0.0,[ 8 14  6],1.0346012329101812,69.8,0.69527
19,3,1.407,0.144,0.107,1.462,2.333,1.0,[22  4  2],0.6559757323365467,73.81,0.15308999999999998
20,5,2.207,0.674,0.096,2.333,6.2,0.6,[8 9 3 3 5],1.5090110521879245,60.68,0.7766200000000001
21,3,2.823,0.269,0.044,2.076,5.333,1.0,[21  2  5],0.7119025417651226,76.66,0.49718
22,3,1.311,0.104,0.166,1.478,1.333,1.0,[25  2  1],0.40869772507431423,74.37,0.03091999999999999
23,4,1.643,0.175,0.048,1.267,2.75,1.0,[23  3  1  1],0.6389115161618192,67.91,0.28025999999999995
24,4,1.691,0.429,-0.004,1.395,6.25,0.5,[14 10  3  1],1.072615566940975,70.31,0.60302
25,5,1.353,0.371,0.111,2.029,3.8,0.6,[ 9 14  3  1  1],1.1887166288664923,49.94,0.36977
26,3,1.878,0.197,0.177,1.995,4.667,0.3333333333333333,[17  9  2],0.8562779956715776,77.84,0.16709000000000002
27,4,1.643,0.34,0.092,2.013,5.0,0.5,[16  6  5  1],1.0765200125546563,63.24,0.39114000000000004
28,5,1.913,0.676,0.035,2.64,6.2,0.4,[ 1 11  6  6  4],1.424235257460979,54.17,0.82425
