,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,5,1.314,0.392,0.14,2.565,4.2,0.6,[15  6  3  3  1],1.2620979543212705,29.05,0.3512
1,5,1.314,0.353,0.094,2.211,3.4,0.6,[14  8  4  1  1],1.2205076390133514,30.69,0.36878
2,5,1.881,0.512,0.092,2.591,5.0,0.4,[7 9 7 4 1],1.4549566270580638,36.37,0.58694
3,3,1.878,0.2,0.035,1.39,5.0,1.0,[22  4  2],0.6559757323365467,150.21,0.34475
4,3,1.311,0.193,0.103,1.625,2.0,1.0,[22  5  1],0.6161286696018664,69.3,0.19741
5,3,2.109,0.322,0.113,2.321,4.667,0.3333333333333333,[13 10  5],1.0315837194926705,65.53,0.39391
6,4,1.857,0.237,0.165,2.422,4.25,0.75,[17  3  5  3],1.0892227193489599,63.4,0.21974999999999997
7,3,2.823,0.406,0.06,2.203,7.0,0.0,[ 6 15  7],1.0110373360577514,71.02,0.6145
8,3,2.361,0.216,0.079,1.878,5.333,0.3333333333333333,[17  7  4],0.92751967671726,64.13,0.35493
9,5,1.314,0.349,0.146,2.802,3.6,0.6,[14  6  4  3  1],1.312976876587138,54.68,0.30082
10,5,1.314,0.327,0.093,2.265,3.0,0.6,[13  5  8  1  1],1.259809383653448,54.7,0.34401000000000004
11,3,1.878,0.394,0.096,2.043,6.333,0.3333333333333333,[17  5  6],0.9406911806575431,80.26,0.46372
12,4,1.763,0.374,0.077,2.084,5.0,0.5,[14  7  5  2],1.1892881679862324,58.96,0.45558999999999994
13,5,1.485,0.252,0.153,2.286,3.6,0.8,[17  4  4  2  1],1.1664446494953937,59.24,0.21231000000000003
14,5,1.881,0.529,0.066,2.042,4.8,0.6,[ 7 14  5  1  1],1.2387986808833713,59.33,0.63592
15,3,1.596,0.286,0.211,1.898,4.667,1.0,[22  3  3],0.6681113778219323,72.74,0.18607
16,4,1.715,0.33,0.087,2.187,3.75,0.5,[14  7  5  2],1.1892881679862324,57.09,0.39449
17,4,1.715,0.338,0.111,2.215,4.0,0.5,[14  8  4  2],1.1709971261162124,63.67,0.37297
18,5,1.404,0.305,0.103,2.68,3.8,0.8,[15  4  5  3  1],1.2783131927042202,63.73,0.31871
19,3,1.943,0.338,0.102,2.428,5.0,0.0,[ 9 12  7],1.074516223144162,63.67,0.40684000000000003
20,5,1.769,0.431,0.069,2.196,4.6,0.6,[12  6  5  3  2],1.4286774600995233,59.19,0.52303
21,4,1.654,0.337,0.108,2.138,4.25,0.5,[14  9  3  2],1.1392061159693534,67.23,0.36956
22,3,1.926,0.388,0.114,2.331,5.333,0.3333333333333333,[ 9 14  5],1.019025461146272,62.99,0.44038
23,4,1.409,0.281,0.095,2.051,4.25,0.5,[17  6  4  1],1.0300487562893623,56.56,0.30505000000000004
24,4,2.613,0.659,0.008,2.359,7.5,0.5,[ 6 14  5  3],1.2236193009553187,63.54,0.91046
25,4,1.409,0.231,0.12,1.926,4.0,0.75,[19  5  3  1],0.929084259020304,61.38,0.22430000000000003
26,3,1.311,0.0,0.027,1.0,0.0,1.0,[26  1  1],0.3068291534409705,79.75,0.09789
27,4,2.016,0.524,0.037,1.965,6.25,0.5,[10  5 12  1],1.157493071262098,68.5,0.6800900000000001
28,4,1.431,0.291,0.146,2.107,3.5,0.75,[19  4  4  1],0.9381082425637219,64.16,0.25451999999999997
29,4,1.643,0.379,0.163,1.834,4.5,1.0,[21  3  3  1],0.8133957628823274,61.56,0.34281
30,5,1.661,0.403,0.075,2.02,4.0,0.8,[13  5  5  4  1],1.3684938596101845,52.36,0.47685
31,4,1.457,0.454,0.087,2.169,5.0,0.5,[ 7 16  4  1],1.0633485086143735,69.54,0.49269
32,3,1.23,0.037,0.001,0.979,1.0,1.0,[25  1  2],0.40869772507431423,74.84,0.15877
33,4,1.457,0.287,0.041,1.527,3.75,0.75,[20  6  1  1],0.8084472856591985,66.22,0.38227
34,4,2.565,0.511,0.1,2.467,6.25,0.5,[ 6 14  5  3],1.2236193009553187,67.19,0.6445000000000001
35,3,1.535,0.246,0.162,2.264,3.0,1.0,[21  5  2],0.7119025417651226,75.94,0.20024
36,3,1.943,0.497,0.113,1.838,8.0,0.3333333333333333,[ 8 17  3],0.9002046513038222,68.91,0.55231
37,3,2.19,0.166,0.06,1.421,3.667,1.0,[22  5  1],0.6161286696018664,67.43,0.31120000000000003
38,4,1.643,0.356,0.127,2.148,4.25,0.75,[17  5  5  1],1.0372400111288942,69.37,0.36409
39,3,1.407,0.144,0.089,1.533,2.333,1.0,[21  5  2],0.7119025417651226,69.05,0.17523
40,5,1.73,0.368,0.121,2.8,3.4,0.6,[11  6  5  4  2],1.471273575035191,59.21,0.39217
41,3,2.286,0.299,0.088,1.994,6.0,0.3333333333333333,[17  7  4],0.92751967671726,72.12,0.41935999999999996
42,4,2.267,0.607,0.091,2.414,7.0,0.25,[ 6 12  6  4],1.3013055504369102,61.59,0.72177
43,4,1.457,0.416,0.1,2.018,5.25,0.5,[ 8 16  3  1],1.0360334832009355,65.74,0.4387
44,4,2.117,0.628,0.046,1.567,7.25,0.75,[19  5  3  1],0.929084259020304,65.16,0.78312
45,4,2.351,0.322,0.046,2.042,4.25,1.0,[20  4  3  1],0.8766452322622142,68.22,0.50052
46,4,1.643,0.162,0.053,1.583,2.5,0.5,[19  7  1  1],0.8477148084770053,59.97,0.26111
47,5,1.314,0.282,0.087,2.149,3.4,0.6,[14  7  5  1  1],1.2387986808833713,66.56,0.30639
48,3,2.286,0.193,0.052,1.506,4.0,0.6666666666666666,[20  6  2],0.7589367727620595,64.49,0.35763999999999996
49,5,1.794,0.512,0.085,2.496,5.0,0.6,[10  8  4  5  1],1.4302848576741607,57.86,0.58685
50,4,2.351,0.523,0.011,2.019,6.5,0.5,[ 5 14  7  2],1.1892881679862324,64.81,0.74457
51,3,1.878,0.173,0.143,2.137,4.333,0.3333333333333333,[17  8  3],0.9002046513038222,73.95,0.18491
52,4,1.732,0.407,0.096,2.215,4.5,0.5,[11 10  5  2],1.230912265389028,59.84,0.46212
53,3,2.823,0.313,0.059,2.319,5.667,0.3333333333333333,[17  4  7],0.92751967671726,66.7,0.52273
54,5,1.881,0.607,0.077,2.418,6.0,0.6,[11  6  5  5  1],1.4314265123005108,61.22,0.7003900000000001
55,3,1.596,0.135,0.21,1.843,4.0,1.0,[22  4  2],0.6559757323365467,79.94,0.036300000000000054
56,4,1.582,0.386,0.062,1.857,5.25,0.75,[17  5  4  2],1.0770870738635745,65.83,0.46794
57,5,1.649,0.368,0.13,2.862,3.8,0.4,[11  6  6  3  2],1.4550583366522412,56.3,0.373
58,5,2.242,0.752,-0.024,1.167,7.8,0.6,[12  7  4  4  1],1.384682876967978,59.22,1.00572
59,3,1.943,0.419,0.102,2.266,6.0,0.3333333333333333,[ 9 15  4],0.9771705224238221,66.47,0.48784000000000005
60,4,1.409,0.292,0.029,1.537,4.75,0.5,[15  8  4  1],1.0892951246590825,60.67,0.39722999999999997
61,5,1.283,0.28,0.112,2.152,2.8,0.8,[18  3  4  2  1],1.1088473561132488,64.51,0.27054
62,4,2.045,0.368,0.07,2.121,4.5,0.5,[13  5  7  3],1.2497495416551323,60.98,0.48639999999999994
63,3,1.943,0.543,0.091,1.962,7.667,0.3333333333333333,[ 8 16  4],0.9556998911125343,73.1,0.6253700000000001
64,3,2.286,0.165,0.059,1.557,3.333,0.6666666666666666,[20  6  2],0.7589367727620595,80.85,0.32103000000000004
65,5,1.673,0.391,0.039,1.675,3.2,0.8,[19  4  3  1  1],1.0184418346521231,63.98,0.51033
66,4,2.211,0.368,0.005,1.5,5.5,0.5,[ 9 13  3  3],1.1996674896382535,73.41,0.58295
67,4,1.715,0.366,0.073,1.79,4.25,0.75,[16  5  5  2],1.1235583301288685,58.96,0.44771000000000005
68,4,1.763,0.5,0.085,2.167,4.75,0.75,[16  5  5  2],1.1235583301288685,66.55,0.57175
69,3,2.823,0.468,0.058,2.036,7.667,0.3333333333333333,[12 11  5],1.037814604446326,71.64,0.67896
70,4,0.983,0.047,0.093,1.444,1.25,1.0,[23  3  1  1],0.6389115161618192,73.05,0.030910000000000007
71,5,1.655,0.416,0.111,2.436,3.8,0.8,[16  3  5  3  1],1.2250515512460731,62.53,0.44497
72,5,1.605,0.378,0.116,2.63,4.0,0.8,[18  2  4  3  1],1.1088473561132486,65.41,0.39582
73,3,1.878,0.193,0.051,1.506,4.0,0.6666666666666666,[21  6  1],0.6648642241909106,78.15,0.31806999999999996
74,5,2.337,0.51,0.145,3.693,4.4,0.6,[11  5  4  6  2],1.4712735750351909,61.55,0.56535
75,5,1.176,0.251,0.107,1.911,2.4,1.0,[20  2  3  2  1],0.9756662580564921,61.46,0.23698999999999998
76,3,1.311,0.0,0.027,1.0,0.0,1.0,[26  1  1],0.3068291534409705,76.44,0.09789
77,3,1.878,0.195,0.124,2.235,4.667,0.3333333333333333,[16  8  4],0.9556998911125343,75.35,0.23028
78,3,2.887,0.632,-0.034,1.057,10.667,0.3333333333333333,[11  5 12],1.037814604446326,79.9,0.96252
79,3,1.731,0.307,0.13,2.163,4.333,1.0,[20  5  3],0.787287656630395,77.07,0.3202
80,4,2.117,0.418,0.041,1.897,5.0,0.5,[ 8 15  4  1],1.0892951246590825,72.52,0.57927
81,3,1.878,0.272,0.136,1.935,5.333,1.0,[20  5  3],0.787287656630395,78.9,0.29252
82,5,1.314,0.251,0.099,2.091,3.2,0.6,[15  8  3  1  1],1.1696287167474837,57.94,0.26063000000000003
83,4,2.117,0.425,0.125,2.644,5.75,0.25,[ 7 12  3  6],1.279110062953209,64.75,0.48295
84,4,2.045,0.37,0.093,1.977,3.75,0.75,[18  5  4  1],0.9886667012901671,69.14,0.46011
85,3,1.311,0.047,0.115,1.444,1.667,1.0,[24  3  1],0.4904499103768102,80.13,0.03665
86,5,1.314,0.182,0.129,1.995,2.8,0.6,[15  9  2  1  1],1.125702061115239,58.74,0.15473
87,5,1.881,0.399,0.068,2.202,4.0,0.4,[ 9 11  6  1  1],1.2999750097403333,54.39,0.50346
88,3,1.878,0.392,0.12,1.95,6.333,0.6666666666666666,[19  4  5],0.8487506669319027,66.68,0.43220000000000003
89,3,1.878,0.371,0.111,1.978,5.667,0.6666666666666666,[19  4  5],0.8487506669319027,81.85,0.42227
90,4,2.117,0.577,0.104,2.656,6.0,0.25,[12  6  6  4],1.3013055504369102,65.83,0.6607799999999999
91,4,1.643,0.134,0.056,1.667,2.25,0.5,[18  8  1  1],0.8799822253334306,67.43,0.22942
92,4,1.763,0.402,0.094,2.314,4.25,0.5,[ 9 12  5  2],1.2240836202904763,62.78,0.46268
93,5,1.516,0.306,0.093,2.468,4.0,0.8,[14  4  4  5  1],1.3291921149700878,61.56,0.34321
94,5,1.694,0.588,0.086,2.53,5.4,0.6,[ 7 11  5  4  1],1.4182550083602277,56.01,0.65162
95,5,1.353,0.36,0.142,2.607,3.2,0.8,[16  3  3  5  1],1.2250515512460733,62.8,0.32064000000000004
96,5,1.814,0.485,0.055,1.752,5.0,0.6,[ 8 14  3  2  1],1.2513307182046136,67.2,0.59875
97,4,2.117,0.608,0.111,2.211,7.5,0.5,[ 6 14  5  3],1.2236193009553187,67.58,0.6831699999999999
98,4,2.027,0.284,0.027,1.953,3.25,1.0,[21  3  3  1],0.8133957628823274,71.86,0.45348999999999995
99,4,2.078,0.381,0.057,1.869,5.75,0.5,[ 7 16  3  2],1.0941715878056357,75.55,0.51869
100,4,2.766,0.198,0.151,3.56,2.75,0.75,[ 6 26  3  2],0.904344992886087,102.49,0.25565000000000004
101,5,2.36,0.194,0.114,2.164,2.4,1.0,[ 4 28  3  1  1],0.850303301958019,113.51,0.2647
102,3,2.688,0.203,0.038,1.691,3.667,0.6666666666666666,[27  8  2],0.718771370031374,127.5,0.41670000000000007
103,3,3.449,0.539,0.029,1.938,9.667,0.3333333333333333,[22  7  8],0.9552466328953371,149.69,0.84185
104,5,2.903,0.329,0.116,2.768,3.8,1.0,[ 5 21  5  3  3],1.269809154575534,90.18,0.4511
105,4,2.209,0.101,0.249,3.626,1.25,1.0,[31  2  2  2],0.621391252579381,117.61,-0.03914999999999999
106,3,3.399,0.399,0.058,2.223,7.0,0.6666666666666666,[23 10  4],0.8896369574877254,136.39,0.6548
107,3,3.414,0.257,0.099,2.373,4.667,0.6666666666666666,[ 4 25  8],0.8365231721138657,115.66,0.45485000000000003
108,4,2.479,0.239,0.176,3.042,3.75,0.75,[24  7  3  3],1.0031790828132368,110.56,0.23170000000000002
109,5,2.527,0.535,0.046,1.745,6.0,0.8,[24  7  3  1  2],1.0547883397020053,112.67,0.7210000000000001
110,3,2.583,0.199,0.11,2.306,4.0,0.6666666666666666,[28  6  3],0.7096173730150794,135.38,0.29780000000000006
111,4,2.641,0.223,0.143,3.509,3.25,0.75,[26  3  6  2],0.904344992886087,120.92,0.27975000000000005
112,5,3.13,0.43,0.094,3.477,4.8,0.4,[ 4 15  6  9  3],1.4490977683628368,101.43,0.6067
113,5,2.088,0.39,0.064,2.088,4.4,0.8,[23  8  4  1  1],1.0623482709066923,102.23,0.506
114,3,2.658,0.195,0.119,2.334,3.667,0.6666666666666666,[ 7 27  3],0.7486259317926459,147.43,0.28825
115,3,2.582,0.076,0.115,1.6,1.333,1.0,[ 3 30  4],0.6142439731753446,102.2,0.16745
116,4,2.841,0.181,0.244,3.391,2.5,0.75,[ 6 26  2  3],0.904344992886087,119.88,0.11130000000000001
117,3,2.515,0.254,0.135,2.623,4.0,0.6666666666666666,[ 7 28  2],0.6836370561736084,139.01,0.30974999999999997
118,4,3.228,0.185,0.238,3.812,2.5,1.0,[ 5 27  2  3],0.8618120701736405,108.16,0.16270000000000007
119,3,3.399,0.436,0.055,1.964,7.333,0.3333333333333333,[23  6  8],0.9216623419637526,152.49,0.69615
120,5,3.207,0.343,0.116,3.416,3.6,0.4,[17  7  6  3  4],1.4115241553957085,98.95,0.4955
121,4,2.635,0.081,0.247,3.959,1.0,1.0,[30  2  3  2],0.6891788035061496,108.05,-0.013649999999999995
122,4,2.654,0.377,0.155,3.181,4.75,0.75,[25  8  2  2],0.9114580024446707,110.82,0.41764999999999997
123,5,2.516,0.264,0.141,3.086,3.2,0.8,[ 4 20  8  3  2],1.265580440316595,92.29,0.31115000000000004
124,4,2.602,0.286,0.235,2.982,4.5,1.0,[ 3 26  5  3],0.925799715813476,100.21,0.20544999999999997
125,3,3.37,0.415,0.038,2.185,7.667,0.0,[13 14 10],1.088836961521142,104.11,0.6969000000000001
126,4,2.995,0.258,0.16,3.131,3.5,1.0,[ 4 27  3  3],0.8778247624116541,110.07,0.3255
127,4,2.384,0.213,0.204,3.407,3.5,0.75,[26  6  3  2],0.904344992886087,104.85,0.15560000000000004
128,3,2.971,0.13,0.265,2.777,2.333,1.0,[ 4 31  2],0.5464564222485762,111.85,0.042850000000000055
129,5,2.766,0.275,0.216,4.651,3.0,0.6,[11 19  2  3  2],1.2220094209364256,93.56,0.23840000000000006
130,3,2.933,0.212,0.12,2.444,4.667,1.0,[ 5 27  5],0.7708645476048219,112.82,0.33130000000000004
131,4,2.476,0.169,0.283,3.132,2.5,1.0,[ 3 29  2  3],0.7560652866243246,101.76,0.006250000000000061
132,3,2.866,0.176,0.092,2.087,3.667,1.0,[ 4 29  4],0.6719467245748495,117.31,0.32920000000000005
133,5,2.086,0.319,0.146,2.663,3.6,0.8,[ 2 23  7  3  2],1.1296702478333667,102.05,0.3159
134,5,2.716,0.3,0.182,4.301,3.2,0.6,[ 6 20  7  2  2],1.2579675869124642,102.56,0.30770000000000003
135,3,2.948,0.209,0.179,2.372,4.667,0.6666666666666666,[28  6  3],0.7096173730150794,122.81,0.24425
136,4,2.956,0.326,0.138,2.765,5.0,0.75,[23  5  6  3],1.0647030421060188,102.51,0.4215
137,5,2.805,0.515,0.066,2.502,5.6,0.4,[19  7  6  3  2],1.3136638669674106,86.04,0.6998
138,4,2.767,0.295,0.131,2.512,4.5,1.0,[ 5 25  4  3],0.9795638722561323,100.82,0.38175
139,5,2.455,0.479,0.079,2.53,5.0,0.4,[18  8  8  2  1],1.2681057323704885,102.0,0.60995
140,5,3.006,0.509,0.112,3.086,5.6,0.4,[ 4 17  8  6  2],1.3816695936344368,99.54,0.6472
141,3,2.706,0.242,0.111,2.693,4.667,0.6666666666666666,[23 12  2],0.8184438281862153,139.62,0.35165
142,4,2.754,0.192,0.172,3.813,2.75,0.75,[25  7  3  2],0.9413125642059426,111.39,0.218
143,5,2.966,0.275,0.258,4.359,3.2,0.8,[23  6  2  3  3],1.1556505646748374,103.66,0.19750000000000006
144,5,2.715,0.503,0.059,2.677,5.6,0.4,[17  3  7  7  3],1.3947275702729076,90.67,0.68895
145,5,2.135,0.198,0.099,2.466,2.2,0.8,[ 3 23  9  1  1],1.0382902091739339,101.12,0.26794999999999997
146,5,2.143,0.352,0.094,2.423,4.2,0.8,[ 5 21  7  3  1],1.208232273083308,96.5,0.42999999999999994
147,3,3.449,0.436,0.048,2.279,7.0,0.0,[18 10  9],1.0480107837767272,107.09,0.7113
148,3,2.483,0.083,0.241,2.646,1.333,1.0,[32  2  3],0.48698061219245503,129.95,-0.018149999999999944
149,4,2.378,0.204,0.193,3.42,3.25,0.75,[25  7  3  2],0.9413125642059426,114.36,0.16195
150,3,3.451,0.222,0.089,2.796,3.667,0.6666666666666666,[24  9  4],0.8651478972697317,158.01,0.43805000000000005
151,3,3.076,0.122,0.176,2.523,2.333,1.0,[31  3  3],0.5556401539672464,156.21,0.1744
152,5,2.813,0.318,0.147,4.289,3.6,1.0,[24  3  5  3  2],1.1163652211942314,122.22,0.38615
153,3,3.283,0.395,0.092,2.283,7.0,0.6666666666666666,[ 5 26  6],0.8133974703172686,153.11,0.5899000000000001
154,4,2.67,0.383,0.121,3.195,5.5,0.75,[ 5 23  7  2],1.038722725264548,119.04,0.47455
155,5,2.649,0.339,0.233,4.388,4.0,0.8,[ 4 21  8  2  2],1.2085322452834157,132.74,0.26605000000000006
156,3,2.458,0.252,0.149,2.617,4.667,0.6666666666666666,[29  6  2],0.6436630411281172,144.31,0.28175000000000006
157,3,2.507,0.157,0.166,2.644,3.333,1.0,[30  5  2],0.598231280937331,137.75,0.16700000000000004
158,4,3.127,0.333,0.068,2.351,4.75,0.75,[ 5  9 21  2],1.0935266609818393,129.82,0.5470999999999999
159,4,3.102,0.198,0.235,3.473,2.5,0.75,[26  7  2  2],0.878364676044616,127.96,0.16745
160,5,1.921,0.14,0.215,3.764,1.6,1.0,[ 4 27  2  2  2],0.9435758610237887,126.43,0.020350000000000035
161,5,2.388,0.344,0.158,3.338,3.8,1.0,[ 4 21  5  3  4],1.2766381150948773,107.3,0.35369999999999996
162,4,2.766,0.294,0.18,3.356,4.25,1.0,[ 5 24  5  3],1.0254176986254129,109.25,0.3096
163,4,2.82,0.214,0.062,2.253,3.5,0.75,[ 5 23  6  3],1.0647030421060188,103.47,0.40609999999999996
164,4,3.128,0.385,0.133,2.779,5.25,0.75,[ 4 21  9  3],1.1095393532198528,97.1,0.50495
165,4,3.316,0.351,0.089,2.955,4.75,0.75,[ 6 22  5  4],1.1150839181604044,116.61,0.55355
166,5,3.099,0.293,0.247,4.194,3.2,0.8,[ 4 23  6  2  2],1.1464668329561671,100.71,0.24475000000000002
167,4,1.657,0.0,0.013,1.0,0.0,1.0,[33  1  2  1],0.4549437534681774,98.92,0.14685
168,3,3.356,0.241,0.079,2.577,4.333,0.0,[ 9 11 17],1.0618234249208807,110.89,0.46205
169,3,3.076,0.122,0.176,2.523,2.333,1.0,[31  3  3],0.5556401539672464,121.16,0.1744
170,5,2.516,0.373,0.186,4.104,4.2,0.8,[ 3 22  7  3  2],1.1892348556064218,102.77,0.3549
171,3,3.267,0.376,0.073,2.312,6.667,0.3333333333333333,[ 7 22  8],0.9552466328953371,121.58,0.59685
172,4,3.353,0.259,0.164,3.493,3.75,0.75,[ 4 23  7  3],1.0547354175025614,116.26,0.35650000000000004
173,4,2.795,0.318,0.105,2.74,4.0,0.5,[ 6 21  8  2],1.1053137315058787,103.86,0.44525
174,3,3.402,0.262,0.089,2.397,4.667,1.0,[27  5  5],0.7708645476048219,133.28,0.47315
175,5,2.838,0.264,0.143,2.984,3.2,0.8,[ 3 22  6  3  3],1.2152151724478928,89.3,0.34045000000000003
176,5,3.331,0.417,0.178,4.0,4.8,1.0,[ 5 20  5  4  3],1.3176736178900428,96.38,0.492
177,4,3.136,0.297,0.115,3.364,3.75,1.0,[ 5 26  3  3],0.925799715813476,114.42,0.44384999999999997
178,3,2.933,0.166,0.139,2.416,3.333,1.0,[ 5 29  3],0.6651177640555062,139.21,0.25775000000000003
179,3,3.202,0.323,0.07,2.199,6.0,0.6666666666666666,[ 7 25  5],0.850365041637124,125.74,0.5417
180,5,2.373,0.258,0.113,3.012,3.2,0.8,[22  3  7  3  2],1.1892348556064218,98.5,0.33145
181,4,2.008,0.206,0.191,2.782,3.0,1.0,[ 2 30  3  2],0.6891788035061496,130.55,0.12985000000000002
182,4,2.61,0.452,0.036,2.186,5.75,0.75,[ 5 21 10  1],1.043133813068472,98.53,0.6608
183,5,2.22,0.295,0.241,3.953,3.8,1.0,[ 3 24  5  3  2],1.1163652211942314,95.62,0.16755000000000003
184,4,3.074,0.21,0.174,3.374,2.75,0.75,[ 6 25  3  3],0.9672928810474136,113.13,0.2651
185,5,2.904,0.227,0.088,2.845,2.6,0.8,[21  6  5  3  2],1.248354431648145,103.04,0.38980000000000004
186,5,2.682,0.44,0.128,3.539,4.8,0.8,[ 5 20  6  4  2],1.296218894962654,97.81,0.5226
187,4,3.074,0.323,0.083,2.446,4.5,0.75,[ 5 23  7  2],1.038722725264548,121.55,0.51005
188,4,2.635,0.081,0.247,3.959,1.0,1.0,[30  2  3  2],0.6891788035061496,120.27,-0.013649999999999995
189,5,2.877,0.32,0.149,4.162,4.2,1.0,[ 5 23  4  3  2],1.167921555883556,119.94,0.39164999999999994
190,4,2.924,0.369,0.134,2.515,5.75,1.0,[25  5  4  3],0.9795638722561323,117.14,0.46709999999999996
191,5,2.919,0.335,0.102,2.788,3.6,0.6,[ 3 19  8  5  2],1.3052640281335277,112.56,0.47900000000000004
192,4,2.745,0.322,0.175,2.583,5.0,1.0,[ 4 27  3  3],0.8778247624116541,121.57,0.34275000000000005
193,5,2.552,0.283,0.127,3.335,3.4,0.6,[ 4  8 19  4  2],1.3120929886528712,127.81,0.35405
194,3,2.347,0.102,0.161,2.8,2.333,1.0,[ 5 30  2],0.598231280937331,137.73,0.10324999999999998
195,3,3.399,0.267,0.084,2.178,5.333,0.6666666666666666,[27  6  4],0.7654225169154467,157.3,0.4851
196,5,3.078,0.347,0.117,3.262,3.8,1.0,[ 5 23  5  3  1],1.1377670219221765,106.93,0.48514999999999997
197,4,2.691,0.3,0.149,3.384,4.25,0.75,[ 4 20 11  2],1.0913783105506745,123.73,0.35305
198,3,3.224,0.314,0.107,2.44,5.667,0.6666666666666666,[ 4 12 21],0.9271603873975365,119.52,0.48125000000000007
199,5,2.914,0.477,0.183,3.642,5.6,0.4,[ 8 18  7  2  2],1.3121021358551264,107.21,0.50305
200,4,1.863,0.338,0.15,1.768,4.0,1.0,[20  3  1  2],0.7736051265520959,70.86,0.27380000000000004
201,3,3.283,0.331,0.174,2.276,6.0,0.3333333333333333,[ 6 15  5],0.9727696382494828,65.12,0.36872000000000005
202,3,3.582,0.376,0.177,2.253,6.667,0.3333333333333333,[ 8 14  4],0.9839614460010255,70.62,0.43861
203,3,3.339,0.334,0.18,2.177,6.333,0.3333333333333333,[ 6 16  4],0.9251290835720823,69.39,0.3673
204,4,2.513,0.368,0.241,2.818,5.0,0.5,[ 6 15  3  2],1.1021949588281859,62.94,0.21682999999999997
205,2,3.391,0.326,0.044,1.437,9.5,0.5,[20  6],0.5402041423888608,86.61,0.59162
206,2,3.414,0.254,0.051,1.62,9.0,0.0,[17  9],0.6450331516760341,74.74,0.5102300000000001
207,4,2.462,0.413,0.134,2.607,5.75,0.25,[6 9 9 2],1.2701390930776295,53.69,0.43542000000000003
208,2,3.391,0.152,0.124,1.532,5.0,1.0,[ 5 21],0.4895518936229288,74.09,0.28402000000000005
209,3,3.514,0.405,0.101,2.102,7.0,0.3333333333333333,[10  4 12],1.0123308391031733,67.47,0.58773
210,3,2.253,0.162,0.26,2.282,3.667,0.3333333333333333,[ 6 18  2],0.7902679680745903,70.96,-0.0469
211,3,3.49,0.259,0.179,1.78,5.0,0.6666666666666666,[ 5 19  2],0.7435648254271451,66.98,0.30907000000000007
212,2,3.59,0.31,0.058,1.651,8.5,0.0,[14 12],0.6901856760188042,71.94,0.57214
213,3,3.491,0.375,0.154,1.97,7.0,0.6666666666666666,[ 4 18  4],0.8305178252872478,69.02,0.46692000000000006
214,2,3.726,0.237,0.08,1.617,6.5,0.0,[ 9 17],0.6450331516760341,73.85,0.476
215,3,2.492,0.338,0.113,1.712,7.0,0.6666666666666666,[18  4  4],0.8305178252872478,67.22,0.39849
216,4,1.97,0.203,0.221,2.477,3.5,0.75,[ 4 17  2  3],1.0122528641538107,61.73,0.030930000000000013
217,4,2.456,0.458,0.141,2.319,6.0,0.75,[ 3 18  3  2],0.95022500974227,55.59,0.46813000000000005
218,2,3.726,0.26,0.069,1.571,7.0,0.0,[ 8 18],0.6172417697303416,74.58,0.51737
219,3,3.482,0.311,0.16,2.008,6.0,0.3333333333333333,[ 7 16  3],0.9012262508973273,68.45,0.392
220,4,2.642,0.469,0.094,2.039,6.75,0.5,[ 4 13  7  2],1.185127903560458,70.8,0.57622
221,3,3.491,0.356,0.183,2.278,6.0,0.3333333333333333,[ 7  4 15],0.9585849416984087,63.75,0.39949
