,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,1.878,0.216,0.112,2.166,5.333,0.3333333333333333,[16  8  4],0.9556998911125343,69.03,0.26604
1,4,1.197,0.278,0.126,2.185,3.5,0.75,[18  5  4  1],0.9886667012901671,64.34,0.24272000000000002
2,4,1.457,0.492,0.023,1.554,4.75,0.5,[12 14  1  1],0.9477158526012888,66.07,0.60941
3,5,2.278,0.477,0.088,2.672,4.6,0.6,[ 7 11  4  5  1],1.4182550083602277,58.83,0.59656
4,3,1.878,0.312,0.117,2.323,5.0,0.0,[15  7  6],1.0110373360577514,65.73,0.35589
5,5,1.353,0.448,0.086,2.007,4.0,0.6,[ 6 16  4  1  1],1.1658775881864756,55.17,0.47752000000000006
6,3,1.878,0.297,0.148,2.077,5.667,0.3333333333333333,[18  6  4],0.8921178708188162,61.21,0.30276000000000003
7,4,0.983,0.047,0.093,1.444,1.25,1.0,[23  3  1  1],0.6389115161618192,75.36,0.030910000000000007
8,3,2.479,0.499,0.021,2.2,8.0,0.3333333333333333,[17  6  5],0.9406911806575431,74.15,0.72107
9,4,1.833,0.205,0.015,1.423,3.5,0.5,[18  6  3  1],0.9724514629072174,67.2,0.36985
10,4,1.715,0.333,0.101,1.933,4.75,0.75,[17  4  5  2],1.0770870738635745,65.31,0.38027
11,4,2.368,0.303,0.052,1.778,3.5,1.0,[20  3  4  1],0.8766452322622142,66.4,0.47583999999999993
12,5,2.081,0.587,0.114,2.879,5.4,0.6,[7 4 9 5 3],1.5363260776013623,59.75,0.6548799999999999
13,3,1.878,0.225,0.116,2.022,5.333,0.6666666666666666,[19  5  4],0.8487506669319027,80.55,0.27012
14,3,1.596,0.281,0.153,2.176,4.333,0.6666666666666666,[19  5  4],0.8487506669319027,83.37,0.25241
15,4,1.643,0.141,0.054,1.643,2.5,0.5,[18  8  1  1],0.8799822253334306,66.39,0.23887999999999998
16,3,2.174,0.522,0.059,2.005,8.333,0.3333333333333333,[ 8 15  5],0.9999375490272633,79.74,0.66683
17,3,2.704,0.411,0.061,2.082,7.0,0.3333333333333333,[ 9 15  4],0.9771705224238221,72.67,0.6063700000000001
18,5,1.353,0.478,0.077,1.92,5.0,0.6,[14  8  4  1  1],1.2205076390133514,64.93,0.51859
19,5,1.314,0.294,0.094,1.932,3.2,0.8,[17  4  5  1  1],1.1265975867607134,59.28,0.30978
20,3,1.535,0.233,0.144,2.137,4.333,1.0,[20  5  3],0.787287656630395,72.43,0.20938000000000004
21,3,2.19,0.18,0.047,1.272,3.667,1.0,[24  3  1],0.4904499103768102,79.63,0.34119
22,4,1.958,0.282,0.137,2.708,4.5,0.5,[14  6  5  3],1.2236193009553187,59.36,0.30928999999999995
23,4,2.166,0.539,0.004,1.911,7.25,0.25,[ 7  6 14  1],1.1422498504120202,59.41,0.75068
24,5,1.485,0.387,0.108,2.749,3.8,0.6,[12  5  6  4  1],1.397854380908261,60.3,0.4026600000000001
25,3,2.174,0.465,0.058,2.073,7.333,0.3333333333333333,[ 9 14  5],1.019025461146272,66.87,0.6110599999999999
26,3,2.286,0.191,0.056,1.538,4.0,0.3333333333333333,[19  7  2],0.7982042955798663,81.81,0.35072000000000003
27,5,1.314,0.234,0.082,2.087,3.4,0.6,[15  7  4  1  1],1.1969437421609215,56.8,0.26454
28,4,2.117,0.482,0.117,2.633,5.75,0.5,[13  6  5  4],1.2719450291388334,65.32,0.54979
29,5,1.488,0.47,0.12,2.67,4.4,0.6,[ 9 12  4  2  1],1.3134411959222956,71.44,0.4712
30,4,1.643,0.21,0.114,2.111,3.75,0.5,[15  9  3  1],1.0575041145122233,68.2,0.23407999999999998
31,5,1.418,0.363,0.149,2.574,4.0,0.8,[15  4  4  3  2],1.3181602554389005,64.58,0.32153
32,5,1.266,0.383,0.139,2.587,4.0,0.8,[15  5  3  3  2],1.3091362718954824,65.2,0.33863
