,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,1.878,0.338,0.118,2.308,5.333,0.3333333333333333,[14  9  5],1.019025461146272,26.67,0.38066
1,4,2.423,0.493,0.053,1.89,6.5,0.5,[ 8 13  5  2],1.2102988707563092,28.67,0.67011
2,4,2.102,0.411,0.102,2.432,5.0,0.75,[15  5  4  4],1.197979600615819,21.72,0.49574
3,4,2.603,0.453,0.057,2.473,6.0,0.5,[10  4  9  5],1.3181602554389005,23.38,0.64319
4,4,1.691,0.404,0.046,1.572,4.5,0.5,[ 9 17  1  1],0.9057885085687165,24.61,0.51652
5,5,1.636,0.338,0.127,2.637,4.0,0.8,[16  5  4  2  1],1.2129159057606878,23.31,0.34539000000000003
6,3,1.943,0.357,0.121,2.189,5.667,0.3333333333333333,[18  6  4],0.8921178708188162,26.79,0.40247
7,4,1.431,0.397,0.09,2.3,4.25,0.25,[10 11  6  1],1.183873947814816,21.31,0.4294
8,3,2.479,0.436,0.07,2.281,6.0,0.0,[ 9 11  8],1.0897973126663918,30.82,0.5978
9,5,1.314,0.349,0.085,2.31,3.2,0.4,[12  8  6  1  1],1.2891699049515246,22.09,0.37585
10,4,0.983,0.108,0.065,1.603,1.5,1.0,[21  5  1  1],0.7614130546622616,35.98,0.12635
11,3,2.19,0.172,0.051,1.568,3.667,0.6666666666666666,[20  7  1],0.7059182060870963,38.42,0.32827
12,4,2.166,0.483,0.08,2.482,5.75,0.5,[ 6 13  5  4],1.2719450291388334,25.41,0.6012
13,4,1.604,0.251,0.063,1.417,3.75,1.0,[20  4  3  1],0.8766452322622142,27.93,0.33391000000000004
14,3,2.255,0.372,0.04,1.567,5.667,0.3333333333333333,[10 17  1],0.7896874466431993,39.59,0.5483
15,4,2.351,0.378,0.05,1.76,5.0,0.5,[17  6  4  1],1.0300487562893623,26.14,0.5516
16,3,2.255,0.315,0.061,1.637,3.333,0.6666666666666666,[20  7  1],0.7059182060870963,26.09,0.46547
17,3,2.286,0.176,0.069,1.421,3.667,1.0,[22  4  2],0.6559757323365467,37.92,0.31972999999999996
18,4,2.464,0.466,0.112,2.715,6.0,0.75,[16  5  4  3],1.144717959157672,25.86,0.57464
19,3,2.823,0.528,0.044,1.922,8.667,0.0,[ 8 14  6],1.0346012329101812,27.89,0.7561800000000001
20,3,1.878,0.298,0.117,2.062,6.0,0.3333333333333333,[18  6  4],0.8921178708188162,33.75,0.34188999999999997
21,5,1.534,0.416,0.064,1.848,4.8,0.4,[10  6  3  8  1],1.414069619291211,18.58,0.49068
22,3,1.311,0.0,0.027,1.0,0.0,1.0,[26  1  1],0.3068291534409705,38.42,0.09789
23,4,2.506,0.445,0.083,2.69,6.0,0.25,[ 6  8 10  4],1.3337360272028096,27.2,0.59351
24,3,1.908,0.307,0.121,2.337,4.667,0.3333333333333333,[13  5 10],1.0315837194926705,28.36,0.34897
25,3,2.887,0.455,0.027,2.222,8.0,0.0,[ 9  6 13],1.0511359509468368,34.71,0.7104900000000001
26,3,2.017,0.315,0.072,2.023,5.0,0.3333333333333333,[ 6 17  5],0.9406911806575431,30.02,0.42814
27,3,1.878,0.268,0.107,2.169,5.333,0.3333333333333333,[16  4  8],0.9556998911125343,34.93,0.32419
28,4,2.117,0.441,0.117,2.878,5.25,0.25,[12  6  4  6],1.30130555043691,30.65,0.50879
29,3,1.311,0.14,0.08,1.475,2.667,1.0,[23  4  1],0.558577924073418,41.76,0.17270000000000002
30,5,2.054,0.67,0.043,2.365,7.0,0.6,[6 4 9 5 4],1.5585215650850635,29.18,0.8225100000000001
31,5,2.015,0.619,0.043,2.148,6.2,0.8,[15  5  3  4  1],1.2783131927042202,25.65,0.76761
32,5,2.076,0.268,0.139,2.831,3.2,0.6,[16  3  6  2  1],1.1967006673777378,27.67,0.30463
33,4,1.905,0.506,0.131,2.442,6.5,0.5,[ 7 14  4  3],1.2104477970150358,32.45,0.53537
34,4,1.879,0.352,0.122,2.609,4.25,0.75,[14  5  4  5],1.2398345393382686,29.09,0.38983999999999996
35,4,1.715,0.209,0.121,2.037,4.0,0.5,[16  7  3  2],1.0941715878056357,31.96,0.23167000000000001
36,5,1.636,0.159,0.092,2.284,1.8,0.6,[18  6  2  1  1],1.040649409510233,28.57,0.20944000000000002
37,3,1.878,0.247,0.104,2.209,5.333,0.3333333333333333,[16  7  5],0.9739909329825542,30.0,0.30688
38,3,2.852,0.533,-0.002,1.912,9.333,0.0,[ 7 15  6],1.0110373360577514,37.12,0.8206600000000001
39,5,1.314,0.378,0.091,2.246,3.4,0.6,[13  8  5  1  1],1.259809383653448,21.75,0.39747000000000005
40,5,1.694,0.586,0.117,2.179,6.0,0.6,[ 7 13  4  3  1],1.3391071172869515,28.05,0.61149
41,3,1.311,0.193,0.088,1.667,2.0,0.6666666666666666,[21  6  1],0.6648642241909106,35.31,0.21586
42,4,2.368,0.459,0.036,1.771,6.0,0.5,[17  4  6  1],1.0300487562893623,28.46,0.65152
43,5,1.353,0.339,0.089,2.412,3.0,0.4,[ 9 11  6  1  1],1.2999750097403333,21.43,0.36483
44,4,1.804,0.246,0.176,1.909,3.75,0.75,[19  5  2  2],0.9477716927261808,29.92,0.20992000000000002
45,5,1.314,0.349,0.095,2.292,3.2,0.6,[13  8  5  1  1],1.259809383653448,20.59,0.36355
46,3,1.943,0.493,0.077,2.257,6.333,0.0,[ 8 14  6],1.0346012329101812,32.43,0.59259
47,5,2.102,0.629,-0.001,1.773,6.4,0.6,[ 7 12  5  3  1],1.37565889342456,23.32,0.84043
48,4,1.755,0.193,0.106,2.212,3.0,0.5,[18  6  3  1],0.9724514629072174,32.95,0.23812
49,3,1.943,0.375,0.067,1.886,6.0,0.3333333333333333,[18  6  4],0.8921178708188162,36.56,0.48689000000000004
50,3,0.999,0.213,0.025,1.201,3.333,1.0,[22  5  1],0.6161286696018664,35.8,0.28215
51,5,1.913,0.531,-0.012,1.924,5.8,0.8,[17  5  3  1  2],1.1574206659519757,29.28,0.73706
52,5,1.51,0.201,0.095,1.963,3.2,0.8,[16  4  4  2  2],1.252762968495368,27.68,0.23515000000000003
53,4,1.604,0.316,0.135,2.249,3.5,0.75,[17  4  5  2],1.0770870738635745,32.5,0.31035
54,4,1.409,0.188,0.039,1.353,3.0,1.0,[22  4  1  1],0.7054862452336856,31.19,0.28093
55,3,0.999,0.213,0.025,1.201,3.333,1.0,[22  5  1],0.6161286696018664,41.08,0.28215
56,5,1.927,0.655,0.141,3.267,5.2,0.4,[11  6  3  2  6],1.4550583366522414,24.12,0.67427
57,3,1.878,0.181,0.125,2.007,4.0,1.0,[20  4  4],0.7963116401738131,36.21,0.21505
58,5,1.314,0.29,0.143,1.846,3.2,0.8,[19  4  3  1  1],1.0184418346521231,24.94,0.24551
59,3,1.943,0.476,0.089,2.292,6.0,0.0,[10 12  6],1.060944240790747,35.11,0.5608299999999999
60,3,2.54,0.312,0.074,2.149,5.667,0.3333333333333333,[16  8  4],0.9556998911125343,30.52,0.47498
61,4,0.983,0.165,0.093,1.633,1.25,1.0,[23  3  1  1],0.6389115161618192,37.02,0.14891000000000001
62,5,1.549,0.493,0.083,2.185,4.0,0.6,[ 6 13  5  2  2],1.3709660549331115,25.02,0.5458099999999999
