,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,4,1.715,0.2,0.111,1.966,3.75,0.5,[17  3  6  2],1.0608718354806246,32.36,0.23497
1,3,1.878,0.175,0.138,2.159,4.333,0.3333333333333333,[16  9  3],0.9239088809656754,51.03,0.19305999999999998
2,5,1.895,0.611,0.05,1.914,6.6,0.6,[ 5 10  9  3  1],1.3984938475273017,49.75,0.739
3,4,1.847,0.463,0.154,2.794,5.0,0.5,[10 12  4  2],1.1973401339967784,60.02,0.45828
4,3,2.823,0.455,0.052,2.166,7.667,0.0,[15  7  6],1.0110373360577514,67.91,0.67334
5,3,2.286,0.235,0.094,2.257,4.667,0.3333333333333333,[14  9  5],1.019025461146272,68.32,0.34797999999999996
6,4,2.166,0.556,0.142,2.754,5.75,0.5,[ 7  4 14  3],1.2104477970150358,61.33,0.59794
7,3,1.878,0.24,0.13,2.135,5.0,0.3333333333333333,[18  4  6],0.8921178708188161,69.32,0.26789999999999997
8,5,1.711,0.598,0.069,2.46,5.6,0.6,[8 9 5 5 1],1.4570283439678586,54.45,0.68423
9,4,1.096,0.223,0.197,2.003,2.5,1.0,[22  3  2  1],0.7363093244249479,62.5,0.09029000000000001
10,3,2.887,0.417,0.012,1.927,8.333,0.0,[ 6 16  6],0.9799711820833054,77.69,0.69094
11,5,1.485,0.237,0.132,2.523,3.4,0.8,[15  4  5  3  1],1.2783131927042202,61.39,0.22314
12,3,1.943,0.411,0.089,2.18,6.0,0.3333333333333333,[10 14  4],0.9922819748525737,76.83,0.49583
13,4,2.061,0.343,0.02,1.429,4.5,0.5,[16  6  4  2],1.1163670752893367,61.93,0.5245
14,4,1.715,0.179,0.11,2.185,3.5,0.5,[15  7  4  2],1.1474332292637826,61.03,0.2152
15,4,1.33,0.261,0.189,1.928,3.0,1.0,[21  4  2  1],0.8012601173969418,69.96,0.16153
16,5,2.297,0.397,0.096,2.574,4.2,0.6,[ 9 10  4  3  2],1.438340910261982,66.26,0.5086200000000001
17,4,2.11,0.527,0.115,2.825,5.5,0.5,[ 8  4 11  5],1.3106063908583885,70.88,0.59655
