,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,3.097,0.273,0.126,1.932,5.333,0.0,[ 9 12  5],1.0411315166502328,27.05,0.48819999999999997
1,2,3.02,0.058,-0.011,0.963,2.5,1.0,[23  3],0.3576271598532216,48.16,0.36824999999999997
2,3,3.312,0.398,0.171,1.818,6.0,0.3333333333333333,[17  5  4],0.8828275435751075,30.41,0.6009500000000001
3,3,3.363,0.552,0.095,1.984,9.0,0.0,[ 8  6 12],1.0579054247036734,34.82,0.81705
4,2,3.726,0.282,0.048,1.212,6.0,1.0,[24  2],0.2711893730418441,47.63,0.6185999999999999
5,3,2.253,0.207,0.192,2.15,4.0,0.3333333333333333,[ 8 15  3],0.9291687604839372,30.72,0.2883
6,3,3.363,0.361,0.148,2.29,7.0,0.0,[ 8  6 12],1.0579054247036734,36.29,0.5863
7,2,3.726,0.322,0.061,1.599,8.0,0.0,[10 16],0.666278442414676,54.73,0.6488499999999999
8,3,2.946,0.405,0.09,1.66,7.0,0.6666666666666666,[19  3  4],0.7663521182273951,38.24,0.6321000000000001
9,2,1.869,0.022,0.265,1.648,1.0,1.0,[24  2],0.2711893730418441,52.57,0.010149999999999992
10,3,3.283,0.393,0.145,2.234,6.667,0.0,[ 6 14  6],1.0100997593541636,35.62,0.6125499999999999
11,3,3.491,0.317,0.194,2.345,5.333,0.3333333333333333,[ 7 15  4],0.9585849416984087,35.14,0.5206
12,3,2.858,0.489,0.157,1.736,8.667,0.3333333333333333,[ 6 18  2],0.7902679680745903,39.19,0.6570499999999999
13,3,3.582,0.462,0.143,1.597,7.0,0.3333333333333333,[16  3  7],0.9012262508973273,32.2,0.71295
14,3,3.283,0.312,0.16,2.252,6.0,0.0,[ 6 15  5],0.9727696382494828,36.74,0.5203
15,3,2.484,0.313,0.17,1.825,4.667,1.0,[21  3  2],0.6189772142016319,39.28,0.4339
16,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,43.3,0.39215
17,2,3.726,0.205,0.171,1.659,4.5,1.0,[22  4],0.4293230219306162,47.27,0.44934999999999997
18,2,3.379,0.173,0.101,1.674,5.5,0.0,[ 8 18],0.6172417697303416,58.18,0.4351499999999999
19,2,1.869,0.105,0.076,1.286,2.5,1.0,[24  2],0.2711893730418441,48.01,0.2349
20,3,2.253,0.227,0.108,1.914,4.333,0.3333333333333333,[ 6 18  2],0.7902679680745903,37.87,0.3713
21,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,44.22,0.4219
22,3,2.619,0.161,0.194,2.042,3.667,0.3333333333333333,[ 6  2 18],0.7902679680745903,36.09,0.2774
23,3,2.858,0.302,0.189,1.886,5.333,0.3333333333333333,[ 7 17  2],0.8283929898113759,37.73,0.44605
24,3,2.459,0.308,0.229,1.983,5.667,0.3333333333333333,[19  5  2],0.7435648254271451,39.56,0.38215
25,2,3.402,0.262,0.063,1.591,7.0,0.0,[10 16],0.666278442414676,46.16,0.55495
26,2,3.662,0.361,0.037,1.553,9.5,0.0,[14 12],0.6901856760188042,48.15,0.6994499999999999
27,2,3.498,0.359,0.043,1.572,9.5,0.0,[10 16],0.666278442414676,45.39,0.67655
28,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,39.45,0.4054
29,3,3.177,0.431,0.114,2.109,7.667,0.0,[ 8  8 10],1.0928305535284886,31.8,0.6632
30,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,46.32,0.4219
31,2,3.713,0.144,0.121,1.39,3.5,1.0,[23  3],0.3576271598532216,44.47,0.42455
32,3,2.484,0.255,0.321,2.176,4.0,1.0,[21  3  2],0.6189772142016319,40.62,0.26265
33,3,2.484,0.153,0.077,1.551,4.333,0.3333333333333333,[ 5 19  2],0.7435648254271451,35.06,0.34365
34,2,3.605,0.367,0.07,1.506,9.5,0.0,[16 10],0.666278442414676,52.93,0.675
