,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,3.386,0.413,0.088,1.658,6.667,0.3333333333333333,[17  3  6],0.8653649791627,31.73,0.6856
1,2,3.726,0.221,0.094,1.653,6.5,0.0,[ 9 17],0.6450331516760341,47.98,0.5231
2,3,1.246,0.127,0.237,1.932,2.333,1.0,[22  2  2],0.5359610497090694,45.78,0.07385000000000001
3,2,3.726,0.234,0.184,1.536,5.0,1.0,[23  3],0.3576271598532216,46.02,0.4686
4,3,2.36,0.255,0.166,2.024,5.333,0.3333333333333333,[10 13  3],0.9632492517543757,35.89,0.3665
5,2,3.726,0.204,0.096,1.69,6.0,0.0,[10 16],0.666278442414676,45.33,0.5045999999999999
6,2,3.713,0.144,0.121,1.39,3.5,1.0,[23  3],0.3576271598532216,52.59,0.42455
7,2,3.535,0.293,0.058,1.631,8.0,0.0,[12 14],0.6901856760188042,46.72,0.603
8,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,53.35,0.4219
9,2,3.726,0.259,0.068,1.621,7.5,0.0,[11 15],0.6812657296632041,42.76,0.5806
10,3,3.177,0.431,0.114,2.109,7.667,0.0,[ 8  8 10],1.0928305535284886,30.05,0.6632
11,2,3.649,0.248,0.054,1.548,7.5,0.0,[10 16],0.666278442414676,50.52,0.5724
12,3,2.715,0.268,0.123,2.001,5.0,0.3333333333333333,[ 6  3 17],0.8653649791627,41.86,0.44725
13,3,2.946,0.453,0.073,1.956,8.333,0.3333333333333333,[11  3 12],0.96995943555062,44.54,0.69285
14,3,3.306,0.478,0.115,2.073,7.333,0.0,[13  6  7],1.0382400185693474,40.32,0.72235
15,3,3.081,0.273,0.156,1.99,5.0,0.3333333333333333,[ 9 13  4],1.0017680654251162,37.64,0.4641
16,2,3.391,0.157,0.105,1.612,5.0,0.0,[ 7 19],0.5824922438849605,47.39,0.41735
17,2,3.314,0.255,0.012,1.357,6.5,0.0,[20  6],0.5402041423888608,55.63,0.5774
18,3,2.403,0.282,0.227,2.092,4.667,0.3333333333333333,[18  5  3],0.8207996891635668,41.11,0.35205
19,3,3.499,0.334,0.17,2.14,5.667,0.3333333333333333,[ 5 17  4],0.8828275435751075,37.66,0.5564
20,2,3.391,0.261,0.021,1.342,8.0,0.0,[ 6 20],0.5402041423888608,49.74,0.58435
21,3,2.536,0.128,0.002,0.961,2.667,1.0,[21  4  1],0.5857831289187342,39.85,0.3801
22,3,3.582,0.499,0.086,2.076,9.0,0.0,[ 7 13  6],1.0382400185693472,34.41,0.7927
23,3,2.432,0.264,0.117,1.832,5.667,0.3333333333333333,[ 7 15  4],0.9585849416984087,32.11,0.41945
24,2,3.726,0.275,0.109,1.545,6.5,0.5,[21  5],0.4895518936229288,40.28,0.56585
25,2,3.314,0.23,0.037,1.489,6.5,0.0,[20  6],0.5402041423888608,42.89,0.5336500000000001
26,3,3.177,0.422,0.097,1.968,8.333,0.0,[ 6 11  9],1.0695416913993137,37.1,0.6669499999999999
27,2,2.418,0.063,0.222,1.39,2.0,1.0,[24  2],0.2711893730418441,45.8,0.1383
28,2,3.517,0.202,0.135,1.599,4.0,1.0,[24  2],0.2711893730418441,48.28,0.45245
29,3,3.304,0.309,0.155,1.858,5.333,0.3333333333333333,[18  3  5],0.8207996891635669,34.61,0.52315
30,2,1.869,0.022,0.265,1.648,1.0,1.0,[24  2],0.2711893730418441,51.64,0.010149999999999992
31,3,3.344,0.501,0.013,1.356,9.333,0.3333333333333333,[15  8  3],0.9291687604839372,38.78,0.82565
32,3,2.432,0.287,0.107,1.923,5.0,0.3333333333333333,[ 8 16  2],0.8587409130062867,33.02,0.44994999999999996
33,2,3.605,0.373,0.061,1.508,9.5,0.0,[16 10],0.666278442414676,45.38,0.68775
34,2,1.869,0.069,0.183,1.471,1.5,1.0,[23  3],0.3576271598532216,48.89,0.11865000000000003
35,2,3.188,0.101,-0.012,0.972,2.5,1.0,[23  3],0.3576271598532216,42.46,0.42880000000000007
36,3,3.594,0.413,0.157,2.189,7.0,0.3333333333333333,[ 8 14  4],0.9839614460010255,30.64,0.65465
37,3,3.147,0.475,0.1,1.746,8.667,0.3333333333333333,[ 4 14  8],0.9839614460010255,38.62,0.7146999999999999
38,3,3.491,0.356,0.183,2.278,6.0,0.3333333333333333,[ 7  4 15],0.9585849416984087,30.35,0.56785
39,3,2.484,0.391,0.211,1.849,6.0,0.6666666666666666,[19  4  3],0.7663521182273951,39.24,0.48115
40,3,2.619,0.233,0.066,1.507,4.333,0.3333333333333333,[ 6 19  1],0.6929081757318398,38.05,0.4454
41,2,3.605,0.421,0.06,1.543,10.5,0.0,[18  8],0.6172417697303416,51.44,0.7364999999999999
42,2,3.223,0.184,0.035,1.208,4.5,1.0,[23  3],0.3576271598532216,49.28,0.48005
43,3,2.253,0.191,0.199,2.161,3.667,0.3333333333333333,[ 7 16  3],0.9012262508973273,34.81,0.26705
44,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,44.17,0.4054
45,3,3.283,0.308,0.179,2.336,5.667,0.0,[ 7 14  5],1.0036594910918162,29.7,0.50205
46,2,3.605,0.262,0.067,1.6,7.5,0.0,[18  8],0.6172417697303416,44.39,0.5722499999999999
47,3,2.946,0.438,-0.005,1.346,8.0,0.3333333333333333,[14  2 10],0.8981370031878679,39.58,0.7363500000000001
48,3,3.339,0.389,0.147,2.227,6.667,0.0,[ 8  5 13],1.0262864017672835,31.92,0.61265
49,2,3.223,0.112,0.032,1.923,4.0,0.5,[21  5],0.4895518936229288,49.92,0.4103
50,2,3.605,0.291,0.06,1.607,9.0,0.0,[16 10],0.666278442414676,51.53,0.6065
51,3,2.484,0.28,0.033,1.606,5.667,0.3333333333333333,[10 15  1],0.8101502323878819,34.71,0.50365
52,2,3.726,0.205,0.171,1.659,4.5,1.0,[22  4],0.4293230219306162,43.27,0.44934999999999997
53,3,3.273,0.597,0.064,1.855,10.0,0.0,[ 8 12  6],1.0579054247036734,33.17,0.8763
54,2,3.367,0.193,0.067,1.417,5.0,0.0,[20  6],0.5402041423888608,47.77,0.47945
55,2,3.726,0.26,0.12,1.571,6.0,0.5,[21  5],0.4895518936229288,46.65,0.5426
56,3,3.491,0.455,0.148,2.123,7.667,0.3333333333333333,[ 8 14  4],0.9839614460010255,34.31,0.6931
57,3,3.283,0.313,0.148,2.37,6.333,0.0,[ 8  7 11],1.0798753311904068,30.6,0.5303
58,2,3.605,0.213,0.15,1.64,5.5,0.5,[21  5],0.4895518936229288,47.97,0.46099999999999997
59,3,3.14,0.615,-0.018,1.158,11.0,0.3333333333333333,[ 8 15  3],0.9291687604839372,34.48,0.9424999999999999
60,2,3.523,0.202,0.05,1.495,6.5,0.0,[ 7 19],0.5824922438849605,52.58,0.5168
61,3,2.393,0.238,0.223,2.11,5.333,0.3333333333333333,[ 7 17  2],0.8283929898113759,34.46,0.31004999999999994
62,2,3.726,0.275,0.109,1.545,6.5,0.5,[21  5],0.4895518936229288,50.64,0.56585
63,3,2.253,0.188,0.156,2.29,4.667,0.3333333333333333,[ 8 15  3],0.9291687604839372,35.08,0.2963
64,3,3.62,0.357,0.137,1.993,6.333,0.3333333333333333,[ 8 15  3],0.9291687604839372,38.62,0.61625
65,3,3.339,0.438,0.097,1.794,7.333,0.0,[16  5  5],0.9328735118608089,37.84,0.6991499999999999
66,3,3.491,0.379,0.177,2.286,6.333,0.3333333333333333,[ 8 14  4],0.9839614460010255,38.91,0.59535
67,2,3.662,0.562,-0.021,1.35,13.5,0.0,[19  7],0.5824922438849605,45.82,0.9439500000000001
68,2,3.726,0.263,0.055,1.564,7.5,0.0,[ 9 17],0.6450331516760341,41.75,0.5943499999999999
69,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,49.38,0.39215
70,2,3.605,0.243,0.126,1.611,6.5,0.0,[20  6],0.5402041423888608,42.21,0.509
71,2,3.689,0.412,0.036,1.488,9.5,0.0,[13 13],0.6931471805599453,48.81,0.7539
72,2,3.605,0.25,0.112,1.686,7.0,0.0,[19  7],0.5824922438849605,50.86,0.5265
73,3,3.397,0.571,0.068,1.751,9.333,0.0,[ 5 11 10],1.0484854421409806,38.44,0.8596999999999999
74,3,2.556,0.169,0.225,1.348,3.0,1.0,[21  2  3],0.6189772142016319,40.68,0.25585
75,2,3.379,0.123,0.123,1.703,4.0,0.0,[ 7 19],0.5824922438849605,42.58,0.36865
76,2,1.869,0.022,0.265,1.648,1.0,1.0,[24  2],0.2711893730418441,45.86,0.010149999999999992
