,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,3.514,0.347,0.175,2.33,6.0,0.3333333333333333,[10  4 12],1.0123308391031733,29.28,0.56715
1,2,3.605,0.25,0.112,1.686,7.0,0.0,[19  7],0.5824922438849605,46.28,0.5265
2,2,3.379,0.255,0.05,1.52,7.0,0.0,[ 8 18],0.6172417697303416,54.64,0.5554
3,3,2.253,0.22,0.115,1.926,4.333,0.3333333333333333,[ 6 18  2],0.7902679680745903,37.93,0.35905
4,2,3.726,0.491,-0.02,1.446,13.0,0.0,[17  9],0.6450331516760341,44.13,0.8786
5,2,3.726,0.5,-0.002,1.417,12.0,0.0,[19  7],0.5824922438849605,46.5,0.8740999999999999
6,3,2.619,0.161,0.194,2.042,3.667,0.3333333333333333,[ 6  2 18],0.7902679680745903,32.78,0.2774
7,3,3.491,0.449,0.197,2.05,7.333,0.3333333333333333,[ 6 17  3],0.8653649791626999,35.34,0.65035
8,3,3.582,0.364,0.174,2.293,6.333,0.3333333333333333,[ 9 13  4],1.0017680654251162,31.36,0.5916999999999999
9,2,3.391,0.14,0.077,1.489,4.5,0.5,[ 5 21],0.4895518936229288,51.12,0.42135
10,3,3.299,0.34,0.121,2.24,7.333,0.0,[11  7  8],1.0798753311904068,35.09,0.57915
11,2,3.726,0.205,0.171,1.659,4.5,1.0,[22  4],0.4293230219306162,39.25,0.44934999999999997
12,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,40.65,0.39215
13,3,3.155,0.26,0.074,1.629,6.0,0.3333333333333333,[ 9 13  4],1.0017680654251162,32.27,0.52
14,3,3.351,0.445,0.085,2.043,8.333,0.0,[ 7 14  5],1.0036594910918162,31.21,0.71635
15,2,3.391,0.18,0.095,1.547,5.5,0.0,[ 6 20],0.5402041423888608,51.95,0.44784999999999997
16,2,3.726,0.28,0.066,1.532,7.0,0.0,[20  6],0.5402041423888608,45.8,0.6031
17,3,3.326,0.497,0.073,1.917,8.667,0.0,[ 6 11  9],1.0695416913993137,34.96,0.77485
18,3,3.491,0.396,0.178,2.112,6.333,0.3333333333333333,[ 7 16  3],0.9012262508973273,33.55,0.6116
19,3,3.491,0.391,0.129,2.217,6.667,0.0,[ 8  5 13],1.0262864017672835,35.92,0.6433500000000001
20,2,1.869,0.022,0.265,1.648,1.0,1.0,[24  2],0.2711893730418441,52.21,0.010149999999999992
21,2,3.391,0.216,0.068,1.531,6.5,0.0,[ 7 19],0.5824922438849605,49.91,0.5041
22,3,3.491,0.314,0.183,2.273,5.667,0.3333333333333333,[ 6 16  4],0.9251290835720823,35.29,0.52585
23,2,3.379,0.104,0.126,1.634,4.0,0.5,[ 5 21],0.4895518936229288,50.06,0.3474
