,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,3.283,0.372,0.092,2.259,7.667,0.0,[ 6  7 13],1.0382400185693474,99.23,0.5466599999999999
1,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,134.32,0.28819
2,3,2.244,0.211,0.279,1.909,4.333,1.0,[ 3 21  2],0.6189772142016319,98.35,-0.030529999999999974
3,3,3.428,0.518,0.078,1.557,9.0,0.3333333333333333,[ 5 11 10],1.0484854421409806,108.82,0.73054
4,3,2.789,0.246,0.111,1.875,5.333,0.0,[ 7 13  6],1.0382400185693472,98.45,0.33953
5,2,3.569,0.391,0.037,1.488,11.5,0.0,[ 8 18],0.6172417697303416,128.71,0.68611
6,3,3.283,0.343,0.129,2.362,6.667,0.0,[ 7 13  6],1.0382400185693472,117.37,0.45587
7,2,3.414,0.302,0.056,1.628,7.5,0.5,[20  6],0.5402041423888608,120.48,0.54988
8,3,3.177,0.382,0.101,1.804,8.333,0.0,[ 6 11  9],1.0695416913993137,109.55,0.53103
9,2,3.414,0.238,0.069,1.697,7.5,0.0,[15 11],0.6812657296632041,116.38,0.46417
10,3,3.283,0.347,0.167,2.269,6.333,0.3333333333333333,[ 7  5 14],1.003659491091816,101.08,0.39640999999999993
11,3,3.283,0.324,0.171,2.322,6.0,0.3333333333333333,[ 8  5 13],1.0262864017672835,103.78,0.36673
12,4,2.516,0.561,0.237,2.353,7.25,0.5,[ 3 15  6  2],1.1021949588281859,103.13,0.41681000000000007
13,4,3.175,0.399,0.185,2.64,5.75,0.5,[ 3  5 12  6],1.2614633441368988,99.06,0.40755
14,3,3.306,0.427,0.096,1.971,8.0,0.3333333333333333,[12  9  5],1.0411315166502328,113.99,0.59728
15,2,3.414,0.398,0.008,1.495,10.0,0.5,[20  6],0.5402041423888608,128.63,0.72604
16,2,3.414,0.351,0.023,1.588,9.5,0.0,[19  7],0.5824922438849605,113.81,0.6539900000000001
17,2,3.535,0.309,0.042,1.582,9.5,0.0,[14 12],0.6901856760188042,110.78,0.59236
18,4,2.077,0.458,0.249,2.404,6.0,0.5,[15  2  6  3],1.1021949588281859,101.02,0.24987000000000004
19,3,2.319,0.347,0.088,1.931,6.333,0.6666666666666666,[18  4  4],0.8305178252872478,108.26,0.43194
20,2,3.605,0.298,0.085,1.545,9.0,0.0,[19  7],0.5824922438849605,126.03,0.51655
21,3,3.283,0.347,0.126,2.351,6.667,0.0,[9 9 8],1.0971128947333808,95.3,0.46487999999999996
22,4,3.084,0.523,0.14,2.062,6.75,0.25,[6 9 9 2],1.2701390930776295,100.37,0.5976
23,4,2.737,0.459,0.161,2.316,5.75,0.5,[ 7  2 15  2],1.0652229694768618,115.85,0.46383
24,2,3.111,0.124,0.13,1.304,2.5,1.0,[22  4],0.4293230219306162,110.42,0.21800000000000005
25,3,3.283,0.324,0.171,2.322,6.0,0.3333333333333333,[ 8  5 13],1.0262864017672835,115.34,0.36673
26,4,3.267,0.543,0.133,2.499,7.0,0.25,[ 6  4 10  6],1.3322449224385327,114.8,0.64759
27,4,3.385,0.574,0.169,2.282,7.75,0.75,[ 3 14  4  5],1.1875193654342509,107.86,0.6302699999999999
28,4,1.964,0.24,0.209,2.325,4.0,0.5,[ 6  2 14  4],1.1569876443452742,104.98,0.08737000000000003
29,2,3.367,0.12,0.122,1.364,3.5,1.0,[ 3 23],0.3576271598532216,112.19,0.25296
30,4,3.155,0.528,0.148,2.579,6.75,0.5,[ 7  5  3 11],1.283433250623632,93.61,0.5963400000000001
31,2,3.414,0.301,0.05,1.617,9.0,0.0,[19  7],0.5824922438849605,121.84,0.5589
32,4,2.585,0.405,0.099,1.84,5.5,0.5,[ 7 14  4  1],1.0998907263876214,98.63,0.49817
33,4,2.462,0.352,0.222,2.953,5.0,0.5,[ 8 11  5  2],1.2409479127325915,113.21,0.22746
34,2,3.414,0.282,0.058,1.69,8.0,0.0,[17  9],0.6450331516760341,119.25,0.52654
35,3,3.081,0.3,0.148,2.107,5.667,0.3333333333333333,[ 7 15  4],0.9585849416984087,111.28,0.36094
36,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,117.66,0.28819
37,4,3.137,0.565,0.11,2.168,7.5,0.5,[9 4 5 8],1.3349072866324543,103.24,0.695
38,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,103.13,0.30419999999999997
39,3,3.514,0.381,0.161,2.237,6.667,0.3333333333333333,[ 8  4 14],0.9839614460010255,101.76,0.46353
40,4,3.139,0.453,0.167,2.819,6.0,0.5,[9 5 5 7],1.3546053317232447,110.03,0.48800999999999994
41,3,3.283,0.415,0.139,2.192,7.333,0.3333333333333333,[13  5  8],1.0262864017672833,113.42,0.5111699999999999
42,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,104.33,0.28819
43,3,3.423,0.401,0.151,2.454,7.0,0.6666666666666666,[16  5  5],0.9328735118608089,107.59,0.49113
44,3,2.253,0.172,0.243,2.351,4.0,0.3333333333333333,[ 9 15  2],0.88186313134152,105.58,-0.008509999999999962
45,4,3.144,0.549,0.14,2.336,7.25,0.5,[ 4  7 11  4],1.293151386747313,103.99,0.6296
46,4,2.842,0.506,0.169,2.378,7.0,0.25,[9 2 9 6],1.2701390930776295,100.4,0.50797
47,2,3.605,0.334,0.057,1.416,11.0,0.0,[17  9],0.6450331516760341,135.46,0.59931
48,4,2.462,0.351,0.19,2.902,5.25,0.5,[9 5 9 3],1.3006708141666061,105.81,0.27990000000000004
49,4,2.944,0.551,0.179,2.24,7.75,0.75,[14  3  4  5],1.1875193654342509,114.6,0.54647
50,3,3.283,0.354,0.152,2.269,6.667,0.0,[ 8  6 12],1.0579054247036734,109.77,0.42845999999999995
51,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,116.68,0.28819
52,2,3.535,0.4,0.044,1.526,10.5,0.0,[17  9],0.6450331516760341,117.07,0.6800200000000001
53,4,3.104,0.542,0.011,1.945,7.75,0.5,[11  5  2  8],1.2409479127325915,97.03,0.83403
54,3,2.276,0.331,0.102,1.899,7.0,0.6666666666666666,[17  5  4],0.8828275435751075,90.52,0.38826
55,3,3.179,0.427,0.072,1.903,8.333,0.6666666666666666,[16  5  5],0.9328735118608089,80.52,0.62466
56,3,3.283,0.347,0.167,2.269,6.333,0.3333333333333333,[ 7  5 14],1.003659491091816,90.52,0.39640999999999993
57,2,3.379,0.123,0.123,1.703,4.0,0.0,[ 7 19],0.5824922438849605,108.85,0.25549
58,3,3.268,0.409,0.113,1.575,8.667,0.0,[ 6 11  9],1.0695416913993137,79.66,0.54709
59,3,3.299,0.37,0.112,2.263,7.333,0.0,[10  8  8],1.0928305535284886,81.98,0.51286
60,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,115.36,0.28819
61,3,2.642,0.357,0.182,1.857,6.0,1.0,[20  2  4],0.6870920273799715,95.62,0.31726
62,3,3.283,0.41,0.085,2.093,7.333,0.3333333333333333,[12 10  4],1.0123308391031736,85.31,0.5963499999999999
63,2,3.414,0.313,0.036,1.473,7.5,1.0,[22  4],0.4293230219306162,109.27,0.59428
64,4,3.28,0.562,0.097,2.375,7.0,0.5,[ 7  5  3 11],1.283433250623632,79.03,0.72801
65,3,2.619,0.145,0.202,2.043,3.333,0.6666666666666666,[ 5  2 19],0.7435648254271452,88.05,0.06955999999999998
66,3,3.283,0.321,0.145,2.299,6.667,0.0,[10  6 10],1.0733942812811266,92.96,0.40715
67,4,2.462,0.387,0.212,2.849,5.75,0.25,[9 8 7 2],1.2804727328687227,85.55,0.2791600000000001
68,4,1.964,0.166,0.295,2.682,3.0,0.75,[ 5  2 17  2],0.9894655713535606,75.89,-0.13025
69,3,3.283,0.347,0.12,2.3,6.333,0.3333333333333333,[ 8 13  5],1.0262864017672835,79.22,0.4749
70,3,3.283,0.319,0.169,2.227,6.333,0.3333333333333333,[ 5 15  6],0.9727696382494826,70.06,0.36507
71,4,2.636,0.358,0.195,2.718,5.25,0.5,[ 6 12  5  3],1.2614633441368988,72.73,0.29595
72,2,3.726,0.252,0.074,1.649,7.0,0.0,[11 15],0.6812657296632041,80.41,0.50102
73,4,2.523,0.49,0.173,2.488,6.5,0.25,[8 9 6 3],1.3174447222200467,67.3,0.45339000000000007
74,4,3.171,0.534,0.116,2.045,8.25,0.25,[5 9 6 6],1.3610455999855922,67.79,0.6573800000000001
75,4,2.737,0.359,0.217,2.642,5.5,0.25,[ 7  2  6 11],1.2529015295346553,72.33,0.27031
76,3,3.291,0.476,0.113,1.957,9.333,0.3333333333333333,[ 5 14  7],1.003659491091816,75.09,0.61639
77,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,87.95,0.30419999999999997
78,2,3.379,0.123,0.123,1.703,4.0,0.0,[ 7 19],0.5824922438849605,90.44,0.25549
79,4,2.603,0.394,0.207,2.429,5.75,0.5,[14  2  6  4],1.1569876443452742,51.5,0.3086100000000001
80,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,56.12,0.32622
81,3,3.283,0.347,0.167,2.269,6.333,0.3333333333333333,[ 7  5 14],1.003659491091816,38.59,0.39640999999999993
82,4,3.135,0.434,0.149,2.717,6.25,0.25,[8 7 7 4],1.3571945432256114,28.35,0.49867000000000006
83,4,2.462,0.329,0.138,2.318,4.75,0.5,[ 8  5 12  1],1.1618810882882054,26.59,0.34474000000000005
84,2,3.726,0.204,0.096,1.69,6.0,0.0,[10 16],0.666278442414676,41.18,0.41628
85,2,3.414,0.428,0.014,1.491,11.0,0.0,[19  7],0.5824922438849605,45.31,0.74602
86,3,1.612,0.132,0.273,1.858,2.333,1.0,[21  2  3],0.6189772142016319,35.06,-0.16271000000000002
87,3,3.283,0.324,0.171,2.322,6.0,0.3333333333333333,[ 8  5 13],1.0262864017672835,33.92,0.36673
88,3,3.275,0.343,0.124,2.023,7.0,0.3333333333333333,[ 3 12 11],0.9699594355506201,31.84,0.46342000000000005
89,3,3.283,0.532,0.063,1.935,9.333,0.3333333333333333,[ 9 13  4],1.0017680654251162,30.42,0.75509
90,3,3.283,0.324,0.171,2.322,6.0,0.3333333333333333,[ 8  5 13],1.0262864017672835,29.28,0.36673
91,3,3.283,0.324,0.169,2.337,6.0,0.3333333333333333,[ 9  5 12],1.0411315166502328,28.34,0.37007
92,3,3.275,0.404,0.123,1.928,7.667,0.3333333333333333,[ 3 14  9],0.9497249735351774,27.27,0.5260900000000001
93,3,3.283,0.363,0.141,2.298,6.333,0.0,[ 7  7 12],1.06341877324339,28.92,0.45583
94,4,3.283,0.5,0.153,2.327,7.5,0.5,[ 3 12  7  4],1.2472786475858246,27.59,0.57279
95,3,2.253,0.222,0.127,1.999,4.0,0.3333333333333333,[ 7 17  2],0.8283929898113759,38.48,0.23521
96,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,53.31,0.30419999999999997
97,4,3.3,0.634,0.128,2.155,8.25,0.5,[ 4 11  6  5],1.3073360832983871,25.42,0.75024
98,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,40.11,0.28819
99,4,3.277,0.566,0.126,2.165,7.75,0.25,[ 7 10  6  3],1.3083420897637779,26.37,0.6832799999999999
