,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,4,2.462,0.329,0.137,2.33,4.75,0.5,[ 9  5 11  1],1.1735173549838456,44.52,0.34641
1,4,2.468,0.389,0.096,2.233,5.75,0.25,[ 6 11  8  1],1.1902912630372862,58.29,0.47548
2,3,3.423,0.401,0.112,2.215,8.0,0.0,[12  7  7],1.0634187732433902,87.01,0.55626
3,2,3.605,0.213,0.15,1.64,5.5,1.0,[21  5],0.4895518936229288,109.01,0.32299999999999995
4,3,2.627,0.176,0.198,1.85,3.667,1.0,[ 4 20  2],0.6870920273799715,87.86,0.10803999999999997
5,3,3.283,0.437,0.09,2.18,8.333,0.0,[ 8 12  6],1.0579054247036734,82.0,0.615
6,2,3.535,0.429,0.047,1.567,10.0,0.0,[17  9],0.6450331516760341,97.32,0.70401
7,2,3.414,0.306,0.056,1.567,9.5,0.5,[20  6],0.5402041423888608,103.56,0.55388
8,2,1.869,0.022,0.265,1.648,1.0,1.0,[24  2],0.2711893730418441,92.4,-0.23364999999999997
9,2,3.379,0.179,0.107,1.584,5.5,0.5,[ 6 20],0.5402041423888608,94.46,0.33821
10,2,3.379,0.146,0.114,1.643,4.5,0.5,[ 6 20],0.5402041423888608,104.97,0.29352
11,4,2.761,0.475,0.142,1.688,6.75,0.5,[12  3  9  2],1.170556837228936,71.45,0.51396
12,2,3.379,0.146,0.114,1.643,4.5,0.5,[ 6 20],0.5402041423888608,86.32,0.29352
13,4,2.328,0.43,0.067,1.819,5.75,0.75,[18  3  4  1],0.9170309244593723,78.93,0.55091
14,4,2.462,0.399,0.169,2.652,5.25,0.5,[ 8 11  4  3],1.2637352055328415,79.54,0.36297000000000007
15,4,3.062,0.518,0.121,2.076,7.0,0.0,[7 6 6 7],1.3833328565787495,78.88,0.6221300000000001
16,3,2.642,0.331,0.193,2.044,6.667,0.3333333333333333,[16  2  8],0.8587409130062869,78.4,0.27289
17,2,3.605,0.213,0.15,1.64,5.5,1.0,[21  5],0.4895518936229288,101.64,0.32299999999999995
18,2,3.726,0.249,0.077,1.637,6.5,0.0,[10 16],0.666278442414676,90.59,0.49301
19,2,3.535,0.271,0.078,1.673,7.0,0.0,[12 14],0.6901856760188042,96.28,0.49424000000000007
20,3,3.514,0.458,0.148,2.159,8.0,0.3333333333333333,[16  4  6],0.9251290835720822,86.75,0.5622400000000001
21,3,2.276,0.37,0.007,1.383,7.0,1.0,[20  5  1],0.6441798059733927,86.39,0.5859099999999999
22,4,2.737,0.346,0.237,2.669,5.0,0.5,[ 6  2  5 13],1.1993126001115322,81.65,0.22391
23,2,3.535,0.435,0.035,1.58,10.0,0.0,[15 11],0.6812657296632041,100.04,0.7300500000000001
24,4,3.391,0.597,0.138,2.458,7.75,0.25,[7 4 9 6],1.3468609034345183,74.76,0.70564
25,3,3.283,0.341,0.124,2.362,6.667,0.0,[ 8 12  6],1.0579054247036734,83.88,0.46222
26,3,3.363,0.407,0.171,2.072,7.333,0.6666666666666666,[ 5 16  5],0.9328735118608089,80.36,0.45772999999999997
27,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,94.57,0.28819
28,4,2.384,0.466,0.147,2.439,5.75,0.75,[14  4  5  3],1.1875193654342509,80.39,0.45891000000000004
29,4,3.139,0.495,0.12,2.497,6.5,0.25,[9 6 2 9],1.2701390930776295,74.07,0.6084999999999999
30,4,3.139,0.499,0.153,2.722,6.25,0.5,[9 5 4 8],1.3349072866324543,80.71,0.55739
31,2,3.605,0.286,0.078,1.509,9.0,0.5,[20  6],0.5402041423888608,102.61,0.51624
32,3,3.399,0.573,0.024,1.732,10.333,0.3333333333333333,[ 8 13  5],1.0262864017672835,77.82,0.8728199999999999
33,2,3.726,0.252,0.074,1.649,7.0,0.0,[11 15],0.6812657296632041,99.56,0.50102
34,3,2.715,0.198,0.172,2.171,4.333,0.3333333333333333,[ 6  3 17],0.8653649791627,86.11,0.18226000000000003
35,3,2.642,0.285,0.199,2.24,5.333,0.6666666666666666,[19  2  5],0.7435648254271452,92.11,0.21686999999999995
36,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,101.17,0.30419999999999997
37,3,3.275,0.537,0.099,1.808,9.333,0.3333333333333333,[ 4 14  8],0.9839614460010255,85.9,0.6991700000000001
38,4,3.139,0.48,0.147,2.787,6.75,0.5,[10  5  4  7],1.3258046541761854,89.29,0.54841
39,4,3.391,0.442,0.186,2.764,6.25,0.5,[5 8 4 9],1.3349072866324543,70.48,0.47048
40,4,2.922,0.485,0.116,2.617,6.5,0.5,[10  4  9  3],1.2718701366195466,78.97,0.58348
41,3,3.283,0.324,0.169,2.337,6.0,0.3333333333333333,[ 9  5 12],1.0411315166502328,86.7,0.37007
42,2,3.414,0.265,0.048,1.703,7.5,0.0,[18  8],0.6172417697303416,96.11,0.52624
43,4,2.636,0.467,0.168,2.567,6.0,0.5,[10  5  7  4],1.3258046541761852,88.97,0.45004
44,4,3.396,0.421,0.007,1.897,5.75,0.25,[ 6  8 11  1],1.1902912630372862,73.68,0.74891
45,3,3.108,0.368,0.107,2.005,6.667,0.0,[ 8 12  6],1.0579054247036734,83.82,0.50011
46,4,3.286,0.496,0.132,2.314,7.25,0.25,[4 7 8 7],1.3571945432256114,87.3,0.60416
47,3,3.283,0.313,0.148,2.37,6.333,0.0,[ 8  7 11],1.0798753311904068,90.52,0.39414
48,2,3.605,0.286,0.078,1.509,9.0,0.5,[20  6],0.5402041423888608,96.61,0.51624
49,4,2.474,0.398,0.209,2.692,5.5,0.5,[9 5 9 3],1.3006708141666061,80.17,0.2963700000000001
50,2,3.379,0.104,0.126,1.634,4.0,1.0,[ 5 21],0.4895518936229288,98.49,0.23147999999999996
51,4,2.85,0.554,0.21,2.367,7.5,0.75,[14  2  5  5],1.164732072634001,77.5,0.4883000000000001
52,2,3.367,0.12,0.122,1.364,3.5,1.0,[ 3 23],0.3576271598532216,105.8,0.25296
53,3,3.299,0.448,0.094,2.157,8.0,0.0,[11  8  7],1.0798753311904068,91.83,0.62092
54,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,89.44,0.32622
55,4,2.636,0.51,0.087,1.97,6.75,0.75,[16  4  5  1],1.0291047471566142,78.03,0.62831
56,3,3.491,0.497,0.102,1.943,8.333,0.3333333333333333,[ 5 13  8],1.0262864017672833,82.7,0.67576
57,4,2.675,0.509,0.174,2.275,6.5,0.5,[12  2  3  9],1.1705568372289359,76.98,0.48592
58,3,3.283,0.353,0.133,2.231,6.667,0.0,[ 7  6 13],1.0382400185693474,83.18,0.45919
59,4,2.657,0.403,0.181,2.033,6.5,0.25,[6 2 9 9],1.2701390930776295,77.73,0.36643000000000003
60,2,1.869,0.069,0.183,1.471,1.5,1.0,[23  3],0.3576271598532216,98.79,-0.049709999999999976
61,4,1.964,0.183,0.287,2.679,3.25,0.5,[ 6  2 16  2],1.0317671113505356,81.71,-0.09988999999999995
62,2,3.605,0.298,0.085,1.545,9.0,0.0,[19  7],0.5824922438849605,90.56,0.51655
63,2,3.391,0.141,0.115,1.608,4.5,0.5,[ 6 20],0.5402041423888608,105.57,0.28805000000000003
64,3,2.403,0.315,0.236,2.183,6.333,0.3333333333333333,[17  7  2],0.8283929898113759,88.39,0.16118000000000005
65,4,2.568,0.493,0.097,2.258,6.0,0.75,[17  5  2  2],0.9894655713535606,80.25,0.58781
66,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,93.68,0.28819
67,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,89.46,0.32622
68,4,2.893,0.355,0.248,2.678,4.75,0.5,[ 6  2  4 14],1.1569876443452742,73.42,0.23014
69,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,76.37,0.30419999999999997
70,3,3.299,0.399,0.148,2.26,7.0,0.3333333333333333,[12  5  9],1.0411315166502328,66.61,0.48174
71,4,1.964,0.213,0.255,2.5,3.25,0.75,[ 5  2 16  3],1.0622988324395122,64.59,-0.01645000000000002
72,2,3.402,0.144,0.096,1.667,5.0,0.0,[ 9 17],0.6450331516760341,83.61,0.32388
73,2,3.535,0.316,0.041,1.635,9.5,0.0,[12 14],0.6901856760188042,74.74,0.6010300000000001
74,3,3.283,0.385,0.134,2.281,7.0,0.0,[11  6  9],1.0695416913993137,69.04,0.48951999999999996
75,4,1.795,0.418,0.094,1.939,5.75,0.5,[13  8  4  1],1.1225176370630887,65.3,0.44052
76,3,3.363,0.309,0.162,2.099,5.667,0.6666666666666666,[ 4 17  5],0.8828275435751076,74.57,0.37476
77,4,2.462,0.42,0.145,2.601,6.0,0.25,[9 7 6 4],1.3468609034345183,72.04,0.42405000000000004
78,2,3.414,0.285,0.071,1.675,7.5,0.0,[14 12],0.6901856760188042,93.08,0.50783
79,3,2.276,0.403,0.007,1.461,7.0,1.0,[20  5  1],0.6441798059733927,69.37,0.6189100000000001
80,4,2.636,0.398,0.181,2.608,5.5,0.5,[9 5 8 4],1.3349072866324543,71.75,0.35933000000000004
81,4,2.462,0.451,0.077,2.306,5.75,0.5,[ 9 13  2  2],1.1084060932035693,68.56,0.5686100000000001
82,3,3.363,0.355,0.203,2.083,6.667,0.6666666666666666,[ 4 17  5],0.8828275435751076,63.23,0.35228999999999994
83,2,3.414,0.238,0.069,1.697,7.5,0.0,[15 11],0.6812657296632041,75.03,0.46417
84,2,3.605,0.298,0.085,1.545,9.0,0.0,[19  7],0.5824922438849605,85.65,0.51655
85,3,3.341,0.437,0.093,1.964,9.0,0.0,[13  6  7],1.0382400185693474,65.13,0.6157900000000001
86,3,3.499,0.519,0.081,1.968,8.667,0.0,[ 7  9 10],1.088010262277112,72.61,0.73363
87,2,3.414,0.301,0.05,1.598,9.0,0.0,[19  7],0.5824922438849605,72.97,0.5589
88,4,2.462,0.346,0.257,2.933,5.0,0.5,[ 9  5 10  2],1.2490828438192967,58.59,0.16301
89,4,2.462,0.329,0.137,2.33,4.75,0.5,[ 9  5 11  1],1.1735173549838456,56.4,0.34641
90,3,3.355,0.513,0.124,1.757,9.667,0.3333333333333333,[ 3 16  7],0.9012262508973273,56.73,0.6414200000000001
91,2,1.869,0.022,0.265,1.648,1.0,1.0,[24  2],0.2711893730418441,78.06,-0.23364999999999997
92,4,2.737,0.35,0.199,2.8,5.25,0.25,[ 6  2 12  6],1.2309316230479221,54.24,0.29136999999999996
93,3,3.081,0.273,0.156,1.99,5.0,0.3333333333333333,[ 9 13  4],1.0017680654251162,57.38,0.32058000000000003
94,4,2.462,0.393,0.217,2.73,5.25,0.5,[ 8  5 10  3],1.296388472961714,60.65,0.27681000000000006
95,4,1.83,0.581,0.18,2.196,7.5,0.5,[10 12  2  2],1.1189688668816267,54.18,0.4634
96,3,3.283,0.324,0.171,2.322,6.0,0.3333333333333333,[ 8  5 13],1.0262864017672835,63.06,0.36673
97,3,2.77,0.306,0.248,1.985,5.667,0.3333333333333333,[18  2  6],0.7902679680745903,59.77,0.16884000000000005
98,3,3.081,0.331,0.046,1.461,5.667,0.3333333333333333,[ 7  2 17],0.828392989811376,68.69,0.56228
99,2,3.535,0.259,0.082,1.663,7.0,0.0,[11 15],0.6812657296632041,77.23,0.47556000000000004
