,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,2.789,0.438,0.095,1.744,8.333,0.0,[ 7  9 10],1.088010262277112,42.23,0.55825
1,3,3.283,0.324,0.169,2.337,6.0,0.3333333333333333,[ 9  5 12],1.0411315166502328,47.87,0.37007
2,3,3.491,0.333,0.186,2.331,5.667,0.3333333333333333,[ 8  4 14],0.9839614460010255,51.02,0.37148000000000003
3,2,3.414,0.287,0.056,1.669,8.5,0.0,[18  8],0.6172417697303416,68.01,0.53488
4,2,3.605,0.213,0.15,1.64,5.5,1.0,[21  5],0.4895518936229288,64.35,0.32299999999999995
5,3,3.275,0.437,0.12,1.925,7.333,0.3333333333333333,[ 3 12 11],0.9699594355506201,49.61,0.5641
6,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,62.36,0.32622
7,2,3.535,0.282,0.071,1.662,7.5,0.0,[13 13],0.6931471805599453,55.41,0.51693
8,3,3.299,0.399,0.148,2.26,7.0,0.3333333333333333,[12  5  9],1.0411315166502328,50.06,0.48174
9,4,1.964,0.229,0.246,2.496,3.5,0.5,[ 6  2 15  3],1.1021949588281859,49.38,0.014580000000000037
10,2,1.869,0.022,0.265,1.648,1.0,1.0,[24  2],0.2711893730418441,69.78,-0.23364999999999997
11,3,3.081,0.397,0.095,1.922,7.333,0.0,[ 7 13  6],1.0382400185693472,57.61,0.54645
12,3,3.283,0.434,0.089,2.2,8.0,0.0,[ 9 10  7],1.0880102622771117,64.76,0.6136699999999999
13,3,3.514,0.397,0.164,2.279,7.0,0.6666666666666666,[17  4  5],0.8828275435751076,59.21,0.47452
14,2,3.605,0.213,0.15,1.64,5.5,1.0,[21  5],0.4895518936229288,69.26,0.32299999999999995
15,4,3.139,0.54,0.138,2.545,7.0,0.5,[ 7  4  5 10],1.3258046541761852,51.37,0.62344
16,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,78.72,0.28819
17,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,63.42,0.30419999999999997
18,4,2.865,0.492,0.126,2.293,7.0,0.25,[5 8 7 6],1.3713792397766853,47.34,0.56808
19,3,3.283,0.439,0.078,2.105,8.667,0.0,[ 6  8 12],1.0579054247036734,50.59,0.63704
20,4,2.642,0.548,0.103,2.274,7.25,0.25,[ 8 10  6  2],1.2658567518727373,53.05,0.64019
21,3,2.319,0.278,0.197,1.895,5.667,0.3333333333333333,[15  9  2],0.88186313134152,59.77,0.18091000000000002
22,3,2.588,0.416,0.098,1.972,7.333,0.3333333333333333,[15  7  4],0.9585849416984087,60.95,0.51114
23,3,2.276,0.326,0.141,1.945,6.667,0.3333333333333333,[17  6  3],0.8653649791626999,55.4,0.31813
24,2,3.414,0.252,0.061,1.663,8.0,0.0,[16 10],0.666278442414676,70.42,0.49153
25,3,3.283,0.324,0.171,2.322,6.0,0.3333333333333333,[ 8  5 13],1.0262864017672835,55.2,0.36673
26,3,3.283,0.324,0.169,2.337,6.0,0.3333333333333333,[ 9  5 12],1.0411315166502328,54.66,0.37007
27,2,3.414,0.307,0.054,1.52,8.0,1.0,[22  4],0.4293230219306162,83.01,0.55822
28,2,3.414,0.282,0.058,1.69,8.0,0.0,[17  9],0.6450331516760341,81.69,0.52654
29,4,2.042,0.348,0.276,2.62,5.0,0.5,[11  2 11  2],1.1224702024905615,46.33,0.09127999999999997
30,3,3.283,0.396,0.116,2.174,7.667,0.0,[ 6 12  8],1.0579054247036734,49.18,0.53058
31,2,3.414,0.238,0.069,1.697,7.5,0.0,[15 11],0.6812657296632041,83.19,0.46417
32,3,2.484,0.39,0.205,2.125,7.0,0.3333333333333333,[14 10  2],0.8981370031878679,54.99,0.29605000000000004
33,4,2.865,0.457,0.142,2.156,6.25,0.5,[7 5 9 5],1.3546053317232447,47.39,0.5063600000000001
34,4,3.151,0.488,0.142,2.523,6.75,0.5,[12  5  3  6],1.2614633441368988,45.87,0.56596
35,2,3.605,0.298,0.085,1.545,9.0,0.0,[19  7],0.5824922438849605,61.19,0.51655
36,4,2.568,0.505,0.182,2.465,6.75,0.5,[15  7  2  2],1.0652229694768618,54.4,0.45786000000000004
37,2,3.535,0.293,0.058,1.631,8.0,0.0,[12 14],0.6901856760188042,60.44,0.54964
38,4,3.234,0.518,0.1,2.605,7.0,0.5,[5 9 9 3],1.3006708141666061,48.32,0.6744
39,3,3.171,0.48,0.091,1.909,8.667,0.3333333333333333,[16  6  4],0.9251290835720823,54.03,0.64513
40,2,2.418,0.063,0.222,1.39,2.0,1.0,[24  2],0.2711893730418441,65.41,-0.06594
41,3,3.347,0.386,0.141,1.964,7.333,0.3333333333333333,[ 3 15  8],0.9291687604839372,52.15,0.48523000000000005
42,3,2.642,0.31,0.194,2.003,5.667,0.6666666666666666,[19  2  5],0.7435648254271452,50.97,0.25022
43,3,3.283,0.327,0.132,2.343,6.667,0.0,[ 8  8 10],1.0928305535284886,51.76,0.43486
44,3,3.283,0.313,0.148,2.37,6.333,0.0,[ 8  7 11],1.0798753311904068,52.86,0.39414
45,2,3.379,0.123,0.123,1.703,4.0,0.0,[ 7 19],0.5824922438849605,65.09,0.25549
46,2,3.414,0.261,0.059,1.678,8.0,0.0,[14 12],0.6901856760188042,57.89,0.50387
47,2,3.414,0.255,0.068,1.718,7.0,0.0,[19  7],0.5824922438849605,67.17,0.48284000000000005
48,3,3.155,0.384,0.119,2.121,6.667,0.0,[ 8 11  7],1.0798753311904068,51.67,0.50077
49,4,3.198,0.577,0.115,2.4,8.0,0.25,[6 9 5 6],1.3610455999855922,41.58,0.70475
50,3,3.283,0.338,0.131,2.392,6.333,0.0,[ 7 12  7],1.0634187732433902,48.06,0.44753
51,2,3.605,0.213,0.15,1.64,5.5,1.0,[21  5],0.4895518936229288,68.28,0.32299999999999995
52,3,3.434,0.402,0.121,2.154,8.0,0.0,[12  6  8],1.0579054247036734,47.0,0.5433300000000001
53,4,2.856,0.558,0.155,2.282,8.25,0.5,[ 9 10  2  5],1.2490828438192965,44.94,0.5847500000000001
54,2,3.569,0.306,0.097,1.536,8.0,0.5,[ 6 20],0.5402041423888608,63.89,0.50091
55,2,3.391,0.122,0.112,1.468,4.5,1.0,[ 4 22],0.4293230219306162,66.7,0.27406
56,2,3.414,0.29,0.059,1.62,8.5,0.0,[17  9],0.6450331516760341,56.07,0.53287
57,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,73.48,0.28819
58,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,69.13,0.30419999999999997
59,3,2.642,0.282,0.193,2.074,6.0,0.3333333333333333,[13  2 11],0.9078086915252535,50.27,0.22388999999999998
60,4,2.462,0.344,0.112,2.297,5.25,0.25,[ 6  8 11  1],1.1902912630372862,63.7,0.40316
61,4,2.749,0.373,0.199,2.627,6.0,0.25,[7 2 8 9],1.2804727328687227,47.91,0.31557
62,4,3.198,0.602,0.096,2.044,8.0,0.25,[6 7 5 8],1.3713792397766855,50.23,0.7614799999999999
63,4,2.865,0.421,0.167,2.567,5.75,0.5,[7 5 9 5],1.3546053317232447,51.14,0.42861
64,4,3.085,0.563,-0.253,1.1,7.75,0.5,[10 14  1  1],0.9514560170770946,52.7,1.2940099999999999
65,4,2.474,0.451,0.164,2.521,5.75,0.5,[10  5  8  3],1.296388472961714,53.69,0.42452
66,4,2.659,0.514,0.162,2.372,6.5,0.5,[13  2  3  8],1.1557117223459865,52.22,0.50936
67,3,3.283,0.315,0.154,2.328,6.333,0.0,[ 9  6 11],1.0695416913993134,58.73,0.38612
68,4,3.004,0.436,0.124,2.039,6.25,0.5,[8 9 4 5],1.3349072866324543,44.75,0.52932
69,2,3.605,0.323,0.059,1.467,10.0,0.0,[16 10],0.666278442414676,68.04,0.58497
70,3,3.363,0.407,0.171,2.072,7.333,0.6666666666666666,[ 5 16  5],0.9328735118608089,56.91,0.45772999999999997
71,2,2.418,0.063,0.222,1.39,2.0,1.0,[24  2],0.2711893730418441,73.83,-0.06594
72,4,3.084,0.441,0.173,2.688,6.0,0.5,[9 5 8 4],1.3349072866324543,44.84,0.46049000000000007
73,2,3.605,0.295,0.071,1.553,9.5,0.0,[18  8],0.6172417697303416,70.95,0.53693
74,3,2.403,0.418,0.162,1.923,7.667,0.3333333333333333,[15  8  3],0.9291687604839372,56.21,0.38776
75,3,3.336,0.479,0.079,1.889,8.333,0.0,[10  8  8],1.0928305535284886,45.61,0.68067
76,3,2.261,0.347,0.127,1.673,6.0,0.6666666666666666,[ 5 19  2],0.7435648254271451,51.15,0.36101
77,2,3.569,0.336,0.076,1.526,9.0,0.0,[ 7 19],0.5824922438849605,69.79,0.56598
78,3,3.283,0.324,0.171,2.322,6.0,0.3333333333333333,[ 8  5 13],1.0262864017672835,55.44,0.36673
79,3,3.41,0.46,0.085,2.345,8.0,0.3333333333333333,[12  9  5],1.0411315166502328,48.85,0.6590500000000001
80,3,2.253,0.222,0.127,1.999,4.0,0.3333333333333333,[ 7 17  2],0.8283929898113759,59.88,0.23521
81,4,2.737,0.35,0.197,2.86,5.25,0.5,[ 6  2 13  5],1.1993126001115322,52.22,0.29470999999999997
82,4,2.462,0.391,0.193,2.666,5.25,0.5,[ 8 14  2  2],1.0905994737794786,38.92,0.31489000000000006
83,4,2.982,0.444,0.145,2.556,6.25,0.5,[ 5  6  5 10],1.3399893507272593,34.22,0.5000500000000001
84,2,3.379,0.123,0.123,1.703,4.0,0.0,[ 7 19],0.5824922438849605,60.74,0.25549
85,3,3.105,0.402,0.092,1.871,7.333,0.6666666666666666,[18  3  5],0.8207996891635669,38.75,0.55886
86,4,3.151,0.447,0.169,2.901,6.25,0.25,[9 5 6 6],1.3610455999855922,24.8,0.47987
87,4,2.691,0.443,0.186,2.471,6.25,0.5,[13  6  2  5],1.199312600111532,24.5,0.40148
88,4,2.737,0.376,0.223,2.616,5.5,0.25,[ 6  2  6 12],1.2309316230479221,24.78,0.27729000000000004
89,3,3.283,0.417,0.119,2.251,7.0,0.0,[10  6 10],1.0733942812811266,27.98,0.54657
90,3,3.222,0.349,0.078,1.444,6.0,0.3333333333333333,[15  5  6],0.9727696382494826,25.48,0.54094
91,3,3.283,0.324,0.169,2.337,6.0,0.3333333333333333,[ 9  5 12],1.0411315166502328,25.67,0.37007
92,4,3.267,0.527,0.113,2.073,7.25,0.0,[7 6 6 7],1.3833328565787495,24.42,0.66499
93,4,3.084,0.493,0.149,2.596,6.75,0.25,[7 6 8 5],1.3713792397766855,23.54,0.55257
94,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,43.59,0.32622
95,3,2.642,0.326,0.191,2.067,6.333,0.3333333333333333,[15  2  9],0.88186313134152,28.73,0.27123
96,2,3.379,0.104,0.126,1.634,4.0,1.0,[ 5 21],0.4895518936229288,32.4,0.23147999999999996
97,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,38.63,0.30419999999999997
98,2,3.726,0.252,0.074,1.649,7.0,0.0,[11 15],0.6812657296632041,34.15,0.50102
99,4,3.139,0.445,0.129,2.24,7.25,0.25,[4 7 9 6],1.3468609034345183,19.52,0.5434699999999999
