,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,3.328,0.447,0.138,2.167,7.333,0.3333333333333333,[11  5 10],1.0484854421409806,30.25,0.5493399999999999
1,2,3.726,0.205,0.171,1.659,4.5,1.0,[22  4],0.4293230219306162,53.21,0.29203
2,4,3.155,0.482,0.095,2.224,6.75,0.25,[7 8 4 7],1.3571945432256114,37.93,0.63885
3,2,3.414,0.372,-0.032,1.388,10.5,1.0,[21  5],0.4895518936229288,675.5,0.76684
4,2,3.414,0.241,0.072,1.854,6.5,1.0,[21  5],0.4895518936229288,68.35,0.46216
5,3,3.283,0.385,0.134,2.281,7.0,0.0,[11  6  9],1.0695416913993137,43.27,0.48951999999999996
6,3,3.423,0.458,0.122,2.178,8.333,0.3333333333333333,[14  5  7],1.003659491091816,40.5,0.59656
7,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,51.76,0.28819
8,3,2.319,0.342,0.19,2.103,6.0,1.0,[20  4  2],0.6870920273799715,47.74,0.25660000000000005
9,3,3.283,0.394,0.103,2.15,6.667,0.3333333333333333,[ 8 14  4],0.9839614460010255,40.85,0.55029
10,3,2.746,0.431,0.189,1.841,8.667,0.3333333333333333,[ 7 17  2],0.8283929898113759,44.39,0.38997000000000004
11,3,3.283,0.324,0.169,2.337,6.0,0.3333333333333333,[ 9  5 12],1.0411315166502328,37.11,0.37007
12,4,1.69,0.26,0.227,2.625,3.75,0.5,[ 8 14  2  2],1.0905994737794786,37.61,0.04991000000000001
13,3,3.232,0.344,0.169,2.047,6.333,0.6666666666666666,[17  5  4],0.8828275435751075,40.78,0.38497000000000003
14,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,61.73,0.30419999999999997
15,2,3.414,0.285,0.071,1.675,7.5,0.0,[14 12],0.6901856760188042,50.28,0.50783
16,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,46.37,0.30419999999999997
17,3,3.423,0.442,0.11,2.315,8.333,0.3333333333333333,[14  7  5],1.0036594910918162,42.27,0.6006
18,3,2.357,0.335,0.052,1.617,5.667,0.3333333333333333,[14 11  1],0.8225715143524169,40.97,0.48386000000000007
19,4,2.737,0.361,0.176,2.73,5.25,0.5,[ 6  2 15  3],1.1021949588281859,38.29,0.34078
20,3,3.347,0.379,0.144,1.884,7.667,0.3333333333333333,[ 3 17  6],0.8653649791627,39.51,0.47322000000000003
21,2,3.414,0.287,0.056,1.669,8.5,0.0,[18  8],0.6172417697303416,66.01,0.53488
22,3,2.268,0.213,0.182,2.12,4.333,0.3333333333333333,[ 9 14  3],0.9497249735351773,42.28,0.13585999999999998
23,4,3.155,0.528,0.148,2.579,6.75,0.5,[ 7  5  3 11],1.283433250623632,40.3,0.5963400000000001
24,3,3.283,0.313,0.148,2.37,6.333,0.0,[ 8  7 11],1.0798753311904068,43.31,0.39414
25,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,60.32,0.28819
26,4,2.737,0.36,0.18,2.825,5.75,0.5,[ 6  2 13  5],1.1993126001115322,39.65,0.3331
27,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,52.56,0.32622
28,3,2.357,0.316,0.222,2.261,5.667,0.3333333333333333,[11 13  2],0.9078086915252533,45.23,0.18096
29,3,3.089,0.372,0.128,1.99,6.667,0.3333333333333333,[ 7 15  4],0.9585849416984087,47.99,0.46714
30,2,3.402,0.144,0.096,1.667,5.0,0.0,[ 9 17],0.6450331516760341,46.7,0.32388
31,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,61.43,0.32622
32,3,3.283,0.324,0.169,2.337,6.0,0.3333333333333333,[ 9  5 12],1.0411315166502328,42.24,0.37007
33,2,3.535,0.282,0.071,1.662,7.5,0.0,[13 13],0.6931471805599453,56.19,0.51693
34,2,3.535,0.259,0.082,1.663,7.0,0.0,[11 15],0.6812657296632041,52.7,0.47556000000000004
35,3,3.283,0.452,0.1,2.108,8.333,0.0,[ 7 13  6],1.0382400185693472,42.25,0.6133
36,2,3.379,0.123,0.123,1.703,4.0,0.0,[ 7 19],0.5824922438849605,48.2,0.25549
37,2,3.414,0.241,0.072,1.854,6.5,1.0,[21  5],0.4895518936229288,57.78,0.46216
38,2,3.605,0.257,0.094,1.616,7.0,0.0,[19  7],0.5824922438849605,64.68,0.46052000000000004
39,3,3.283,0.356,0.102,2.163,7.667,0.0,[ 9 10  7],1.0880102622771117,39.46,0.51396
40,2,3.605,0.287,0.094,1.635,8.5,0.0,[18  8],0.6172417697303416,62.01,0.49051999999999996
41,3,3.283,0.414,0.101,2.285,8.0,0.0,[12  7  7],1.0634187732433902,46.52,0.57363
42,3,2.253,0.177,0.154,2.335,4.333,0.3333333333333333,[ 9 14  3],0.9497249735351773,44.83,0.14512000000000003
43,2,3.414,0.334,0.063,1.644,8.5,0.0,[17  9],0.6450331516760341,54.02,0.5701900000000001
44,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,46.73,0.32622
45,2,3.605,0.293,0.075,1.581,8.5,0.0,[18  8],0.6172417697303416,58.3,0.52825
46,3,2.642,0.296,0.171,2.104,5.333,1.0,[21  2  3],0.6189772142016319,42.14,0.27463
47,3,3.171,0.307,0.105,1.79,6.333,0.0,[ 8 11  7],1.0798753311904068,41.69,0.44875
48,3,2.77,0.361,0.225,1.906,7.333,0.3333333333333333,[17  2  7],0.828392989811376,46.9,0.26225000000000004
49,4,3.391,0.589,0.097,2.083,7.75,0.25,[8 8 7 3],1.32777836201114,41.03,0.7661100000000001
50,2,3.605,0.243,0.126,1.611,6.5,0.5,[20  6],0.5402041423888608,61.63,0.39308
51,3,3.283,0.385,0.087,2.014,6.667,0.3333333333333333,[ 8 16  2],0.8587409130062867,47.47,0.56801
52,3,3.283,0.315,0.154,2.328,6.333,0.0,[ 9  6 11],1.0695416913993134,42.89,0.38612
53,2,3.535,0.282,0.071,1.662,7.5,0.0,[13 13],0.6931471805599453,54.02,0.51693
54,3,3.283,0.362,0.132,2.303,6.667,0.0,[ 7  9 10],1.088010262277112,44.0,0.46985999999999994
55,4,1.964,0.183,0.287,2.679,3.25,0.5,[ 6  2 16  2],1.0317671113505356,48.09,-0.09988999999999995
56,4,3.139,0.453,0.163,2.823,6.25,0.5,[ 6 10  5  5],1.3399893507272593,40.79,0.49468999999999996
57,4,2.462,0.346,0.257,2.933,5.0,0.5,[ 9  5 10  2],1.2490828438192967,41.69,0.16301
58,4,2.462,0.33,0.266,2.951,4.75,0.5,[ 7 12  5  2],1.224491354785575,38.6,0.13198000000000004
59,3,2.253,0.196,0.153,2.146,4.0,0.3333333333333333,[ 7 15  4],0.9585849416984087,48.33,0.16579000000000005
60,4,1.209,0.237,0.257,2.138,3.0,0.75,[19  2  3  2],0.8729901460058482,41.84,-0.07129000000000002
61,4,2.797,0.377,0.23,2.523,5.25,0.75,[ 5 14  2  5],1.1647320726340007,42.76,0.2726
62,2,3.379,0.123,0.123,1.703,4.0,0.0,[ 7 19],0.5824922438849605,65.88,0.25549
63,2,3.605,0.282,0.085,1.663,8.0,0.0,[17  9],0.6450331516760341,58.09,0.5005499999999999
64,2,3.414,0.334,0.05,1.6,9.0,0.0,[19  7],0.5824922438849605,63.16,0.5919000000000001
65,4,2.077,0.333,0.268,2.675,5.0,0.5,[ 9  2 13  2],1.1084060932035693,39.27,0.09314
66,4,2.737,0.346,0.237,2.669,5.0,0.5,[ 6  2  5 13],1.1993126001115322,41.79,0.22391
67,3,3.306,0.42,0.131,2.063,7.0,0.0,[13  6  7],1.0382400185693474,51.44,0.53183
68,3,1.843,0.09,0.237,1.869,2.333,1.0,[21  2  3],0.6189772142016319,44.93,-0.12149000000000001
69,3,2.253,0.207,0.192,2.15,4.0,0.3333333333333333,[ 8 15  3],0.9291687604839372,42.6,0.11166000000000001
70,3,3.326,0.344,0.141,2.239,7.333,0.3333333333333333,[10 11  5],1.0484854421409808,40.3,0.44113
71,2,2.418,0.063,0.222,1.39,2.0,1.0,[24  2],0.2711893730418441,67.93,-0.06594
72,3,3.283,0.354,0.152,2.269,6.667,0.0,[ 8  6 12],1.0579054247036734,43.37,0.42845999999999995
73,4,1.964,0.172,0.228,2.668,3.25,0.75,[ 5  2 16  3],1.0622988324395122,41.3,-0.01236000000000001
74,2,3.605,0.213,0.15,1.64,5.5,1.0,[21  5],0.4895518936229288,66.52,0.32299999999999995
75,3,3.283,0.324,0.171,2.322,6.0,0.3333333333333333,[ 8  5 13],1.0262864017672835,47.46,0.36673
76,4,2.462,0.335,0.238,2.951,5.25,0.25,[8 7 9 2],1.2804727328687227,40.51,0.18374000000000007
77,3,3.283,0.402,0.09,2.135,8.333,0.0,[11  8  7],1.0798753311904068,41.73,0.5800000000000001
78,3,3.283,0.315,0.154,2.328,6.333,0.0,[ 9  6 11],1.0695416913993134,40.02,0.38612
79,2,3.605,0.243,0.126,1.611,6.5,0.5,[20  6],0.5402041423888608,66.21,0.39308
80,2,3.391,0.141,0.115,1.608,4.5,0.5,[ 6 20],0.5402041423888608,70.44,0.28805000000000003
81,2,3.605,0.243,0.126,1.611,6.5,0.5,[20  6],0.5402041423888608,48.91,0.39308
82,4,2.462,0.356,0.224,2.939,5.25,0.25,[8 9 7 2],1.2804727328687227,45.45,0.22812000000000004
83,3,2.685,0.375,0.173,1.889,6.333,0.6666666666666666,[19  5  2],0.7435648254271451,47.5,0.35459000000000007
84,2,3.414,0.301,0.05,1.617,9.0,0.0,[19  7],0.5824922438849605,51.66,0.5589
85,3,3.283,0.324,0.171,2.322,6.0,0.3333333333333333,[ 8  5 13],1.0262864017672835,46.61,0.36673
86,2,3.391,0.17,0.147,1.447,5.5,1.0,[ 4 22],0.4293230219306162,51.02,0.26361
87,4,1.611,0.214,0.275,2.418,3.25,0.75,[18  4  2  2],0.9371558530657009,44.65,-0.08415
88,2,3.605,0.213,0.15,1.64,5.5,1.0,[21  5],0.4895518936229288,54.96,0.32299999999999995
89,2,3.605,0.243,0.126,1.611,6.5,0.5,[20  6],0.5402041423888608,84.46,0.39308
90,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,62.09,0.30419999999999997
91,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,69.28,0.30419999999999997
92,4,3.062,0.475,0.172,2.61,7.25,0.5,[ 4 10  5  7],1.3258046541761854,40.48,0.49396
93,4,2.737,0.346,0.237,2.669,5.0,0.5,[ 6  2  5 13],1.1993126001115322,40.61,0.22391
94,3,3.283,0.365,0.127,2.279,7.0,0.0,[ 9  7 10],1.088010262277112,43.31,0.48120999999999997
95,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,56.14,0.32622
96,4,2.982,0.553,0.132,2.258,8.0,0.5,[ 7 11  5  3],1.2834332506236321,40.51,0.6307600000000001
97,4,3.391,0.495,0.147,2.672,7.0,0.25,[7 4 7 8],1.3571945432256114,41.01,0.5886100000000001
98,3,3.283,0.347,0.124,2.297,6.333,0.0,[ 8 12  6],1.0579054247036734,43.85,0.46821999999999997
99,4,3.139,0.469,0.165,2.887,6.25,0.5,[8 5 4 9],1.3349072866324543,41.19,0.50735
