,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,2,3.414,0.285,0.071,1.675,7.5,0.0,[14 12],0.6901856760188042,66.03,0.50783
1,2,3.738,0.288,0.044,1.402,7.5,0.5,[ 6 20],0.5402041423888608,63.29,0.58832
2,3,3.375,0.434,0.079,2.014,8.333,0.0,[9 8 9],1.0971128947333808,77.15,0.63957
3,2,3.414,0.287,0.056,1.669,8.5,0.0,[18  8],0.6172417697303416,111.3,0.53488
4,3,3.105,0.44,0.087,1.756,7.333,1.0,[20  2  4],0.6870920273799715,84.51,0.60521
5,3,2.819,0.342,0.1,1.867,7.0,0.3333333333333333,[11  3 12],0.96995943555062,78.83,0.4569
6,3,3.283,0.324,0.169,2.337,6.0,0.3333333333333333,[ 9  5 12],1.0411315166502328,86.99,0.37007
7,2,3.379,0.123,0.123,1.703,4.0,0.0,[ 7 19],0.5824922438849605,110.47,0.25549
8,2,3.379,0.163,0.123,1.576,5.0,1.0,[ 5 21],0.4895518936229288,99.06,0.29549000000000003
9,2,3.414,0.296,0.05,1.643,8.5,0.0,[18  8],0.6172417697303416,107.45,0.5539000000000001
10,4,2.663,0.464,0.203,2.381,6.25,0.5,[ 9  2 11  4],1.2164295763904243,86.1,0.39128999999999997
11,3,3.482,0.366,0.191,2.029,6.0,0.6666666666666666,[ 4 18  4],0.8305178252872478,79.82,0.39523
12,3,3.283,0.33,0.131,2.514,6.333,0.3333333333333333,[ 7 14  5],1.0036594910918162,78.66,0.43953
13,4,3.038,0.503,0.1,2.279,7.25,0.25,[10  6  6  4],1.3322449224385329,76.88,0.6397999999999999
14,4,3.122,0.394,0.153,2.701,6.0,0.5,[ 5  5  6 10],1.3399893507272593,75.13,0.45069000000000004
15,2,1.869,0.022,0.265,1.648,1.0,1.0,[24  2],0.2711893730418441,92.42,-0.23364999999999997
16,3,3.283,0.348,0.115,2.337,7.333,0.0,[9 8 9],1.0971128947333808,82.57,0.48424999999999996
17,3,3.283,0.324,0.171,2.322,6.0,0.3333333333333333,[ 8  5 13],1.0262864017672835,84.26,0.36673
18,3,3.283,0.362,0.125,2.311,7.0,0.0,[ 8  8 10],1.0928305535284886,75.11,0.48155
19,2,3.367,0.366,0.007,1.13,9.5,0.0,[15 11],0.6812657296632041,105.38,0.69101
20,2,3.379,0.185,0.096,1.673,5.5,0.0,[ 8 18],0.6172417697303416,98.33,0.36258
21,3,2.619,0.161,0.194,2.042,3.667,0.3333333333333333,[ 6  2 18],0.7902679680745903,84.99,0.09892000000000004
22,2,3.414,0.306,0.056,1.567,9.5,0.5,[20  6],0.5402041423888608,99.55,0.55388
23,2,3.605,0.213,0.15,1.64,5.5,1.0,[21  5],0.4895518936229288,91.93,0.32299999999999995
24,2,3.605,0.418,0.055,1.409,11.5,0.0,[18  8],0.6172417697303416,87.74,0.68665
25,4,2.462,0.337,0.243,2.909,5.25,0.25,[9 6 9 2],1.2701390930776295,80.02,0.1773900000000001
26,2,3.605,0.213,0.15,1.64,5.5,1.0,[21  5],0.4895518936229288,107.26,0.32299999999999995
27,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,102.19,0.30419999999999997
28,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,87.58,0.30419999999999997
29,4,2.462,0.337,0.243,2.909,5.25,0.25,[9 6 9 2],1.2701390930776295,80.19,0.1773900000000001
30,2,3.379,0.123,0.123,1.703,4.0,0.0,[ 7 19],0.5824922438849605,103.03,0.25549
31,4,3.139,0.502,0.152,2.688,6.5,0.25,[6 6 5 9],1.3610455999855922,77.1,0.56206
32,4,3.155,0.528,0.148,2.579,6.75,0.5,[ 7  5  3 11],1.283433250623632,78.32,0.5963400000000001
33,2,3.367,0.12,0.122,1.364,3.5,1.0,[ 3 23],0.3576271598532216,110.49,0.25296
34,2,2.418,0.063,0.222,1.39,2.0,1.0,[24  2],0.2711893730418441,103.78,-0.06594
35,2,3.605,0.219,0.098,1.605,6.0,0.5,[20  6],0.5402041423888608,100.44,0.41584
36,3,3.283,0.344,0.102,2.478,7.0,0.0,[ 9 11  6],1.0695416913993137,87.75,0.50196
37,3,3.291,0.455,0.094,2.077,8.333,0.0,[ 6 10 10],1.0733942812811266,83.3,0.6271200000000001
38,4,3.155,0.581,0.023,1.968,8.0,0.5,[ 9  5  2 10],1.2490828438192967,70.29,0.8580899999999999
39,4,3.155,0.505,0.147,2.57,6.5,0.5,[9 5 3 9],1.300670814166606,81.51,0.57501
40,4,3.139,0.505,0.149,2.857,6.5,0.5,[9 5 4 8],1.3349072866324543,80.29,0.57007
41,2,3.414,0.285,0.071,1.675,7.5,0.0,[14 12],0.6901856760188042,92.26,0.50783
42,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,103.91,0.28819
43,4,2.462,0.421,0.178,2.647,5.75,0.5,[ 7  5 10  4],1.3258046541761852,77.75,0.36994000000000005
44,4,2.982,0.445,0.17,2.703,5.75,0.5,[10  3  4  9],1.2718701366195466,81.61,0.45930000000000004
45,4,3.45,0.572,0.115,2.384,8.0,0.25,[7 9 6 4],1.3468609034345183,83.37,0.72495
46,2,3.605,0.298,0.085,1.545,9.0,0.0,[19  7],0.5824922438849605,109.6,0.51655
47,3,3.434,0.445,0.114,2.192,8.0,0.0,[13  6  7],1.0382400185693474,89.97,0.59802
48,3,3.283,0.382,0.108,2.252,7.667,0.0,[ 8 11  7],1.0798753311904068,83.17,0.52994
49,4,2.546,0.59,0.051,1.848,7.25,0.25,[12  6  7  1],1.1738347050902693,86.53,0.75943
50,4,2.462,0.435,0.098,2.247,5.75,0.25,[11  7  7  1],1.1958046115770025,75.75,0.5175400000000001
51,2,3.605,0.286,0.078,1.509,9.0,0.5,[20  6],0.5402041423888608,104.8,0.51624
52,4,1.964,0.213,0.255,2.5,3.25,0.75,[ 5  2 16  3],1.0622988324395122,87.55,-0.01645000000000002
53,3,3.283,0.313,0.148,2.37,6.333,0.0,[ 8  7 11],1.0798753311904068,81.48,0.39414
54,4,3.155,0.528,0.148,2.579,6.75,0.5,[ 7  5  3 11],1.283433250623632,79.59,0.5963400000000001
55,3,3.355,0.561,0.1,1.828,9.333,0.3333333333333333,[ 5 13  8],1.0262864017672833,82.62,0.7295
56,2,3.402,0.268,0.065,1.519,9.0,0.0,[15 11],0.6812657296632041,91.28,0.49965000000000004
57,3,2.253,0.125,0.261,2.275,3.333,0.6666666666666666,[ 5 19  2],0.7435648254271451,84.89,-0.08556999999999998
58,3,3.326,0.356,0.122,2.309,6.667,0.0,[ 6  8 12],1.0579054247036734,85.65,0.48486
59,2,3.414,0.238,0.069,1.697,7.5,0.0,[15 11],0.6812657296632041,92.76,0.46417
60,3,2.642,0.394,0.177,1.964,7.333,0.3333333333333333,[17  2  7],0.828392989811376,93.55,0.36261000000000004
61,3,2.253,0.172,0.243,2.351,4.0,0.3333333333333333,[ 9 15  2],0.88186313134152,79.41,-0.008509999999999962
62,2,3.535,0.293,0.058,1.579,8.0,0.0,[ 9 17],0.6450331516760341,94.24,0.54964
