,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,4,3.125,0.432,0.158,2.476,6.25,0.5,[9 4 9 4],1.310388950290287,68.36,0.48064
1,2,1.869,0.022,0.265,1.648,1.0,1.0,[24  2],0.2711893730418441,136.92,-0.23364999999999997
2,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,122.2,0.28819
3,4,2.636,0.399,0.135,2.236,5.25,0.5,[ 7  5 12  2],1.2244913547855747,102.38,0.43715000000000004
4,4,3.391,0.502,0.179,2.623,6.75,0.25,[7 8 3 8],1.3277783620111399,108.19,0.54217
5,4,2.731,0.379,0.207,2.594,5.25,0.75,[ 3 16  2  5],1.062298832439512,114.67,0.30641000000000007
6,3,3.283,0.324,0.169,2.337,6.0,0.3333333333333333,[ 9  5 12],1.0411315166502328,110.14,0.37007
7,2,3.605,0.243,0.126,1.611,6.5,0.5,[20  6],0.5402041423888608,130.26,0.39308
8,3,3.283,0.377,0.148,2.216,7.0,0.0,[ 7  6 13],1.0382400185693474,102.37,0.45814
9,2,3.414,0.329,0.064,1.665,8.0,0.0,[16 10],0.666278442414676,123.04,0.56352
10,3,2.642,0.343,0.163,1.737,5.667,1.0,[22  2  2],0.5359610497090694,106.5,0.33499
11,2,3.414,0.336,0.014,1.34,11.0,1.0,[21  5],0.4895518936229288,117.9,0.65402
12,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,118.29,0.28819
13,2,3.726,0.422,0.04,1.47,11.0,0.0,[17  9],0.6450331516760341,110.71,0.7278
14,3,3.283,0.324,0.171,2.322,6.0,0.3333333333333333,[ 8  5 13],1.0262864017672835,119.0,0.36673
15,3,3.423,0.462,0.055,1.8,9.0,0.3333333333333333,[16  8  2],0.8587409130062867,114.62,0.71245
16,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,109.89,0.32622
17,3,3.283,0.324,0.171,2.322,6.0,0.3333333333333333,[ 8  5 13],1.0262864017672835,105.81,0.36673
18,4,1.707,0.444,0.08,1.93,5.75,0.5,[13  7  5  1],1.1422156821538791,102.15,0.4811
19,4,2.809,0.437,0.134,2.518,6.25,0.25,[ 6  3 10  7],1.3083420897637779,99.62,0.49412
20,3,3.283,0.336,0.128,2.393,6.333,0.0,[ 8 11  7],1.0798753311904068,109.82,0.45054
21,4,2.737,0.346,0.237,2.669,5.0,0.5,[ 6  2  5 13],1.1993126001115322,109.69,0.22391
22,2,3.535,0.305,0.058,1.598,8.0,0.0,[10 16],0.666278442414676,109.48,0.56164
23,3,3.299,0.399,0.146,2.27,7.0,0.3333333333333333,[11  5 10],1.0484854421409806,116.55,0.48508
24,4,2.737,0.346,0.237,2.669,5.0,0.5,[ 6  2  5 13],1.1993126001115322,102.0,0.22391
25,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,128.56,0.30419999999999997
26,3,2.253,0.172,0.243,2.351,4.0,0.3333333333333333,[ 9 15  2],0.88186313134152,117.95,-0.008509999999999962
27,3,3.283,0.339,0.12,2.503,6.667,0.3333333333333333,[ 9 12  5],1.0411315166502328,114.13,0.4669
28,2,3.379,0.123,0.123,1.703,4.0,0.0,[ 7 19],0.5824922438849605,118.7,0.25549
29,4,1.982,0.29,0.147,2.24,4.25,0.75,[19  2  4  1],0.8397960607229505,113.12,0.24270999999999998
