,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,1.878,0.315,0.122,2.332,5.0,0.0,[14  9  5],1.019025461146272,43.71,0.3442
1,3,1.535,0.194,0.139,2.113,3.667,1.0,[22  4  2],0.6559757323365467,61.67,0.16679999999999998
2,3,2.823,0.532,0.059,2.159,7.0,0.0,[ 9 13  6],1.0511359509468368,53.42,0.7376
3,3,2.415,0.314,0.113,2.189,5.667,0.0,[18  5  5],0.8993091256583479,59.1,0.40859999999999996
4,4,1.691,0.383,0.017,1.356,6.0,0.5,[17  7  3  1],1.0078532688056612,38.25,0.53
5,4,2.351,0.375,0.07,2.164,4.5,0.5,[ 9 14  4  1],1.1083830367780911,50.08,0.5191
6,3,1.311,0.108,0.089,1.533,2.0,1.0,[23  4  1],0.558577924073418,51.76,0.1234
7,3,2.255,0.349,0.032,1.412,6.333,0.3333333333333333,[20  7  1],0.7059182060870963,66.68,0.5328999999999999
8,3,1.878,0.338,0.123,2.211,5.333,0.0,[16  7  5],0.9739909329825542,59.43,0.3659
9,4,2.086,0.434,0.103,2.558,4.75,0.5,[15  4  5  4],1.197979600615819,48.52,0.5087
10,3,2.361,0.271,0.077,2.116,5.667,0.0,[15  7  6],1.0110373360577514,47.09,0.40700000000000003
11,4,1.763,0.409,0.057,1.974,5.5,0.5,[14  9  3  2],1.1392061159693534,43.78,0.5112
12,3,1.878,0.294,0.138,2.038,4.667,1.0,[21  3  4],0.7330621707939262,62.72,0.30239999999999995
13,3,2.611,0.241,0.072,2.215,5.0,0.3333333333333333,[19  5  4],0.8487506669319027,58.69,0.4085
14,4,1.096,0.217,0.152,2.069,3.25,0.75,[20  4  3  1],0.8766452322622142,39.72,0.129
15,3,1.596,0.278,0.132,2.221,4.667,0.3333333333333333,[18  6  4],0.8921178708188162,47.84,0.266
16,3,1.943,0.39,0.083,2.315,6.333,0.0,[13  9  6],1.0511359509468368,46.77,0.47640000000000005
17,4,1.811,0.355,0.147,2.681,5.0,0.25,[14  5  6  3],1.223619300955319,41.84,0.345
18,4,1.643,0.17,0.049,1.593,2.75,0.5,[18  8  1  1],0.8799822253334306,40.75,0.2706
19,4,1.763,0.392,0.107,2.343,4.0,0.25,[10 11  5  2],1.230912265389028,40.84,0.4292
20,4,2.134,0.572,0.11,2.215,7.25,0.25,[ 7 12  3  6],1.279110062953209,44.58,0.6423999999999999
21,4,1.582,0.331,0.133,2.775,4.25,0.5,[12  9  3  4],1.24524324931928,36.6,0.3163
22,3,1.878,0.298,0.096,2.093,6.0,0.0,[17  5  6],0.9406911806575431,49.92,0.361
23,3,1.878,0.216,0.17,1.878,5.333,0.3333333333333333,[18  8  2],0.8304717124362917,59.3,0.18279999999999996
24,3,1.943,0.388,0.106,2.046,6.0,0.0,[18  5  5],0.8993091256583479,47.66,0.4445
25,3,1.943,0.478,0.096,2.037,7.0,0.3333333333333333,[10 14  4],0.9922819748525737,46.35,0.5475
26,3,2.109,0.342,0.104,2.292,5.0,0.0,[14  8  6],1.0346012329101812,41.56,0.41770000000000007
27,3,2.109,0.369,0.105,2.046,5.667,0.3333333333333333,[18  4  6],0.8921178708188161,55.84,0.4434
28,3,1.731,0.321,0.14,2.332,4.667,0.0,[18  5  5],0.8993091256583479,48.96,0.3121
29,4,1.732,0.515,0.113,2.461,5.75,0.5,[17  6  2  3],1.0608718354806246,47.19,0.5413
30,3,2.823,0.368,0.047,1.957,6.333,0.3333333333333333,[16  8  4],0.9556998911125343,47.62,0.5892
31,4,1.426,0.453,0.101,2.081,4.5,0.25,[ 5 17  5  1],1.0372400111288942,46.47,0.4643
32,3,1.311,0.144,0.087,1.533,2.333,0.6666666666666666,[22  5  1],0.6161286696018664,50.02,0.16199999999999998
33,4,1.457,0.452,0.184,2.529,5.5,0.5,[ 7 16  2  3],1.0941715878056355,41.05,0.35850000000000004
34,4,2.045,0.231,0.109,2.15,3.5,0.5,[20  5  2  1],0.8554856032334106,48.3,0.2938
35,4,1.325,0.308,0.114,2.12,3.5,0.5,[18  5  3  2],1.0194897804814294,40.08,0.2923
36,4,1.457,0.397,0.128,1.863,5.0,0.5,[11 14  2  1],1.0211350467282188,35.49,0.37629999999999997
37,4,1.811,0.403,0.142,2.825,4.75,0.25,[14  7  5  2],1.1892881679862324,44.38,0.3995
38,4,1.804,0.509,0.139,2.785,5.75,0.25,[ 9 11  5  3],1.2788153807115294,37.0,0.5086999999999999
39,3,1.878,0.288,0.093,2.148,5.667,0.0,[16  6  6],0.9799711820833054,47.44,0.3549
40,4,2.068,0.284,0.093,2.41,4.75,0.75,[16  4  4  4],1.15374194270109,42.12,0.3699
41,3,1.311,0.193,0.088,1.667,2.0,0.6666666666666666,[21  6  1],0.6648642241909106,50.91,0.2097
42,4,1.86,0.529,0.079,1.872,6.0,0.75,[19  4  4  1],0.9381082425637219,52.22,0.6123000000000001
43,4,2.117,0.402,0.135,2.919,4.5,0.25,[13  4  6  5],1.2719450291388334,39.73,0.43820000000000003
44,3,2.54,0.365,0.055,2.006,7.333,0.3333333333333333,[ 8 16  4],0.9556998911125343,61.69,0.5475
45,3,1.878,0.36,0.102,2.227,5.667,0.0,[15  7  6],1.0110373360577514,50.17,0.4152
46,4,1.409,0.225,0.098,2.078,4.0,0.5,[17  6  4  1],1.0300487562893623,47.05,0.2385
47,3,2.415,0.201,0.03,1.538,4.333,0.0,[17  6  5],0.9406911806575431,55.57,0.40349999999999997
48,4,1.905,0.46,0.126,2.232,6.25,0.5,[15  7  3  3],1.1595688747491681,45.08,0.4867
49,4,1.409,0.32,0.104,1.954,4.5,0.5,[18  4  5  1],0.9886667012901671,53.72,0.3257
50,3,2.823,0.273,0.093,2.406,4.667,0.0,[16  5  7],0.9739909329825542,43.05,0.4344
51,4,1.643,0.173,0.109,2.26,3.25,0.5,[15  8  4  1],1.0892951246590825,37.83,0.1956
52,4,2.117,0.429,0.068,2.141,5.0,0.25,[ 6 15  6  1],1.1135664156298535,44.58,0.5523
53,4,2.094,0.41,0.026,1.737,6.0,0.5,[17  7  3  1],1.0078532688056612,46.73,0.5855999999999999
54,3,2.473,0.169,0.05,1.435,3.333,1.0,[21  3  4],0.7330621707939262,50.0,0.3513
55,3,2.54,0.379,0.043,1.979,8.0,0.3333333333333333,[ 8 16  4],0.9556998911125343,54.06,0.5771
56,4,1.86,0.583,0.078,2.528,7.0,0.25,[ 6 13  4  5],1.2719450291388334,38.95,0.6676
57,3,2.286,0.159,0.073,1.476,3.667,0.6666666666666666,[21  5  2],0.7119025417651226,47.63,0.2927
58,4,1.763,0.463,0.088,2.252,5.0,0.25,[ 8 13  5  2],1.2102988707563092,40.21,0.5249
59,4,1.431,0.272,0.147,1.997,3.5,0.75,[20  4  3  1],0.8766452322622142,42.77,0.22400000000000003
60,4,1.426,0.379,0.076,1.879,4.5,0.5,[17  8  2  1],0.9684025979068378,45.49,0.4228
61,4,2.117,0.457,0.079,2.892,6.0,0.0,[10  5  8  5],1.3409272820423415,40.07,0.5660000000000001
62,4,2.409,0.491,0.095,2.826,6.0,0.0,[ 5  8 10  5],1.3409272820423415,36.69,0.6083999999999999
63,4,1.857,0.4,0.072,2.215,4.5,0.25,[12  8  7  1],1.1866408253794223,39.84,0.4921
64,4,2.308,0.51,0.095,2.736,6.0,0.25,[ 5 13  6  4],1.2719450291388334,44.7,0.6173
65,3,1.901,0.305,0.112,2.35,4.667,0.0,[14  6  8],1.034601232910181,50.78,0.3495
66,3,2.328,0.28,0.104,2.23,5.0,0.3333333333333333,[17  7  4],0.92751967671726,49.3,0.37760000000000005
67,4,2.153,0.476,0.096,2.493,5.75,0.5,[10  3 11  4],1.2520718944178315,42.51,0.5665
68,3,2.823,0.441,0.046,2.067,7.333,0.0,[ 9 14  5],1.019025461146272,49.62,0.6635
69,3,2.415,0.35,0.088,2.309,5.333,0.0,[13  7  8],1.0607314736099946,44.39,0.47709999999999997
70,4,1.457,0.452,0.136,2.829,5.0,0.5,[ 8 13  4  3],1.2314584997851126,39.72,0.4209
71,4,1.715,0.384,0.103,2.163,4.5,0.25,[14  7  5  2],1.1892881679862324,39.28,0.4216
72,3,2.444,0.339,0.073,2.265,5.667,0.0,[10  9  9],1.0973511772469036,52.09,0.48850000000000005
73,4,1.763,0.468,0.08,2.16,5.25,0.25,[ 9 12  5  2],1.2240836202904763,35.8,0.5403
74,3,2.405,0.265,0.111,2.222,6.0,0.3333333333333333,[12 13  3],0.95866671337305,51.29,0.36119999999999997
75,4,1.86,0.478,0.116,2.785,5.25,0.25,[10 10  6  2],1.254041901733449,41.32,0.5131999999999999
76,3,1.943,0.529,0.077,2.011,8.0,0.3333333333333333,[14 10  4],0.9922819748525737,48.38,0.6232
77,4,2.033,0.435,0.11,2.179,5.5,0.5,[14  9  3  2],1.1392061159693534,44.56,0.49529999999999996
78,3,2.704,0.485,0.049,2.029,7.667,0.0,[ 9  6 13],1.0511359509468368,42.94,0.6917
79,4,1.631,0.434,0.071,2.145,4.75,0.25,[ 5 15  6  2],1.1606047332040657,43.89,0.5048
80,3,1.943,0.352,0.118,2.307,5.333,0.0,[16  7  5],0.9739909329825542,49.07,0.39289999999999997
81,4,1.197,0.278,0.186,2.606,3.75,0.75,[18  4  3  3],1.040649409510233,37.27,0.1559
82,4,1.804,0.528,0.142,2.86,5.25,0.25,[ 7 12  6  3],1.279110062953209,34.71,0.5238
83,4,1.98,0.412,0.138,3.016,4.25,0.25,[11  4  6  7],1.3217061778888766,37.3,0.4306
84,3,1.878,0.308,0.126,2.358,4.667,0.0,[14  9  5],1.019025461146272,44.75,0.33199999999999996
85,3,2.823,0.513,0.056,2.036,8.0,0.0,[14  9  5],1.019025461146272,53.52,0.7225
86,3,1.908,0.182,0.129,1.983,4.667,0.3333333333333333,[18  3  7],0.8699223833351151,56.37,0.20509999999999998
87,3,2.286,0.154,0.053,1.375,3.333,1.0,[22  4  2],0.6559757323365467,48.75,0.3137
88,3,2.887,0.475,0.052,2.046,8.0,0.0,[ 6 15  7],1.0110373360577514,60.04,0.6960999999999999
89,3,1.311,0.193,0.103,1.625,2.0,0.6666666666666666,[22  5  1],0.6161286696018664,46.81,0.1902
90,4,2.163,0.378,0.073,2.089,4.0,0.5,[13  9  4  2],1.187531844152868,39.3,0.4994
91,4,2.117,0.636,0.087,2.513,6.75,0.25,[ 5 13  4  6],1.2719450291388337,34.57,0.7346
92,4,2.241,0.385,0.055,2.126,5.25,0.5,[ 5 18  4  1],0.9886667012901671,51.5,0.5376000000000001
93,4,1.763,0.235,0.144,1.996,3.75,0.5,[14 10  2  2],1.0913030006468518,40.52,0.22409999999999997
94,3,1.908,0.328,0.104,2.356,5.0,0.0,[11 11  6],1.064195480999044,44.49,0.38360000000000005
95,3,1.407,0.203,0.087,1.559,2.333,0.6666666666666666,[22  5  1],0.6161286696018664,55.77,0.23060000000000003
96,3,1.535,0.246,0.146,2.305,3.0,0.3333333333333333,[20  6  2],0.7589367727620595,55.87,0.2097
97,4,1.804,0.583,0.083,1.975,6.75,0.5,[16  8  3  1],1.0360334832009355,54.88,0.6555
98,3,1.889,0.35,0.122,2.211,5.333,0.0,[16  5  7],0.9739909329825542,55.38,0.38029999999999997
99,4,1.503,0.281,0.13,2.176,3.25,0.5,[17  5  4  2],1.0770870738635745,46.42,0.2623
