,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
100,4,2.961,0.262,0.063,2.27,4.0,0.75,[26  3  6  2],0.904344992886087,126.28,0.4825
101,4,3.047,0.343,0.109,2.917,4.5,0.25,[ 7 19  8  3],1.192077889752533,140.62,0.5169
102,3,3.426,0.26,0.101,2.612,5.333,0.6666666666666666,[23 11  3],0.8598624576940395,144.94,0.48140000000000005
103,3,2.347,0.031,0.256,2.981,0.667,1.0,[33  2  2],0.417476338302775,190.6,-0.04150000000000001
104,3,3.321,0.294,0.127,2.467,5.667,0.6666666666666666,[ 4 26  7],0.8034298457138112,159.68,0.4737
105,4,2.807,0.321,0.151,3.109,4.5,0.5,[ 5 22  8  2],1.0684327712763315,104.23,0.4205
106,4,2.622,0.36,0.082,2.206,5.0,0.75,[ 4 25  7  1],0.9179869907639061,146.75,0.5238
107,4,2.916,0.416,0.175,2.73,5.5,0.75,[ 8 25  2  2],0.9114580024446707,153.47,0.49759999999999993
108,4,2.707,0.319,0.189,2.961,4.25,0.75,[ 3 23  8  3],1.0340645874599599,118.37,0.3629
109,3,3.147,0.101,0.247,2.694,2.0,1.0,[ 4 31  2],0.5464564222485762,173.92,0.11929999999999999
110,3,2.92,0.265,0.12,2.176,5.0,0.6666666666666666,[ 3 26  8],0.7827590156712095,140.37,0.41300000000000003
111,4,2.716,0.249,0.121,2.255,4.25,0.75,[ 3 24  8  2],0.973324521051965,119.67,0.3754
112,3,2.522,0.131,0.138,2.842,2.667,0.6666666666666666,[26  9  2],0.7495172222197811,139.69,0.2176
113,3,3.24,0.23,0.129,2.376,4.667,0.6666666666666666,[ 4 27  6],0.7654225169154467,123.91,0.3992
114,4,2.84,0.362,0.13,3.191,4.75,0.75,[25  5  4  3],0.9795638722561323,116.91,0.49
115,3,3.282,0.16,0.17,2.764,2.667,1.0,[ 4 30  3],0.6142439731753446,120.72,0.2842
116,3,3.314,0.31,0.133,2.428,5.667,0.6666666666666666,[ 7 27  3],0.7486259317926459,162.78,0.4818
117,3,3.34,0.399,0.06,2.148,7.333,0.3333333333333333,[23  8  6],0.9216623419637526,136.92,0.661
118,3,3.439,0.387,0.057,2.041,8.0,0.3333333333333333,[25  7  5],0.850365041637124,164.51,0.6625
119,4,2.396,0.136,0.2,3.566,1.75,1.0,[ 3 29  3  2],0.7560652866243246,127.37,0.1356
120,4,2.402,0.181,0.228,3.574,2.75,1.0,[ 4 29  2  2],0.7468815549056543,137.64,0.1476
121,4,2.528,0.187,0.244,3.675,2.5,0.75,[ 5 28  2  2],0.7968231945546029,135.69,0.14700000000000002
122,3,2.925,0.206,0.116,2.311,4.333,0.6666666666666666,[28  4  5],0.7218883642237981,157.05,0.35929999999999995
123,4,2.318,0.412,0.064,2.218,6.0,0.5,[ 8 21  7  1],1.0651915729410417,108.48,0.567
124,3,3.076,0.122,0.176,2.523,2.333,1.0,[31  3  3],0.5556401539672464,169.45,0.2184
125,3,2.523,0.148,0.126,2.589,3.0,0.6666666666666666,[ 6 29  2],0.6436630411281172,156.23,0.24910000000000002
126,4,2.528,0.203,0.226,3.634,3.0,1.0,[ 4 29  2  2],0.7468815549056543,136.55,0.18460000000000004
127,4,2.772,0.363,0.102,3.004,5.25,0.5,[23  6  5  3],1.0647030421060188,147.58,0.5178
128,4,2.125,0.021,0.135,1.991,0.25,1.0,[33  2  1  1],0.4549437534681774,135.02,0.07149999999999998
129,3,2.765,0.092,0.271,2.534,2.0,1.0,[32  2  3],0.48698061219245503,154.39,0.04330000000000003
130,4,3.082,0.32,0.086,2.404,4.0,0.25,[ 5 20  9  3],1.1505748560150182,141.52,0.525
131,3,2.658,0.06,0.162,2.97,1.0,1.0,[32  3  2],0.4869806121924549,144.86,0.1314
132,3,2.94,0.229,0.153,2.478,4.333,0.6666666666666666,[25  8  4],0.8365231721138658,144.82,0.33940000000000003
133,3,2.141,0.081,0.187,2.534,2.0,1.0,[32  3  2],0.4869806121924549,149.68,0.07070000000000004
134,3,3.343,0.154,0.136,2.58,2.667,0.6666666666666666,[29  5  3],0.6651177640555062,175.88,0.32509999999999994
135,4,2.763,0.283,0.111,2.452,3.5,0.75,[25  7  2  3],0.9413125642059426,123.02,0.4261
136,3,2.653,0.111,0.235,2.312,2.0,1.0,[ 2 33  2],0.417476338302775,148.83,0.0943
137,3,3.457,0.131,0.153,2.682,2.333,1.0,[ 4 30  3],0.6142439731753446,143.27,0.2931
138,4,3.322,0.271,0.12,3.073,3.75,0.75,[ 4 23  6  4],1.0715320026253623,118.89,0.45920000000000005
139,4,3.242,0.364,0.113,2.505,5.75,0.75,[ 3 25  4  5],0.9795638722561322,114.97,0.5526
140,4,3.177,0.394,0.127,2.793,5.5,0.25,[20  9  5  3],1.1505748560150182,119.63,0.5593
141,4,2.399,0.286,0.163,3.234,4.0,0.75,[23  9  3  2],1.0008227940085317,142.64,0.3303
142,4,3.041,0.453,0.072,2.395,6.0,0.75,[ 4 24  7  2],0.9939953510945665,129.09,0.6707000000000001
143,3,3.51,0.373,0.025,1.879,7.333,0.6666666666666666,[26  7  4],0.8034298457138112,162.64,0.694
144,4,2.581,0.247,0.174,2.837,3.25,1.0,[27  3  4  3],0.8778247624116541,134.2,0.2963
145,4,2.679,0.248,0.158,3.565,4.0,0.5,[ 5 21  9  2],1.0935266609818393,120.13,0.3263
146,4,2.367,0.293,0.142,2.298,4.25,1.0,[28  3  4  2],0.8128358867926165,135.04,0.3593
147,3,3.439,0.473,0.04,1.985,8.0,0.3333333333333333,[ 7 22  8],0.9552466328953371,133.69,0.7688999999999999
148,3,3.457,0.145,0.135,2.516,2.667,1.0,[ 3 31  3],0.5556401539672464,170.94,0.3287
149,4,2.533,0.16,0.237,3.399,2.25,1.0,[ 3 30  2  2],0.6891788035061495,139.78,0.1289
150,4,1.938,0.199,0.102,2.304,3.0,0.75,[28  5  3  1],0.7826813528312369,134.18,0.27040000000000003
151,4,3.232,0.497,0.038,2.553,6.25,0.5,[ 6  6 21  4],1.1519648783899514,126.63,0.7746000000000001
152,4,2.247,0.164,0.19,3.347,2.75,0.75,[ 5 27  3  2],0.8618120701736405,140.62,0.1607
