,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,4,2.117,0.76,0.05,1.615,8.75,0.0,[ 8 10  5  5],1.3409272820423415,49.16,0.9067000000000001
1,4,1.457,0.332,0.125,1.724,5.0,0.5,[18  7  2  1],0.9381203299381309,64.76,0.31520000000000004
2,3,1.943,0.449,0.107,1.971,7.0,0.3333333333333333,[ 6 19  3],0.8325354285489529,110.89,0.5042
3,4,0.983,0.203,0.114,1.488,1.75,1.0,[23  3  1  1],0.6389115161618192,100.99,0.1531
4,4,2.241,0.407,0.09,2.324,4.25,0.5,[17  4  6  1],1.0300487562893623,111.69,0.5141
5,4,1.86,0.47,0.102,2.76,5.5,0.25,[ 8 11  4  5],1.3106063908583885,103.34,0.5234
6,4,2.007,0.358,0.1,2.252,4.5,0.5,[ 7 17  3  1],1.0078532688056612,89.87,0.42869999999999997
7,3,2.556,0.403,0.05,2.013,6.667,0.0,[11 12  5],1.037814604446326,115.61,0.5936
8,3,2.823,0.301,0.085,2.308,5.333,0.0,[14  6  8],1.034601232910181,94.4,0.4728
9,3,2.592,0.502,0.07,2.199,6.667,0.0,[ 9 13  6],1.0511359509468368,98.95,0.6701999999999999
10,3,1.878,0.325,0.154,2.18,5.0,0.3333333333333333,[17  7  4],0.92751967671726,114.5,0.3126
11,4,2.094,0.423,0.083,2.227,4.75,0.5,[ 6 17  4  1],1.0300487562893623,85.63,0.5245
12,3,1.311,0.0,0.027,1.0,0.0,1.0,[26  1  1],0.3068291534409705,104.97,0.096
13,4,1.643,0.327,0.11,2.234,3.75,0.25,[15  5  7  1],1.1075861665291022,84.76,0.3483
14,3,0.999,0.022,0.007,0.989,1.0,1.0,[25  2  1],0.40869772507431423,106.36,0.1128
15,3,1.878,0.243,0.187,1.72,6.0,0.6666666666666666,[21  5  2],0.7119025417651226,104.39,0.18769999999999998
16,3,2.055,0.096,0.026,1.226,2.667,1.0,[23  3  2],0.5894010032646803,111.98,0.26770000000000005
17,4,1.409,0.236,0.153,1.686,4.25,0.5,[20  5  2  1],0.8554856032334106,96.48,0.178
18,3,1.461,0.228,0.198,2.256,3.333,1.0,[22  3  3],0.6681113778219323,114.22,0.1167
19,4,2.117,0.563,0.058,2.115,7.75,0.5,[14  7  3  4],1.2104477970150358,79.84,0.6992999999999999
20,4,1.599,0.343,0.097,2.18,4.25,0.5,[18  4  5  1],0.9886667012901671,92.36,0.3768
21,4,0.983,0.114,0.125,1.478,1.25,1.0,[24  2  1  1],0.5586478569798259,95.58,0.0498
22,4,1.804,0.431,0.146,2.575,6.25,0.5,[ 8 14  3  3],1.183132771601598,103.27,0.4216
23,4,1.804,0.387,0.068,2.006,5.25,0.25,[14  5  5  4],1.2398345393382686,95.93,0.479
24,3,1.943,0.5,0.083,2.139,6.667,0.0,[ 6 17  5],0.9406911806575431,101.01,0.5864
25,3,1.943,0.411,0.132,1.752,8.0,0.3333333333333333,[11 15  2],0.8899225323739497,97.79,0.4337
26,3,2.286,0.225,0.102,1.762,5.333,0.3333333333333333,[20  5  3],0.787287656630395,104.38,0.321
27,4,2.007,0.471,0.145,3.172,4.75,0.25,[13  5  4  6],1.2719450291388337,82.09,0.48319999999999996
28,3,1.878,0.329,0.146,1.698,6.333,1.0,[22  3  3],0.6681113778219323,95.3,0.327
29,3,1.943,0.446,0.087,2.136,6.667,0.3333333333333333,[ 8 16  4],0.9556998911125343,107.16,0.5272
30,4,2.715,0.597,0.025,2.267,6.75,0.5,[ 9  4 12  3],1.2452432493192798,96.79,0.836
31,3,1.878,0.321,0.131,2.317,4.667,0.0,[15  5  8],0.9999375490272633,90.99,0.3385
32,4,2.117,0.824,0.022,1.372,9.25,0.0,[8 9 6 5],1.3604795134965075,91.0,1.0070999999999999
33,3,1.878,0.325,0.146,2.114,5.333,0.3333333333333333,[19  4  5],0.8487506669319027,97.5,0.323
34,4,1.755,0.31,0.082,2.176,4.5,0.25,[13  7  5  3],1.2497495416551323,105.5,0.37889999999999996
35,4,2.117,0.574,0.106,2.443,6.5,0.25,[ 7 12  4  5],1.2953253013361588,93.96,0.6478999999999999
36,4,2.166,0.396,0.136,2.507,5.75,0.25,[13  6  7  2],1.2213986577867972,84.52,0.43579999999999997
37,4,1.715,0.295,0.12,1.807,4.5,0.75,[19  4  3  2],0.9689313217549842,88.94,0.3105
38,4,1.98,0.416,0.144,2.988,4.5,0.25,[12  4  7  5],1.2953253013361588,77.94,0.42679999999999996
39,4,1.715,0.322,0.111,2.25,3.75,0.5,[14  8  4  2],1.1709971261162124,83.19,0.3492
40,3,1.878,0.305,0.133,2.133,4.333,0.3333333333333333,[19  5  4],0.8487506669319027,96.79,0.31989999999999996
41,4,2.201,0.379,0.123,2.851,4.75,0.25,[ 9  5 11  3],1.2788153807115294,91.41,0.43920000000000003
42,3,1.878,0.286,0.122,1.943,5.333,0.3333333333333333,[19  5  4],0.8487506669319027,101.97,0.3152
43,3,2.887,0.782,-0.088,1.213,11.667,0.0,[15  5  8],0.9999375490272633,109.87,1.1851
44,4,1.691,0.438,0.084,2.338,4.5,0.25,[ 9 12  6  1],1.1770453027162642,104.11,0.4979
45,3,1.943,0.371,0.144,2.212,5.333,0.3333333333333333,[19  6  3],0.8325354285489529,122.52,0.3781
46,4,1.833,0.338,0.111,2.222,4.0,0.5,[18  5  4  1],0.9886667012901671,97.12,0.377
47,4,1.77,0.336,0.13,2.634,4.5,0.25,[14  5  3  6],1.223619300955319,88.51,0.344
48,3,2.351,0.534,0.034,1.978,8.333,0.0,[13  9  6],1.0511359509468368,95.19,0.7249
49,3,2.479,0.464,0.071,2.074,6.667,0.3333333333333333,[ 7 19  2],0.7982042955798663,111.47,0.6196
50,4,1.691,0.205,0.043,1.484,3.25,0.5,[19  7  1  1],0.8477148084770053,91.57,0.3182
51,3,2.87,0.456,0.048,2.232,7.333,0.0,[ 8  6 14],1.0346012329101812,97.27,0.6806000000000001
52,4,1.401,0.172,0.134,2.225,2.75,0.5,[18  5  3  2],1.0194897804814294,92.63,0.13789999999999997
53,3,1.878,0.327,0.124,1.695,6.667,1.0,[21  4  3],0.7330621707939262,91.57,0.3536
54,3,2.768,0.498,0.064,2.046,7.333,0.3333333333333333,[ 8 16  4],0.9556998911125343,94.07,0.6916
55,3,2.678,0.451,0.056,1.962,7.333,0.0,[ 5 17  6],0.9406911806575431,108.81,0.6459999999999999
56,4,2.117,0.622,0.114,2.6,7.25,0.5,[15  4  5  4],1.197979600615819,98.33,0.6855
57,3,1.878,0.338,0.145,2.108,5.0,0.3333333333333333,[18  4  6],0.8921178708188161,113.02,0.33730000000000004
58,3,2.109,0.176,-0.007,1.421,3.667,1.0,[22  4  2],0.6559757323365467,123.39,0.396
59,4,1.643,0.179,0.054,1.476,2.75,0.75,[21  5  1  1],0.7614130546622616,88.72,0.2731
60,4,1.715,0.237,0.119,1.944,4.25,0.5,[17  3  6  2],1.0608718354806246,103.86,0.2538
61,3,0.999,0.196,0.141,2.199,2.667,1.0,[21  4  3],0.7330621707939262,89.33,0.11260000000000002
62,3,1.943,0.416,0.106,2.104,6.667,0.3333333333333333,[ 7 17  4],0.92751967671726,100.87,0.47250000000000003
63,4,1.811,0.368,0.152,2.84,4.25,0.25,[15  5  6  2],1.1606047332040657,93.15,0.3515
64,3,1.878,0.376,0.116,2.122,6.333,0.0,[17  6  5],0.9406911806575431,97.31,0.413
65,3,1.943,0.448,0.092,2.256,5.0,0.0,[17  5  6],0.9406911806575431,91.42,0.5227
66,4,1.559,0.284,0.128,2.119,3.75,0.75,[17  4  4  3],1.098246702892378,83.16,0.27349999999999997
67,4,1.643,0.39,0.104,2.105,4.75,0.25,[16  6  5  1],1.0765200125546563,82.31,0.41910000000000003
68,4,1.457,0.491,0.129,2.739,5.25,0.5,[ 7 14  4  3],1.2104477970150358,79.82,0.469
69,4,1.457,0.448,0.091,2.217,4.75,0.25,[10 12  5  1],1.157493071262098,87.96,0.4754
70,4,1.763,0.358,0.105,2.267,4.0,0.25,[12  5  9  2],1.2240836202904763,81.64,0.39779999999999993
71,4,1.33,0.249,0.062,1.598,2.75,0.5,[19  5  2  2],0.9477716927261808,93.09,0.3014
72,3,2.823,0.547,0.056,2.101,7.667,0.0,[ 8 13  7],1.0607314736099946,101.29,0.7565000000000001
73,3,1.943,0.416,0.124,2.161,6.0,0.3333333333333333,[ 6 19  3],0.8325354285489529,110.18,0.44909999999999994
74,4,1.691,0.297,0.094,2.222,4.0,0.5,[11 12  4  1],1.1271721800781451,107.63,0.3439
75,4,1.457,0.453,0.068,2.267,5.5,0.25,[15  7  5  1],1.1075861665291022,95.79,0.5103
