,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,1.878,0.202,0.116,2.129,5.0,0.3333333333333333,[17  4  7],0.92751967671726,56.41,0.239
1,4,1.66,0.387,0.103,2.006,4.75,0.25,[17  5  5  1],1.0372400111288942,50.53,0.4191
2,3,1.943,0.358,0.114,2.091,5.333,0.3333333333333333,[ 8 17  3],0.9002046513038222,70.68,0.4041
3,3,2.055,0.086,0.066,1.388,2.333,1.0,[22  4  2],0.6559757323365467,87.33,0.2057
4,4,2.825,0.609,0.076,2.633,6.25,0.0,[ 6  5 11  6],1.33487768182916,57.79,0.7927
5,3,1.878,0.346,0.159,2.029,5.667,0.6666666666666666,[20  4  4],0.7963116401738131,85.95,0.32709999999999995
6,3,1.461,0.243,0.168,2.312,3.667,0.3333333333333333,[19  6  3],0.8325354285489529,80.1,0.1707
7,4,1.582,0.243,0.076,2.025,4.5,0.5,[16  6  4  2],1.1163670752893367,63.24,0.3024
8,4,2.028,0.343,0.089,2.676,5.0,0.0,[12  5  6  5],1.3084968052764419,55.33,0.43010000000000004
9,4,2.117,0.581,0.088,2.432,7.0,0.25,[ 6 13  4  5],1.2719450291388334,67.01,0.6782999999999999
10,4,0.983,0.203,0.036,1.238,2.25,1.0,[22  4  1  1],0.7054862452336856,69.8,0.2545
11,3,2.109,0.286,0.081,2.069,5.333,0.0,[16  6  6],0.9799711820833054,87.16,0.39159999999999995
12,3,2.351,0.394,0.025,1.367,7.667,0.3333333333333333,[18  8  2],0.8304717124362917,84.19,0.5966
13,4,2.351,0.427,0.068,2.108,5.5,0.25,[ 7 14  6  1],1.1422498504120202,72.31,0.5737
14,4,1.905,0.36,-0.016,1.553,4.75,0.5,[ 6 19  2  1],0.9007333751519686,73.37,0.5712999999999999
15,3,2.405,0.423,0.098,2.134,7.0,0.3333333333333333,[11 14  3],0.952937100125203,66.74,0.5361
16,3,1.878,0.365,0.099,2.111,5.333,0.0,[17  6  5],0.9406911806575431,69.61,0.4241
