,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,4,1.409,0.251,0.1,2.156,3.75,0.5,[16  4  7  1],1.0633485086143735,94.97,0.2619
1,3,2.19,0.193,0.08,1.381,4.333,1.0,[23  4  1],0.558577924073418,113.11,0.308
2,4,2.038,0.45,0.098,2.071,5.75,0.5,[17  7  3  1],1.0078532688056612,105.89,0.5264
3,4,1.409,0.345,0.082,2.166,4.0,0.25,[15  7  5  1],1.1075861665291022,77.99,0.37929999999999997
4,4,1.857,0.372,0.107,2.779,4.75,0.25,[12  5  7  4],1.2953253013361588,85.13,0.41859999999999997
5,4,2.423,0.458,0.061,2.087,5.25,0.25,[ 9 12  5  2],1.2240836202904763,97.5,0.621
6,4,2.117,0.605,0.051,1.717,7.5,0.25,[ 7 15  5  1],1.1075861665291022,93.23,0.7504
7,3,1.943,0.37,0.15,2.127,5.667,0.3333333333333333,[19  5  4],0.8487506669319027,99.69,0.36929999999999996
8,4,1.905,0.475,0.116,2.778,5.25,0.25,[12  6  6  4],1.3013055504369102,92.34,0.5146999999999999
9,4,2.117,0.435,0.126,2.569,5.25,0.5,[16  5  4  3],1.144717959157672,88.4,0.4829
10,3,1.542,0.186,0.045,1.518,4.0,1.0,[ 2 22  4],0.6559757323365467,98.19,0.2817
11,4,1.582,0.38,0.134,2.778,4.75,0.25,[13  7  5  3],1.2497495416551323,87.41,0.364
12,4,1.631,0.528,0.083,1.955,5.5,0.5,[ 9 14  3  2],1.1392061159693534,88.24,0.5832
13,3,2.286,0.129,0.071,1.733,2.667,0.3333333333333333,[17  9  2],0.8562779956715776,80.4,0.2653
14,4,2.117,0.58,0.076,2.461,7.25,0.25,[11  6  7  4],1.3217061778888766,82.94,0.6929
15,3,2.286,0.307,0.085,1.892,4.333,0.3333333333333333,[20  5  3],0.787287656630395,91.74,0.4251
16,4,1.715,0.181,0.046,1.485,3.0,0.5,[20  5  1  2],0.8554856032334106,98.22,0.2927
17,3,2.823,0.451,0.032,2.208,7.667,0.0,[15  7  6],1.0110373360577514,93.15,0.6917
18,3,1.878,0.372,0.123,2.101,5.667,0.0,[18  5  5],0.8993091256583479,91.11,0.3999
19,4,1.732,0.553,-0.001,2.111,6.5,0.25,[ 1 15  6  6],1.1135664156298535,104.08,0.7275
20,4,0.983,0.193,0.072,1.667,1.5,0.5,[20  6  1  1],0.8084472856591985,82.92,0.1977
21,4,1.857,0.368,0.137,2.341,4.25,0.5,[18  5  2  3],1.0194897804814294,85.15,0.3756
22,4,1.643,0.319,0.107,1.728,4.5,0.75,[20  4  3  1],0.8766452322622142,94.24,0.3442
23,3,1.878,0.194,0.126,2.185,4.667,0.3333333333333333,[17  4  7],0.92751967671726,89.78,0.218
24,4,2.117,0.455,0.102,2.405,6.5,0.25,[15  5  3  5],1.188955617072401,85.76,0.5341
25,3,1.535,0.207,0.16,2.087,3.667,1.0,[22  4  2],0.6559757323365467,103.37,0.15249999999999997
26,3,1.943,0.28,0.027,1.611,4.333,0.6666666666666666,[22  5  1],0.6161286696018664,116.9,0.43920000000000003
27,4,1.643,0.159,0.073,1.522,2.75,0.75,[21  5  1  1],0.7614130546622616,87.85,0.2284
28,4,1.691,0.199,0.063,1.639,3.0,0.5,[19  7  1  1],0.8477148084770053,113.6,0.2862
29,4,1.715,0.282,0.107,2.117,4.25,0.25,[15  6  5  2],1.1606047332040657,96.39,0.3144
30,4,2.423,0.554,0.062,1.954,6.25,0.25,[ 7  5 14  2],1.1892881679862324,105.8,0.7157
