,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,5,2.405,0.314,0.071,3.276,8.4,0.8,[26 35  7  4  2],1.2000038095599177,481.67,0.4835
1,4,2.95,0.286,0.095,2.891,9.0,0.5,[51 13  2  8],0.9001559633325594,305.82,0.486
2,3,2.591,0.008,0.113,2.939,1.0,0.6666666666666666,[57  4 13],0.6642888586359414,286.82,0.1541
3,5,2.773,0.095,0.12,4.11,3.4,0.4,[45  7  6 12  4],1.1819597264426094,242.99,0.25229999999999997
4,5,1.974,0.006,0.068,3.0,0.4,0.8,[54  4 11  3  2],0.898534077165566,324.85,0.1354
5,3,3.473,0.335,0.054,2.456,14.0,0.3333333333333333,[47 20  7],0.8649711230036324,389.28,0.6283000000000001
6,5,1.439,0.017,0.064,2.4,0.6,0.8,[63  5  4  1  1],0.5931211098350263,411.45,0.0969
7,4,2.22,0.058,0.052,2.048,2.0,0.75,[59  4  9  2],0.6921569554735904,501.79,0.22800000000000004
8,4,3.128,0.473,0.072,2.24,15.25,0.75,[29 37  6  2],1.014978701124004,339.45,0.7138
9,4,2.716,0.47,0.092,2.321,15.0,0.75,[21 46  5  2],0.9326332100422691,496.97,0.6496
10,3,2.62,0.0,0.049,2.0,0.0,0.6666666666666666,[64  6  4],0.4869806121924549,474.93,0.21300000000000002
11,5,1.886,0.154,0.132,2.953,5.4,1.0,[33 35  3  2  1],0.9999561349927164,897.04,0.21059999999999998
12,3,3.318,0.251,0.001,1.221,13.333,0.6666666666666666,[57 14  3],0.6460034479719088,537.08,0.5818
13,4,2.817,0.39,0.095,2.58,13.25,0.5,[51 13  2  8],0.9001559633325594,546.45,0.5767
14,5,2.261,0.044,0.065,2.44,2.2,0.6,[48  4 14  3  5],1.0655157011656997,269.56,0.2051
15,5,2.787,0.136,0.103,2.774,5.4,0.4,[50  9  7  3  5],1.0562195670015306,444.8,0.31170000000000003
16,3,3.231,0.057,0.063,2.46,3.333,0.3333333333333333,[58  8  8],0.6719467245748495,472.28,0.3171
