,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,4,2.439,0.075,0.148,3.351,2.75,0.5,[59  6  4  5],0.724097079522334,559.14,0.1709
1,5,2.234,0.17,0.228,2.656,5.2,0.8,[62  5  3  2  2],0.6554441874851118,312.8,0.1654
2,3,2.193,0.008,0.11,2.333,1.333,1.0,[66  4  4],0.417476338302775,666.37,0.11729999999999999
3,5,1.737,0.004,0.135,3.991,0.4,0.8,[58  4  6  4  2],0.8076745435130932,492.43,0.042700000000000016
4,3,2.201,0.02,0.157,2.845,1.333,0.6666666666666666,[66  3  5],0.41406185804310336,458.19,0.08310000000000001
5,3,3.167,0.214,0.11,2.448,8.667,0.3333333333333333,[62  7  5],0.5533773570102053,328.84,0.42069999999999996
6,5,2.814,0.355,0.149,3.133,9.0,1.0,[22 44  2  2  4],1.022645579244632,408.7,0.48739999999999994
7,4,2.629,0.066,0.119,2.998,2.75,0.5,[60  5  5  4],0.6918998188508372,460.48,0.20990000000000003
8,5,2.161,0.061,0.184,4.553,2.0,0.8,[56  4  4  7  3],0.8793724245620211,276.75,0.09310000000000002
9,5,2.616,0.189,0.183,2.307,4.6,1.0,[63  2  4  2  3],0.6198611635367341,439.27,0.2676
10,3,2.154,0.01,0.088,2.309,1.333,0.6666666666666666,[65  6  3],0.44755744152053367,291.02,0.13739999999999997
11,4,3.089,0.311,0.119,2.42,10.5,1.0,[29 39  2  4],0.9599846192276371,330.22,0.5009
12,5,3.002,0.245,0.174,2.799,7.4,1.0,[23 44  3  2  2],0.9974551412174393,321.43,0.3712
13,4,3.163,0.439,0.118,2.375,14.25,1.0,[45 23  3  3],0.9255805967441226,548.69,0.6373
14,5,2.909,0.312,0.103,3.445,8.0,0.4,[ 8 48  5  9  4],1.117300646451555,401.43,0.4999
15,5,1.454,0.067,0.193,3.962,1.8,0.8,[60  5  3  2  4],0.7373735801352465,425.42,0.0194
16,5,2.407,0.14,0.085,1.781,3.8,1.0,[61  4  3  2  4],0.7022300684655842,341.07,0.2957
17,3,2.398,0.0,0.095,2.0,0.0,1.0,[66  4  4],0.417476338302775,458.41,0.1448
18,3,3.044,0.056,0.094,2.576,2.667,0.3333333333333333,[60  8  6],0.6142439731753446,415.48,0.2664
19,3,2.185,0.002,0.147,2.889,0.333,0.6666666666666666,[65  4  5],0.453692937124893,347.74,0.07350000000000001
20,4,2.501,0.103,0.082,2.533,3.25,0.75,[55 12  4  3],0.8032107783970646,536.54,0.2711
21,5,2.061,0.105,0.163,3.253,3.2,1.0,[60  3  4  3  4],0.7453799262542531,428.51,0.1481
22,4,2.631,0.301,0.182,3.634,9.75,0.75,[19 48  3  4],0.9175380197146423,328.26,0.3821
23,5,2.368,0.099,0.139,3.357,3.8,0.8,[54  4  9  3  4],0.9315468301574097,440.15,0.19679999999999997
24,4,2.436,0.052,0.209,3.653,2.0,0.75,[62  5  4  3],0.6179767723197094,448.66,0.08659999999999998
