,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,4,2.64,0.389,0.128,2.846,12.75,0.75,[12 54  4  4],0.8403573472462516,475.87,0.525
1,4,2.439,0.088,0.166,3.461,2.75,0.5,[59  5  3  7],0.7156987869609337,351.08,0.1659
2,3,3.435,0.082,0.131,1.829,3.667,1.0,[69  2  3],0.29277482233477625,647.83,0.29450000000000004
3,5,1.97,0.112,0.14,3.111,3.8,0.8,[60  5  4  3  2],0.7373735801352465,273.98,0.16899999999999998
4,4,1.916,0.036,0.173,3.375,2.0,0.75,[61  5  4  4],0.656756307181175,235.5,0.05460000000000001
5,4,1.916,0.012,0.192,3.791,1.0,0.75,[62  4  5  3],0.6179767723197094,339.93,0.0116
6,5,2.066,0.049,0.149,4.062,1.8,0.4,[44  5  3  7 15],1.1677205745487822,354.2,0.10659999999999999
7,3,2.185,0.002,0.147,2.889,0.333,0.6666666666666666,[65  4  5],0.453692937124893,461.68,0.07350000000000001
8,5,2.804,0.262,0.168,3.299,7.6,0.6,[20 44  2  5  3],1.0723311722206827,313.03,0.37439999999999996
9,4,2.648,0.164,0.166,2.217,6.0,0.75,[63  3  3  5],0.5789792681116601,284.03,0.26280000000000003
10,5,2.134,0.052,0.168,4.709,2.2,0.8,[56  7  4  4  3],0.8793724245620209,455.8,0.09739999999999996
11,4,2.629,0.294,0.134,3.08,11.0,1.0,[43 25  3  3],0.9419681428185367,332.25,0.4229
12,4,2.165,0.057,0.204,3.067,2.25,1.0,[64  4  4  2],0.5385898690812235,481.9,0.0695
13,3,2.485,0.0,0.095,2.0,0.0,1.0,[66  4  4],0.417476338302775,521.01,0.1535
14,5,2.536,0.257,0.144,3.399,8.2,0.8,[22 39  4  3  6],1.1895595621394213,264.23,0.36660000000000004
15,5,2.544,0.495,0.08,2.869,12.8,0.4,[42 20  5  6  1],1.1190040686566003,530.14,0.6694
16,3,2.205,0.036,0.105,1.833,2.0,1.0,[68  2  4],0.3330110964801871,519.44,0.1515
17,3,2.145,0.0,0.011,1.0,0.0,1.0,[69  2  3],0.29277482233477625,535.59,0.2035
