,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,4,1.543,0.038,0.214,3.463,0.75,1.0,[65  4  3  2],0.4991666984093023,453.09,-0.021699999999999997
1,3,3.026,0.054,0.193,2.396,2.333,1.0,[67  3  4],0.37764050118148573,772.34,0.16359999999999997
2,4,1.654,0.042,0.092,2.507,3.25,0.75,[62  4  6  2],0.6072494108560149,448.58,0.1154
3,3,2.201,0.031,0.133,2.681,1.333,0.6666666666666666,[66  3  5],0.41406185804310336,736.62,0.11810000000000001
4,4,1.913,0.011,0.118,2.905,1.0,0.75,[62  4  3  5],0.6179767723197094,380.59,0.0843
5,4,2.726,0.387,0.08,2.8,12.25,0.5,[29 35  5  5],1.0853740074463558,923.14,0.5796
6,5,1.371,0.034,0.078,2.238,1.6,1.0,[64  4  4  1  1],0.5573235766639247,466.06,0.0931
7,5,1.525,0.006,0.184,4.571,0.6,0.8,[58  4  6  2  4],0.8076745435130932,409.86,-0.025499999999999995
8,4,2.125,0.064,0.144,3.051,2.75,0.5,[62  5  5  2],0.6099704262007025,643.71,0.1325
9,3,2.205,0.045,0.215,2.529,2.667,1.0,[67  4  3],0.37764050118148573,552.57,0.05050000000000002
10,4,2.541,0.143,0.152,2.882,4.25,0.75,[60  4  4  6],0.6891788035061496,409.82,0.24509999999999998
11,4,2.651,0.3,0.155,3.381,9.75,1.0,[29 39  3  3],0.9645764850869722,572.52,0.4101
12,5,2.734,0.375,0.144,4.041,9.6,0.6,[19 40  8  4  3],1.2097939389792725,489.98,0.5044
13,4,1.827,0.053,0.189,2.929,2.75,1.0,[64  4  3  3],0.5431817349405587,415.39,0.04669999999999999
14,5,2.829,0.124,0.168,3.508,3.6,0.4,[55  6  5  2  6],0.9076066777742651,450.87,0.23890000000000003
15,5,2.682,0.21,0.162,4.007,6.2,1.0,[23  4 39  4  4],1.1739190999762597,373.68,0.3162
16,3,2.066,0.028,0.089,1.5,0.667,1.0,[70  2  2],0.24775082745153582,699.18,0.14559999999999998
17,3,2.868,0.047,0.105,2.6,3.0,0.3333333333333333,[60  9  5],0.6083504379133249,622.98,0.2288
18,5,2.641,0.227,0.186,2.92,7.2,1.0,[28  3 38  3  2],1.0674709249928602,474.78,0.30510000000000004
19,3,3.252,0.057,0.141,2.347,2.333,0.6666666666666666,[61 10  3],0.5596732890079972,789.91,0.2412
20,4,1.916,0.036,0.167,3.425,2.0,0.5,[60  5  4  5],0.6918998188508372,368.46,0.06059999999999999
21,4,2.472,0.059,0.154,3.031,3.0,0.75,[61  3  7  3],0.6422225190154152,443.15,0.1522
22,4,1.91,0.008,0.172,3.773,0.75,0.75,[61  4  5  4],0.656756307181175,541.94,0.027000000000000024
23,3,2.276,0.0,0.053,2.0,0.0,0.6666666666666666,[64  7  3],0.4785823196310545,828.28,0.17459999999999998
24,5,1.669,0.067,0.178,4.405,1.8,0.4,[54  6  3  6  5],0.9493451124827873,369.68,0.055900000000000005
25,4,2.706,0.171,0.107,2.673,8.5,0.75,[31 33  3  7],1.0776385962200494,386.58,0.3346
26,3,1.839,0.036,0.188,1.962,3.0,1.0,[69  3  2],0.29277482233477625,605.11,0.03190000000000001
27,5,2.176,0.126,0.192,3.83,4.0,0.6,[57  5  5  3  4],0.8528581242664095,444.71,0.1516
28,3,2.197,0.044,0.125,2.396,1.333,1.0,[67  3  4],0.37764050118148573,410.51,0.1387
29,4,1.379,0.032,0.184,2.967,1.0,1.0,[67  2  3  2],0.41510791634688815,446.37,-0.014100000000000001
30,4,2.446,0.111,0.12,3.441,3.5,0.5,[55  9  6  4],0.8381991385601189,583.61,0.23560000000000003
31,3,2.193,0.032,0.13,2.621,2.333,0.3333333333333333,[63  5  6],0.5227781453635565,404.3,0.12129999999999999
32,5,1.789,0.0,0.057,2.0,0.0,1.0,[63  4  3  2  2],0.6198611635367343,459.46,0.12190000000000001
33,4,3.096,0.152,0.096,3.23,4.75,0.25,[52  7  9  6],0.9309350604877411,387.54,0.3656
34,4,2.442,0.122,0.123,3.243,4.0,0.5,[55  9  6  4],0.8381991385601189,572.23,0.24320000000000003
35,5,2.757,0.217,0.084,3.229,6.6,0.8,[27 30  9  4  4],1.3055665402721879,359.54,0.4087
36,4,1.994,0.043,0.129,3.471,2.25,0.5,[61  3  5  5],0.6533418269215032,437.35,0.11339999999999999
37,3,1.839,0.012,0.105,1.833,2.0,1.0,[68  4  2],0.3330110964801871,667.14,0.09090000000000001
38,3,2.197,0.034,0.171,2.442,2.667,0.6666666666666666,[65  4  5],0.453692937124893,430.18,0.0827
39,4,2.439,0.06,0.142,3.457,2.5,0.5,[58  7  4  5],0.7538024896672835,403.97,0.16190000000000002
40,3,2.197,0.016,0.186,2.905,0.667,0.6666666666666666,[66  3  5],0.41406185804310336,497.67,0.04970000000000002
41,5,1.449,0.04,0.2,4.371,0.8,0.8,[59  4  3  6  2],0.7695708408067433,348.43,-0.015100000000000002
42,3,2.193,0.03,0.147,2.662,2.0,0.6666666666666666,[65  5  4],0.453692937124893,919.65,0.1023
43,5,2.405,0.173,0.188,3.068,6.2,1.0,[26  3 39  4  2],1.0903255951066222,424.03,0.22549999999999998
44,5,2.389,0.357,0.096,2.998,9.2,0.6,[24 39  5  5  1],1.1250573195319007,421.03,0.4999
45,5,1.664,0.013,0.139,3.567,1.0,0.8,[61  4  3  5  1],0.6871528014848944,456.33,0.04039999999999999
46,5,2.121,0.306,0.162,4.062,7.8,0.8,[25 37  3  7  2],1.1638034626629166,348.53,0.35609999999999997
47,5,2.095,0.101,0.234,4.337,2.2,0.8,[59  5  3  3  4],0.7802982022704377,447.73,0.07650000000000001
48,5,1.316,0.034,0.121,2.492,0.8,1.0,[67  2  3  1  1],0.43384162392958936,561.33,0.0446
49,3,2.193,0.032,0.189,2.533,2.333,1.0,[66  4  4],0.417476338302775,510.14,0.062299999999999994
50,3,2.886,0.062,0.101,2.584,2.667,0.3333333333333333,[61  6  7],0.5860213962673115,732.98,0.24960000000000002
51,3,3.16,0.277,0.074,2.558,10.667,0.6666666666666666,[30 38  6],0.9119738454361205,522.33,0.519
52,3,2.551,0.046,0.134,2.819,3.333,0.6666666666666666,[56 15  3],0.6643855720730099,474.39,0.16709999999999997
53,4,3.197,0.155,0.172,1.91,5.5,1.0,[66  2  4  2],0.4549437534681774,377.24,0.30269999999999997
54,5,2.643,0.49,0.074,2.738,12.8,1.0,[23 44  2  2  3],0.9974551412174393,454.1,0.6802999999999999
55,5,2.315,0.195,0.119,3.502,6.6,0.6,[24 35  6  5  4],1.2628029593866217,375.35,0.3075
56,4,2.439,0.101,0.153,2.811,4.25,1.0,[62  4  4  4],0.621391252579381,551.65,0.19190000000000002
57,3,2.18,0.0,0.136,3.0,0.0,0.6666666666666666,[63  4  7],0.5177943330618278,857.82,0.08200000000000002
58,4,1.638,0.004,0.144,3.798,0.5,0.5,[62  2  5  5],0.6099704262007026,441.73,0.023800000000000016
59,5,2.544,0.352,0.125,2.514,9.2,1.0,[26 41  3  2  2],1.0198030619652607,492.87,0.4814
60,4,2.368,0.048,0.155,3.42,2.25,0.5,[59  6  5  4],0.724097079522334,345.83,0.12979999999999997
61,5,2.341,0.239,0.14,2.631,6.4,1.0,[29 36  4  2  3],1.1029087482632036,557.41,0.3331
62,5,1.504,0.006,0.038,1.885,0.4,0.8,[64  5  3  1  1],0.5539090964042531,722.38,0.1184
63,3,2.185,0.004,0.132,2.992,0.667,0.6666666666666666,[65  4  5],0.453692937124893,504.53,0.0905
64,4,2.145,0.029,0.055,2.705,0.75,0.75,[59  4  9  2],0.6921569554735904,604.97,0.1885
65,4,3.084,0.253,0.12,3.141,7.5,0.25,[51  6 11  6],0.9472938918466111,437.81,0.4414
66,5,1.596,0.069,0.184,4.015,2.4,0.8,[59  6  3  4  2],0.7695708408067433,489.73,0.04460000000000003
67,5,1.528,0.01,0.08,2.784,1.0,1.0,[64  4  4  1  1],0.5573235766639247,402.06,0.08279999999999998
68,5,1.452,0.042,0.194,4.26,1.0,0.6,[59  3  5  2  5],0.7722918561514309,443.98,-0.0068000000000000005
69,5,2.284,0.285,0.147,4.558,7.0,0.4,[16 43  4  6  5],1.1900657911409525,384.26,0.36639999999999995
70,3,2.899,0.083,0.177,2.491,3.333,0.6666666666666666,[66  5  3],0.4140618580431033,553.78,0.19590000000000002
71,5,1.536,0.03,0.237,4.129,1.2,1.0,[62  3  4  3  2],0.6634505336041187,378.03,-0.053399999999999975
72,5,1.321,0.055,0.19,3.367,1.8,1.0,[64  3  2  3  2],0.5806491501059611,368.17,-0.0029000000000000137
73,5,2.526,0.284,0.148,3.941,6.8,0.8,[25  6 37  4  2],1.172201755224317,450.5,0.38859999999999995
74,4,1.994,0.056,0.178,3.19,1.5,0.75,[63  6  3  2],0.5682519066479657,574.35,0.0774
75,5,2.137,0.112,0.136,3.543,3.2,0.8,[59  5  3  4  3],0.7802982022704377,677.59,0.18969999999999998
76,5,1.951,0.089,0.174,4.03,3.0,0.4,[55  6  5  3  5],0.9183340392379595,476.08,0.1101
77,4,1.654,0.049,0.227,2.957,2.5,1.0,[66  3  3  2],0.4595356193275125,457.71,-0.0126
78,3,2.189,0.03,0.169,2.571,2.0,1.0,[66  4  4],0.417476338302775,600.83,0.0799
79,3,3.197,0.058,0.095,1.966,4.0,0.6666666666666666,[60  2 12],0.5626347162865761,714.42,0.2827
80,5,1.75,0.047,0.191,4.418,1.8,0.4,[56  5  3  5  5],0.8870772522084374,379.01,0.030999999999999972
81,5,1.452,0.042,0.194,4.26,1.0,0.6,[59  3  5  2  5],0.7722918561514309,540.7,-0.0068000000000000005
82,3,2.185,0.002,0.135,2.996,0.333,0.6666666666666666,[63  7  4],0.5177943330618276,835.73,0.08549999999999999
83,3,2.332,0.006,0.031,1.885,0.667,0.6666666666666666,[64  8  2],0.4636550387504186,829.76,0.2082
84,5,2.304,0.376,0.131,2.394,9.8,1.0,[22 46  3  2  1],0.9418682088865273,365.69,0.4754
85,3,2.938,0.12,0.021,1.669,7.667,1.0,[33 38  3],0.8323237355825368,496.35,0.3928
86,5,1.318,0.032,0.183,4.367,1.0,0.8,[61  3  3  2  5],0.6988155882059125,387.02,-0.019199999999999995
87,3,2.201,0.019,0.201,2.881,1.0,1.0,[67  3  4],0.37764050118148573,706.35,0.038099999999999995
88,5,1.845,0.073,0.134,4.291,1.8,0.6,[55  4  4  6  5],0.9217485194976311,718.16,0.12349999999999998
89,5,2.504,0.429,0.179,3.405,10.0,0.8,[ 9 57  4  2  2],0.8101906387539713,534.61,0.5004
90,4,1.913,0.033,0.168,3.697,1.75,0.5,[58  6  7  3],0.7476669940629241,371.0,0.05629999999999999
91,4,1.553,0.053,0.149,2.655,1.0,1.0,[67  3  2  2],0.41510791634688815,520.82,0.05929999999999999
