,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,3.283,0.354,0.152,2.269,6.667,0.0,[ 8  6 12],1.0579054247036734,35.07,0.42845999999999995
1,2,3.569,0.306,0.097,1.536,8.0,0.5,[ 6 20],0.5402041423888608,47.04,0.50091
2,2,3.605,0.243,0.126,1.611,6.5,0.5,[20  6],0.5402041423888608,54.12,0.39308
3,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,63.31,0.28819
4,4,2.462,0.393,0.217,2.73,5.25,0.5,[ 8  5 10  3],1.296388472961714,38.13,0.27681000000000006
5,3,3.283,0.387,0.078,2.354,6.667,0.3333333333333333,[10 13  3],0.9632492517543757,49.71,0.58504
6,2,2.418,0.063,0.222,1.39,2.0,1.0,[24  2],0.2711893730418441,59.57,-0.06594
7,3,3.283,0.35,0.113,2.326,6.667,0.3333333333333333,[ 9 13  4],1.0017680654251162,35.43,0.48958999999999997
8,2,3.605,0.213,0.15,1.64,5.5,1.0,[21  5],0.4895518936229288,62.67,0.32299999999999995
9,2,3.535,0.335,0.064,1.602,8.5,0.0,[15 11],0.6812657296632041,47.67,0.58162
10,3,3.283,0.381,0.11,2.241,7.0,0.3333333333333333,[ 8 13  5],1.0262864017672835,39.66,0.5256
11,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,54.29,0.28819
12,3,3.283,0.324,0.169,2.337,6.0,0.3333333333333333,[ 9  5 12],1.0411315166502328,38.12,0.37007
13,2,2.418,0.063,0.222,1.39,2.0,1.0,[24  2],0.2711893730418441,55.79,-0.06594
14,4,3.385,0.446,0.181,2.554,6.0,0.5,[ 3  8  4 11],1.2637352055328415,35.42,0.48223
15,3,3.283,0.445,0.105,2.16,8.333,0.0,[ 6 13  7],1.0382400185693474,40.33,0.59795
16,2,3.379,0.104,0.126,1.634,4.0,1.0,[ 5 21],0.4895518936229288,47.18,0.23147999999999996
17,2,3.414,0.334,0.05,1.6,9.0,0.0,[19  7],0.5824922438849605,59.54,0.5919000000000001
18,3,2.715,0.166,0.123,1.974,4.0,0.3333333333333333,[ 6  3 17],0.8653649791627,42.63,0.23209
19,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,49.64,0.28819
20,4,2.737,0.437,0.226,2.608,5.75,0.5,[ 9  2  5 10],1.2490828438192965,34.24,0.33328
21,2,3.414,0.364,0.01,1.332,11.0,1.0,[22  4],0.4293230219306162,57.81,0.6887000000000001
22,2,3.367,0.184,0.068,1.375,5.0,1.0,[ 4 22],0.4293230219306162,51.57,0.40714
23,3,3.299,0.376,0.154,2.236,6.667,0.3333333333333333,[10  5 11],1.0484854421409806,42.79,0.44872
24,2,3.605,0.213,0.15,1.64,5.5,1.0,[21  5],0.4895518936229288,64.59,0.32299999999999995
25,2,3.379,0.104,0.126,1.634,4.0,1.0,[ 5 21],0.4895518936229288,50.24,0.23147999999999996
26,4,2.731,0.516,0.194,2.081,7.25,0.5,[ 2 14  2  8],1.0905994737794789,36.0,0.46512000000000003
27,4,2.568,0.465,0.201,2.618,6.5,0.5,[13  7  4  2],1.185127903560458,35.29,0.38613000000000003
28,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,59.44,0.32622
29,3,2.738,0.336,0.095,2.109,6.667,0.3333333333333333,[15  3  8],0.9291687604839372,46.22,0.45115000000000005
30,3,2.403,0.362,0.183,1.989,6.667,0.3333333333333333,[16  7  3],0.9012262508973273,46.9,0.29669
31,3,3.283,0.324,0.171,2.322,6.0,0.3333333333333333,[ 8  5 13],1.0262864017672835,40.14,0.36673
32,4,2.857,0.581,0.164,2.364,7.25,0.5,[ 7  5  2 12],1.2244913547855747,35.41,0.5928199999999999
33,2,3.379,0.185,0.096,1.673,5.5,0.0,[ 8 18],0.6172417697303416,67.27,0.36258
34,4,2.737,0.416,0.189,2.515,5.5,0.5,[ 6  2 13  5],1.1993126001115322,35.64,0.37407
35,4,2.51,0.354,0.264,2.587,5.0,0.75,[ 3 16  5  2],1.0622988324395122,36.46,0.16412
36,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,60.4,0.32622
37,3,2.642,0.299,0.197,2.102,5.667,0.3333333333333333,[17  2  7],0.828392989811376,40.59,0.23420999999999997
38,4,2.462,0.402,0.204,2.765,5.5,0.25,[ 6  6 12  2],1.2309316230479224,38.16,0.30752000000000007
39,2,3.414,0.436,0.041,1.536,10.0,0.0,[19  7],0.5824922438849605,56.5,0.7089300000000001
40,4,2.737,0.346,0.237,2.669,5.0,0.5,[ 6  2  5 13],1.1993126001115322,36.97,0.22391
41,3,3.283,0.338,0.162,2.289,6.333,0.0,[ 7 13  6],1.0382400185693472,42.94,0.39576
42,3,3.299,0.329,0.16,2.303,6.333,0.3333333333333333,[10  5 11],1.0484854421409806,47.45,0.3917
43,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,66.48,0.28819
44,2,3.379,0.357,0.053,1.483,10.0,0.0,[16 10],0.666278442414676,75.95,0.60639
45,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,65.62,0.28819
46,4,3.139,0.523,0.15,2.672,6.5,0.5,[ 7  5  4 10],1.3258046541761852,44.22,0.5864
47,4,2.737,0.346,0.237,2.669,5.0,0.5,[ 6  2  5 13],1.1993126001115322,41.07,0.22391
48,3,3.179,0.401,0.074,1.989,7.0,0.3333333333333333,[15  4  7],0.9585849416984087,49.19,0.59532
49,2,3.605,0.289,0.076,1.625,8.0,0.0,[17  9],0.6450331516760341,56.82,0.5225799999999999
50,2,3.414,0.241,0.072,1.854,6.5,1.0,[21  5],0.4895518936229288,72.06,0.46216
51,3,3.283,0.351,0.119,2.46,6.667,0.3333333333333333,[ 7 14  5],1.0036594910918162,50.89,0.48056999999999994
52,2,3.535,0.282,0.065,1.633,7.5,0.0,[11 15],0.6812657296632041,53.12,0.52695
53,3,3.291,0.362,0.123,2.434,7.333,0.3333333333333333,[ 8 14  4],0.9839614460010255,46.51,0.48569
54,2,3.379,0.15,0.11,1.719,5.0,0.0,[ 9 17],0.6450331516760341,54.87,0.30419999999999997
55,3,3.283,0.368,0.113,2.295,7.333,0.0,[ 8 10  8],1.0928305535284886,41.46,0.50759
56,3,3.283,0.324,0.169,2.337,6.0,0.3333333333333333,[ 9  5 12],1.0411315166502328,40.95,0.37007
57,2,3.726,0.26,0.069,1.571,7.0,0.0,[ 8 18],0.6172417697303416,67.23,0.51737
