,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,5,1.664,0.041,0.213,4.787,0.8,0.8,[57  4  3  7  3],0.8417388163603214,267.71,-0.005599999999999994
1,5,2.87,0.384,0.101,2.951,10.2,0.8,[28 33  6  3  4],1.21922662105347,334.71,0.5700000000000001
2,3,3.165,0.142,0.202,1.45,6.667,1.0,[69  2  3],0.29277482233477625,670.77,0.25649999999999995
3,3,2.205,0.028,0.232,2.329,1.667,1.0,[69  3  2],0.29277482233477625,535.77,0.016499999999999987
4,5,3.049,0.469,0.218,3.153,10.6,0.8,[17 49  3  3  2],0.9683652344270762,489.89,0.5559000000000001
5,4,2.977,0.203,0.115,3.339,6.0,0.75,[33  6 31  4],1.0860368887814498,401.9,0.3857
6,3,2.062,0.038,0.164,2.792,1.0,0.6666666666666666,[65  3  6],0.44755744152053367,457.8,0.0802
7,5,1.75,0.04,0.158,4.196,2.0,1.0,[55  5  4  5  5],0.9244695348423188,344.21,0.056999999999999995
8,3,2.276,0.002,0.077,1.909,0.333,1.0,[66  5  3],0.4140618580431033,496.52,0.15259999999999996
9,3,3.243,0.095,0.031,1.769,5.333,1.0,[36 35  3],0.8346096769534432,407.02,0.3883
10,5,1.674,0.066,0.175,3.692,2.4,1.0,[59  5  2  4  4],0.7757063364111026,366.38,0.05840000000000001
11,4,1.654,0.024,0.19,3.296,1.25,1.0,[64  3  5  2],0.5351753888215518,331.82,-0.0006000000000000172
12,5,1.89,0.369,0.024,1.569,9.0,1.0,[22 49  1  1  1],0.8080903826460124,570.65,0.534
13,4,2.562,0.19,0.152,2.76,7.5,1.0,[23 45  4  2],0.9209887308847874,522.05,0.2942
14,5,1.75,0.06,0.179,4.251,2.0,1.0,[58  4  3  5  4],0.8184019049767877,421.06,0.055999999999999994
15,3,2.193,0.004,0.14,2.909,0.333,0.6666666666666666,[64  4  6],0.48698061219245503,597.68,0.08329999999999999
16,3,2.185,0.002,0.16,2.909,0.333,1.0,[65  4  5],0.453692937124893,519.72,0.0605
17,3,2.185,0.002,0.176,2.996,0.333,1.0,[66  4  4],0.417476338302775,524.16,0.04450000000000001
18,3,2.224,0.027,0.036,1.796,0.667,1.0,[67  5  2],0.369634155062479,692.93,0.2134
19,5,1.85,0.041,0.105,3.363,1.4,1.0,[60  3  5  5  1],0.7222963131545566,361.49,0.121
20,3,2.842,0.044,0.126,2.637,2.667,0.6666666666666666,[62  7  5],0.5533773570102053,409.76,0.2022
21,3,2.185,0.002,0.176,2.996,0.333,1.0,[66  4  4],0.417476338302775,384.35,0.04450000000000001
22,4,2.534,0.054,0.183,3.309,1.75,0.75,[61  4  3  6],0.6506208115768156,390.86,0.12439999999999996
23,5,2.689,0.4,0.152,3.394,11.0,0.6,[15 46  6  3  4],1.1104187637327678,712.45,0.5169
24,4,2.837,0.094,0.145,2.64,3.5,1.0,[64  5  2  3],0.5351753888215518,331.94,0.23270000000000002
25,5,1.677,0.084,0.25,4.407,2.2,1.0,[60  5  3  3  3],0.7419654459945815,295.84,0.0017000000000000348
26,4,1.379,0.022,0.21,2.996,1.25,1.0,[67  3  2  2],0.41510791634688815,372.15,-0.050100000000000006
27,3,3.895,0.23,0.063,2.262,8.667,0.3333333333333333,[58  9  7],0.6702531087297713,593.08,0.5565
28,4,2.343,0.2,0.149,2.975,6.75,1.0,[25 43  4  2],0.9373762769592014,388.03,0.2853
29,4,1.923,0.05,0.052,2.063,1.5,1.0,[63  3  5  3],0.5789792681116601,417.2,0.1903
30,3,2.934,0.124,0.114,2.215,5.333,0.6666666666666666,[61  8  5],0.58182147685037,334.61,0.3034
31,5,1.828,0.05,0.04,2.178,1.4,0.8,[55  3 11  2  3],0.8613875083163789,469.44,0.19280000000000003
32,3,2.18,0.0,0.136,3.0,0.0,0.6666666666666666,[63  4  7],0.5177943330618278,405.2,0.08200000000000002
33,5,2.738,0.46,0.14,3.213,12.6,0.6,[18 44  6  2  4],1.1119966586703556,308.1,0.5938
34,3,2.42,0.031,0.149,2.849,1.333,0.6666666666666666,[63  8  3],0.5074589180405269,537.17,0.124
35,5,2.642,0.482,0.074,1.913,12.4,0.6,[17 46  2  6  3],1.0646756455021888,380.17,0.6721999999999999
36,4,1.972,0.002,0.106,2.909,0.25,0.75,[62  4  6  2],0.6072494108560149,353.46,0.09319999999999999
37,4,1.707,0.0,0.071,2.0,0.0,1.0,[66  4  2  2],0.4549437534681774,510.29,0.09970000000000002
38,4,1.642,0.013,0.016,1.329,1.25,1.0,[67  5  1  1],0.3883678626451802,369.17,0.16119999999999998
39,5,2.581,0.17,0.178,3.64,5.8,1.0,[23  3 40  4  4],1.1411227028542865,439.43,0.2501
40,3,2.982,0.06,0.095,2.491,3.333,0.3333333333333333,[61  7  6],0.5860213962673115,511.44,0.2632
41,3,2.066,0.008,0.098,2.467,1.0,1.0,[66  5  3],0.4140618580431033,509.31,0.11659999999999998
42,4,2.719,0.325,0.065,2.023,10.5,0.5,[11 55  6  2],0.8051863855682753,495.77,0.5319
43,5,1.758,0.016,0.022,1.845,1.2,0.8,[62  3  6  1  2],0.6376459051597343,596.44,0.1698
44,5,2.539,0.183,0.136,2.833,5.0,1.0,[23 42  5  3  1],1.0548553991170515,569.02,0.3009
45,3,2.185,0.002,0.16,2.909,0.333,1.0,[65  4  5],0.453692937124893,367.15,0.0605
