,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,5,2.149,0.064,0.17,4.704,2.4,0.8,[54  8  3  5  4],0.9401613807641169,455.74,0.1089
1,5,2.798,0.307,0.147,3.693,8.8,0.8,[22 40  6  3  3],1.1567631650174484,504.16,0.43979999999999997
2,3,2.719,0.048,0.075,2.011,3.0,0.6666666666666666,[65  6  3],0.44755744152053367,428.61,0.24489999999999998
3,4,2.642,0.377,0.133,3.595,10.75,1.0,[26 40  4  4],1.0154699169599115,355.54,0.5082
4,3,2.899,0.096,0.185,1.829,3.667,1.0,[69  3  2],0.29277482233477625,306.13,0.2009
5,4,1.547,0.042,0.178,3.347,1.25,0.75,[63  3  6  2],0.5682519066479657,335.81,0.018700000000000022
6,3,2.351,0.002,0.057,1.996,0.333,0.6666666666666666,[65  6  3],0.44755744152053367,571.92,0.1801
7,5,2.548,0.081,0.176,3.72,2.8,1.0,[60  2  4  4  4],0.7407880603949181,309.09,0.15980000000000005
8,3,2.507,0.042,0.042,1.825,1.333,0.6666666666666666,[65  7  2],0.4345672830997982,577.66,0.25070000000000003
9,3,2.572,0.067,0.104,1.559,4.333,1.0,[69  2  3],0.29277482233477625,713.71,0.2202
10,5,1.842,0.03,0.12,3.409,0.6,0.8,[58  2  7  5  2],0.791269904832686,369.98,0.0942
11,5,1.504,0.014,0.073,1.996,0.2,1.0,[66  3  2  2  1],0.4853402477718968,408.76,0.09140000000000001
12,3,2.205,0.022,0.179,2.742,1.333,1.0,[67  3  4],0.37764050118148573,277.57,0.0635
13,4,1.547,0.043,0.112,2.488,1.25,1.0,[66  2  4  2],0.4549437534681774,335.45,0.0857
14,5,1.585,0.014,0.044,2.15,1.0,0.8,[63  6  3  1  1],0.5869856142306669,399.67,0.1285
15,4,3.044,0.181,0.115,3.245,7.75,0.75,[22 40  7  5],1.0982992453123037,266.93,0.3704
16,4,2.505,0.06,0.133,3.495,2.5,0.5,[55  7  4  8],0.8418298768650976,320.79,0.1775
17,4,2.397,0.108,0.092,2.868,3.25,0.5,[59  6  3  6],0.7179615839179748,378.75,0.2557
18,3,3.781,0.172,0.079,2.037,7.333,0.6666666666666666,[56  5 13],0.6985079865779693,270.03,0.47109999999999996
19,3,3.187,0.079,0.062,2.453,3.667,0.3333333333333333,[55  7 12],0.7386113630875604,482.96,0.3357
20,4,1.916,0.034,0.164,3.481,1.75,0.75,[60  4  4  6],0.6891788035061496,395.8,0.06159999999999999
21,4,2.439,0.065,0.115,3.169,3.0,0.5,[58  6  4  6],0.7560652866243246,353.44,0.19390000000000002
22,5,1.887,0.285,0.193,4.12,7.8,0.8,[18 48  3  2  3],0.9821420086252741,366.39,0.28069999999999995
23,4,1.553,0.046,0.142,2.592,1.5,1.0,[65  3  3  3],0.5037585642686373,359.24,0.059300000000000005
24,3,1.835,0.023,0.15,2.367,1.667,1.0,[68  3  3],0.33760296233952225,366.1,0.056499999999999995
25,5,1.452,0.058,0.214,4.359,1.4,1.0,[62  3  4  3  2],0.6634505336041187,299.86,-0.010800000000000004
26,3,1.827,0.002,0.119,2.8,0.333,1.0,[67  3  4],0.37764050118148573,322.94,0.06570000000000001
27,4,2.108,0.006,0.087,2.885,0.5,0.75,[61  4  8  1],0.6156324514137612,300.77,0.12980000000000003
28,3,3.229,0.087,0.167,2.552,4.0,1.0,[37  3 34],0.8338481003556546,423.02,0.2429
29,4,1.919,0.039,0.186,3.5,2.5,1.0,[61  5  5  3],0.6533418269215032,258.38,0.04490000000000002
30,5,1.925,0.032,0.15,4.551,1.4,0.8,[52  5  4  8  5],1.0102845220083119,403.36,0.07450000000000001
31,4,2.222,0.002,0.045,1.996,0.25,0.5,[58  6  3  7],0.7476669940629243,447.2,0.17920000000000003
32,4,2.319,0.146,0.103,2.076,4.0,0.75,[64  6  2  2],0.5244480273578573,446.43,0.2749
33,4,2.475,0.052,0.117,3.268,2.75,0.5,[57  6  6  5],0.7905215059139465,446.32,0.1825
34,4,1.498,0.031,0.026,1.567,1.0,1.0,[67  5  1  1],0.3883678626451802,338.06,0.1548
35,5,2.333,0.1,0.151,3.582,3.4,0.6,[55  3  4  6  6],0.9156130238932719,295.67,0.18230000000000002
36,4,1.913,0.016,0.184,3.991,0.5,0.75,[60  3  7  4],0.6807805109447491,564.2,0.023300000000000015
37,3,1.827,0.002,0.175,2.667,0.333,1.0,[68  4  2],0.3330110964801871,373.2,0.009700000000000014
38,5,1.462,0.11,0.121,2.683,2.4,1.0,[62  5  3  2  2],0.6554441874851118,317.08,0.1352
39,3,2.197,0.016,0.202,2.992,0.667,1.0,[67  3  4],0.37764050118148573,611.98,0.03370000000000001
40,3,1.835,0.01,0.169,2.385,1.333,1.0,[68  2  4],0.3330110964801871,516.15,0.024499999999999994
41,4,2.174,0.061,0.197,3.029,2.5,1.0,[65  4  3  2],0.4991666984093023,399.23,0.08139999999999997
42,3,2.572,0.038,0.16,1.992,3.0,1.0,[66  3  5],0.41406185804310336,590.53,0.1352
43,3,2.949,0.067,0.075,2.584,4.333,0.3333333333333333,[55 13  6],0.7297647736074914,387.6,0.2869
44,4,3.134,0.31,0.119,2.65,10.25,0.75,[22 44  6  2],0.9710363223558636,428.61,0.5044
45,3,2.899,0.113,0.164,1.799,6.0,1.0,[66  5  3],0.4140618580431033,389.07,0.2389
46,5,2.317,0.246,0.182,3.974,6.8,1.0,[21 42  3  3  5],1.1208764654437304,323.37,0.2957
47,3,2.416,0.014,0.121,1.996,0.333,1.0,[66  3  5],0.41406185804310336,600.34,0.1346
48,4,1.651,0.023,0.232,3.488,1.25,1.0,[66  3  2  3],0.4595356193275126,428.56,-0.04390000000000002
49,3,3.657,0.09,0.231,1.596,4.0,1.0,[70  2  2],0.24775082745153582,699.42,0.2247
50,4,2.275,0.065,0.159,2.233,3.0,1.0,[65  3  4  2],0.49916669840930217,609.97,0.13349999999999998
51,4,3.268,0.442,0.137,2.609,13.75,1.0,[43 24  3  4],0.9683095362628487,397.69,0.6317999999999999
52,3,3.197,0.037,0.11,1.901,1.667,0.6666666666666666,[64  2  8],0.46365503875041864,629.67,0.24669999999999997
53,3,2.838,0.071,0.183,2.196,3.0,1.0,[69  2  3],0.29277482233477625,642.58,0.1718
54,3,3.143,0.309,0.159,2.648,13.0,0.6666666666666666,[18 53  3],0.7128759050096056,622.64,0.46429999999999993
55,4,2.36,0.298,0.147,2.974,10.75,1.0,[42 26  4  2],0.9442798802033662,447.31,0.387
56,4,3.011,0.08,0.227,2.745,2.75,1.0,[64  3  2  5],0.5351753888215518,440.22,0.15410000000000001
57,3,2.193,0.006,0.146,2.8,0.667,1.0,[65  4  5],0.453692937124893,333.02,0.07930000000000001
58,3,2.894,0.117,0.117,2.377,4.667,0.6666666666666666,[59 10  5],0.6331495569535156,505.12,0.2894
59,4,1.916,0.018,0.175,3.814,0.75,0.75,[60  3  6  5],0.6857643232464778,244.72,0.03459999999999999
60,3,3.125,0.32,0.081,2.195,14.0,1.0,[31 39  4],0.859772052899098,490.72,0.5515
61,5,2.001,0.104,0.12,2.357,3.0,1.0,[63  2  4  3  2],0.6198611635367343,344.53,0.18409999999999999
62,4,3.155,0.352,0.158,2.734,11.25,1.0,[21 45  4  4],0.975347010490448,517.83,0.5095
63,3,3.164,0.272,0.158,2.729,10.667,0.6666666666666666,[61 10  3],0.5596732890079972,459.29,0.4304
64,3,3.05,0.173,0.117,2.231,10.333,1.0,[23 47  4],0.8092207460254839,455.41,0.361
65,3,2.18,0.0,0.136,3.0,0.0,0.6666666666666666,[63  4  7],0.5177943330618278,498.79,0.08200000000000002
66,4,2.43,0.068,0.14,3.551,2.25,0.5,[57  6  4  7],0.7855376936122178,329.55,0.171
67,3,2.066,0.052,0.121,2.28,3.667,1.0,[66  4  4],0.417476338302775,373.66,0.13759999999999997
68,3,2.285,0.011,0.089,1.992,1.333,1.0,[66  4  4],0.417476338302775,555.26,0.15050000000000002
69,4,1.913,0.032,0.152,3.697,1.75,0.5,[58  6  6  4],0.7560652866243246,345.46,0.0713
70,5,2.492,0.349,0.093,2.938,8.0,1.0,[42 22  4  5  1],1.0800458371442443,272.55,0.5052
71,5,2.32,0.264,0.18,3.952,8.2,0.8,[19 43  4  5  3],1.13427928980363,279.69,0.316
72,4,1.913,0.015,0.141,3.325,1.5,1.0,[61  4  5  4],0.656756307181175,274.53,0.0653
73,5,1.533,0.062,0.174,3.625,2.0,0.8,[58  5  2  7  2],0.791269904832686,275.68,0.0413
74,3,2.568,0.031,0.259,2.654,2.0,1.0,[68  3  3],0.33760296233952225,403.34,0.02880000000000002
75,4,1.651,0.047,0.153,3.364,1.75,1.0,[63  5  2  4],0.574387402252325,433.4,0.0591
76,4,1.985,0.018,0.111,2.881,0.75,0.75,[62  3  7  2],0.5988511182946145,442.9,0.10550000000000001
77,3,2.484,0.068,0.123,2.196,4.0,0.6666666666666666,[62  4  8],0.5464564222485762,349.86,0.19340000000000002
78,4,1.979,0.033,0.136,3.514,1.75,0.75,[57  5  5  7],0.7882587089569055,393.54,0.09490000000000001
79,5,1.875,0.118,0.219,4.063,3.0,0.8,[59  4  6  3  2],0.7695708408067433,377.6,0.0865
80,5,2.174,0.002,0.072,2.996,0.2,0.8,[50  4 13  5  2],1.007792751499072,294.64,0.14739999999999998
81,5,2.375,0.1,0.141,3.97,4.0,0.6,[47  7  5 11  4],1.1345039671069794,260.63,0.1965
82,5,2.335,0.402,0.123,3.42,9.8,1.0,[20 41  5  3  5],1.17485811757847,431.79,0.5125
83,3,2.189,0.002,0.076,1.909,0.333,1.0,[67  5  2],0.369634155062479,357.52,0.14490000000000003
84,3,2.524,0.0,0.095,2.0,0.0,0.6666666666666666,[64  4  6],0.48698061219245503,558.3,0.1574
85,5,1.852,0.047,0.053,2.4,1.2,0.6,[56  6  7  3  2],0.865230582838655,570.2,0.1792
86,4,1.844,0.034,0.136,3.366,2.0,0.75,[56  5  3 10],0.7934087142949313,358.85,0.0824
87,5,1.449,0.04,0.196,4.591,0.8,1.0,[60  3  3  4  4],0.7453799262542532,392.62,-0.011099999999999999
88,4,2.469,0.068,0.142,3.44,2.25,1.0,[61  4  5  4],0.656756307181175,509.72,0.1729
89,4,2.328,0.08,0.183,3.534,2.25,1.0,[61  3  5  5],0.6533418269215032,381.3,0.12979999999999997
90,4,1.818,0.048,0.065,1.984,1.5,1.0,[65  4  2  3],0.4991666984093022,485.51,0.1648
91,4,1.916,0.015,0.169,3.511,1.5,1.0,[63  4  4  3],0.5823937483713317,375.62,0.03759999999999997
92,4,1.648,0.039,0.179,3.608,2.5,1.0,[64  5  2  3],0.5351753888215518,342.55,0.024800000000000016
93,5,2.027,0.056,0.197,4.062,1.6,0.8,[59  4  3  6  2],0.7695708408067433,272.56,0.061700000000000005
