,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,2.189,0.006,0.16,2.992,0.667,0.6666666666666666,[64  7  3],0.4785823196310545,421.67,0.06490000000000001
1,5,1.591,0.042,0.07,2.346,2.2,0.8,[61  7  4  1  1],0.6563643607387813,673.55,0.1311
2,3,3.235,0.058,0.083,2.628,3.0,0.3333333333333333,[52  7 15],0.7945137766345134,500.4,0.2985
3,3,2.205,0.024,0.187,2.654,1.667,1.0,[68  3  3],0.33760296233952225,324.23,0.057499999999999996
4,5,1.857,0.072,0.143,3.417,2.8,0.8,[57  7  2  4  4],0.8371469505009863,374.95,0.11470000000000001
5,4,1.278,0.04,0.206,3.263,1.0,1.0,[66  3  3  2],0.4595356193275125,469.18,-0.038199999999999984
6,3,2.342,0.0,0.094,2.0,0.0,1.0,[67  4  3],0.37764050118148573,706.7,0.14020000000000002
7,4,1.91,0.038,0.168,3.35,2.0,1.0,[61  4  4  5],0.656756307181175,433.39,0.061
8,3,2.197,0.008,0.153,2.746,1.0,1.0,[66  4  4],0.417476338302775,486.38,0.07470000000000002
9,3,2.193,0.032,0.137,2.514,2.333,1.0,[64  5  5],0.48970162753714264,606.78,0.11429999999999998
10,4,2.625,0.334,0.15,3.462,10.0,1.0,[41 25  3  5],1.0058032447615146,257.18,0.4465
11,5,2.049,0.076,0.208,4.387,1.6,1.0,[59  4  4  3  4],0.7837126825301095,363.37,0.07289999999999999
12,3,2.471,0.037,0.056,2.299,3.667,0.3333333333333333,[59  8  7],0.6441784368898005,562.37,0.22810000000000002
13,3,2.193,0.032,0.166,2.621,2.333,1.0,[65  5  4],0.453692937124893,748.97,0.08529999999999999
14,5,2.182,0.271,0.057,2.521,7.0,0.6,[51 14  6  2  1],0.9310007545549475,516.25,0.43220000000000003
15,5,1.953,0.111,0.03,2.559,3.8,0.8,[37 24 11  1  1],1.1114420837856687,260.23,0.2763
16,4,1.91,0.008,0.187,3.987,0.75,0.75,[61  4  6  3],0.6506208115768157,342.35,0.01200000000000001
17,5,2.855,0.198,0.089,2.588,6.6,0.8,[53  9  4  4  4],0.9684431344511005,384.32,0.39449999999999996
18,4,2.848,0.174,0.078,1.935,5.25,0.75,[59  7  3  5],0.7156987869609337,528.0,0.38079999999999997
19,3,3.16,0.388,0.14,2.092,15.333,0.6666666666666666,[16 56  2],0.6396406526889704,610.48,0.5640000000000001
20,3,2.205,0.02,0.084,2.032,2.667,1.0,[66  4  4],0.417476338302775,346.67,0.1565
21,4,3.269,0.194,0.215,1.731,6.5,1.0,[67  2  3  2],0.41510791634688815,433.48,0.30590000000000006
22,4,1.923,0.047,0.175,3.505,2.25,0.75,[60  5  3  6],0.6857643232464778,379.85,0.0643
23,4,1.907,0.004,0.168,3.905,0.5,0.75,[60  4  6  4],0.6891788035061496,381.15,0.0267
24,5,2.396,0.352,0.103,2.908,8.4,0.8,[17 46  3  5  3],1.0754030069658833,413.06,0.4886
25,5,1.833,0.229,0.17,3.527,7.2,1.0,[23 44  3  2  2],0.9974551412174393,370.95,0.2423
26,5,3.27,0.17,0.156,2.858,5.0,0.8,[52  2  3 15  2],0.8965806071094199,300.6,0.341
27,5,1.528,0.032,0.197,4.462,1.4,1.0,[58  5  4  3  4],0.8184019049767877,305.08,-0.012200000000000016
28,4,1.645,0.01,0.191,3.547,1.0,1.0,[64  5  2  3],0.5351753888215518,364.85,-0.016499999999999987
29,3,2.197,0.008,0.147,2.705,1.0,1.0,[66  3  5],0.41406185804310336,403.67,0.08070000000000002
30,3,3.181,0.369,0.117,2.066,15.333,1.0,[21 51  2],0.7115735685791374,456.4,0.5701
31,3,2.285,0.014,0.12,1.996,0.333,1.0,[67  3  4],0.37764050118148573,579.06,0.12250000000000001
32,3,2.342,0.0,0.094,2.0,0.0,1.0,[67  4  3],0.37764050118148573,516.46,0.14020000000000002
33,4,1.55,0.048,0.121,2.567,1.5,1.0,[66  3  2  3],0.4595356193275126,419.89,0.082
34,3,2.201,0.019,0.227,2.988,1.0,1.0,[68  3  3],0.33760296233952225,444.17,0.0121
35,5,2.14,0.125,0.154,3.798,3.2,1.0,[59  4  3  4  4],0.7837126825301094,307.84,0.18500000000000003
36,5,1.734,0.088,0.109,2.462,2.2,1.0,[64  5  3  1  1],0.5539090964042531,314.09,0.15239999999999998
37,4,3.096,0.261,0.166,3.194,9.75,0.75,[19 48  4  3],0.9175380197146423,465.98,0.40459999999999996
38,4,1.91,0.006,0.172,3.88,0.75,1.0,[61  4  5  4],0.656756307181175,512.92,0.025000000000000022
39,4,1.89,0.032,0.09,2.877,1.0,0.75,[63  3  6  2],0.5682519066479657,582.03,0.131
40,5,2.603,0.386,0.19,3.841,8.8,1.0,[40 25  3  3  3],1.0890031420653123,287.47,0.45630000000000004
41,4,2.53,0.352,0.076,2.404,10.0,1.0,[22 46  4  2],0.911471714582808,544.64,0.5289999999999999
42,5,2.134,0.002,0.062,2.909,0.2,0.8,[54  5  7  3  5],0.9470823155257462,404.72,0.15339999999999998
43,4,1.988,0.042,0.14,3.596,1.0,1.0,[60  4  5  5],0.6918998188508372,367.0,0.1008
44,5,1.755,0.048,0.195,4.454,1.4,1.0,[60  4  3  3  4],0.7453799262542532,387.38,0.02849999999999997
45,5,2.124,0.062,0.155,4.404,2.0,0.8,[54  5  4  6  5],0.9554806080871466,295.5,0.1194
46,3,2.281,0.004,0.109,2.905,0.667,0.6666666666666666,[63  6  5],0.5227781453635564,445.56,0.12310000000000003
47,4,2.614,0.261,0.053,2.118,9.0,0.75,[55 13  3  3],0.7859658963555951,486.82,0.4694
48,4,2.709,0.193,0.103,3.038,7.0,0.75,[24 40  3  7],1.0507451202001201,469.32,0.36090000000000005
49,3,1.839,0.03,0.159,2.492,1.333,1.0,[69  3  2],0.29277482233477625,712.23,0.054900000000000004
50,4,1.91,0.006,0.16,3.9,0.75,1.0,[60  4  5  5],0.6918998188508372,368.67,0.037000000000000005
51,5,2.373,0.219,0.148,3.678,6.0,0.8,[22 39  5  2  6],1.1815532160204145,402.89,0.3083
52,3,2.359,0.041,0.146,2.897,1.333,0.6666666666666666,[64  4  6],0.48698061219245503,570.98,0.13090000000000002
53,4,1.645,0.036,0.208,2.962,2.25,1.0,[65  3  4  2],0.49916669840930217,440.54,-0.007499999999999979
54,5,2.169,0.171,0.087,2.936,5.6,0.8,[23 35 13  2  1],1.1786031320336319,623.92,0.30090000000000006
55,5,2.456,0.168,0.199,2.681,4.2,1.0,[63  4  2  3  2],0.6198611635367343,396.66,0.21459999999999999
56,5,1.9,0.077,0.12,3.474,3.0,0.6,[53  6  8  5  2],0.9629158433344418,380.4,0.14700000000000002
57,4,1.543,0.038,0.207,3.596,0.75,1.0,[64  4  3  3],0.5431817349405587,722.49,-0.01469999999999999
58,4,1.642,0.034,0.187,3.125,2.0,1.0,[63  5  4  2],0.574387402252325,328.69,0.011199999999999988
59,3,2.193,0.03,0.117,2.615,2.0,0.3333333333333333,[62  6  6],0.5556401539672464,384.51,0.13229999999999997
60,5,1.745,0.029,0.079,2.705,0.6,0.8,[60  3  6  2  3],0.731238084530887,353.95,0.12450000000000001
61,3,2.568,0.01,0.027,1.825,1.333,0.6666666666666666,[61 10  3],0.5596732890079972,774.95,0.2398
62,4,2.638,0.056,0.024,1.843,2.0,1.0,[40 27  2  5],0.980061613880322,511.08,0.29579999999999995
63,4,1.373,0.006,0.18,3.572,0.75,1.0,[65  2  2  5],0.4911603522902954,415.59,-0.03669999999999998
64,4,2.433,0.048,0.19,3.658,1.75,1.0,[61  5  4  4],0.656756307181175,297.07,0.10129999999999997
65,3,2.205,0.028,0.224,2.463,1.667,1.0,[68  3  3],0.33760296233952225,657.98,0.024499999999999994
66,4,1.543,0.038,0.176,3.685,0.75,1.0,[64  3  2  5],0.5351753888215518,413.75,0.01630000000000001
67,5,1.674,0.059,0.212,4.635,1.4,1.0,[60  3  3  4  4],0.7453799262542532,433.77,0.014399999999999996
68,5,1.101,0.036,0.195,3.633,1.8,1.0,[62  5  3  2  2],0.6554441874851118,509.0,-0.0489
69,4,1.903,0.002,0.152,3.909,0.25,0.75,[58  4  7  5],0.7538024896672836,516.82,0.0403
70,4,2.086,0.037,0.173,3.776,2.0,0.75,[55 12  4  3],0.8032107783970646,418.86,0.0726
71,5,2.171,0.096,0.198,4.176,2.8,0.6,[55  4  6  3  6],0.9156130238932719,289.37,0.11509999999999998
72,4,2.158,0.054,0.128,3.461,2.75,0.5,[53  6 11  4],0.8838211245704883,369.27,0.14179999999999998
73,4,1.903,0.002,0.152,3.909,0.25,0.75,[58  4  7  5],0.7538024896672836,380.36,0.0403
74,3,2.193,0.006,0.144,2.881,1.0,1.0,[65  5  4],0.453692937124893,754.05,0.08130000000000001
75,4,1.982,0.008,0.145,3.709,0.75,0.75,[59  4  5  6],0.7240970795223342,630.42,0.061200000000000004
76,4,2.198,0.014,0.092,1.996,0.25,1.0,[63  3  4  4],0.5823937483713317,574.03,0.14179999999999998
77,3,2.189,0.006,0.131,2.988,1.0,1.0,[65  5  4],0.453692937124893,800.47,0.09390000000000001
78,4,2.047,0.026,0.132,3.305,1.25,0.5,[59  3  6  6],0.7179615839179748,435.91,0.09870000000000001
79,3,2.416,0.006,0.123,2.909,0.667,0.6666666666666666,[59  4 11],0.6216767873163442,540.14,0.12459999999999999
80,3,2.189,0.008,0.111,2.849,1.0,0.6666666666666666,[63  7  4],0.5177943330618276,623.7,0.1159
81,3,2.185,0.002,0.118,2.909,0.333,0.6666666666666666,[62  7  5],0.5533773570102053,512.14,0.10250000000000001
82,4,1.923,0.035,0.183,3.868,1.5,1.0,[63  3  5  3],0.5789792681116601,395.95,0.044300000000000006
83,4,2.381,0.141,0.131,3.129,5.25,0.75,[57  9  3  5],0.7693087433288972,424.8,0.24809999999999996
84,5,1.528,0.034,0.193,4.201,1.6,0.8,[58  6  4  2  4],0.8076745435130931,301.78,-0.006200000000000011
85,4,2.165,0.057,0.204,3.067,2.25,1.0,[64  4  4  2],0.5385898690812235,337.37,0.0695
