,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,2,3.569,0.306,0.097,1.536,8.0,0.5,[ 6 20],0.5402041423888608,52.87,0.50091
1,4,3.391,0.53,-0.036,1.844,7.25,0.25,[ 6  9  1 10],1.1984261941239913,32.8,0.9292199999999999
2,2,3.414,0.329,0.064,1.665,8.0,0.0,[16 10],0.666278442414676,58.18,0.56352
3,4,3.155,0.545,0.112,2.45,7.0,0.25,[7 6 4 9],1.3468609034345183,31.96,0.6734600000000001
4,4,3.09,0.537,0.129,2.336,7.25,0.75,[ 5 12  4  5],1.2789259085493063,36.5,0.6305700000000001
5,3,3.283,0.404,0.119,2.183,8.0,0.0,[ 8  7 11],1.0798753311904068,36.57,0.53357
6,3,3.299,0.39,0.13,2.252,7.333,0.0,[12  6  8],1.0579054247036734,45.06,0.5028
7,4,2.468,0.592,0.203,2.459,7.5,0.5,[ 6 13  5  2],1.1993126001115322,44.17,0.49978999999999996
8,2,3.414,0.243,0.064,1.675,8.0,0.0,[16 10],0.666278442414676,51.9,0.47752000000000006
9,4,2.077,0.422,0.159,1.805,5.75,0.5,[14  2  9  1],1.0231689160307327,35.54,0.36417
10,4,2.749,0.442,0.226,2.578,6.0,0.5,[10  2  5  9],1.2490828438192967,37.74,0.33948000000000006
11,2,3.379,0.12,0.101,1.632,4.5,0.5,[ 6 20],0.5402041423888608,50.56,0.28923
12,4,3.235,0.53,0.066,1.947,7.75,0.25,[ 7 10  7  2],1.271370100412454,38.21,0.74328
13,2,3.379,0.162,0.104,1.642,5.0,0.0,[ 7 19],0.5824922438849605,44.72,0.32622
14,3,3.131,0.429,0.088,2.058,7.333,0.3333333333333333,[11  5 10],1.0484854421409806,37.22,0.59514
15,2,3.605,0.243,0.126,1.611,6.5,0.5,[20  6],0.5402041423888608,44.83,0.39308
16,2,3.379,0.139,0.113,1.695,4.5,0.0,[ 8 18],0.6172417697303416,45.14,0.28819
17,2,3.223,0.276,0.077,1.627,7.0,0.0,[19  7],0.5824922438849605,70.84,0.46971
18,3,3.423,0.398,0.087,2.318,8.333,0.0,[12  8  6],1.0579054247036734,43.43,0.59501
19,4,2.462,0.33,0.266,2.951,4.75,0.5,[ 7 12  5  2],1.224491354785575,38.5,0.13198000000000004
20,4,3.155,0.544,0.133,2.488,7.75,0.5,[7 5 5 9],1.3546053317232447,34.58,0.63739
21,4,3.233,0.727,0.079,1.762,9.25,0.5,[ 2  6  5 13],1.1993126001115322,33.74,0.91837
22,3,2.268,0.263,0.168,2.067,5.667,0.3333333333333333,[11 12  3],0.9699594355506201,40.43,0.20923999999999995
23,4,2.737,0.438,0.209,2.456,6.5,0.25,[10  2  6  8],1.2658567518727373,34.75,0.36267000000000005
24,4,2.474,0.485,0.195,2.526,6.75,0.5,[14  6  4  2],1.1569876443452742,42.06,0.40675
