,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,5,2.154,0.085,0.172,3.819,3.0,0.8,[58  6  2  4  4],0.8076745435130931,503.62,0.12840000000000001
1,3,2.201,0.012,0.17,2.792,1.333,1.0,[66  5  3],0.4140618580431033,549.57,0.062100000000000016
2,4,2.463,0.168,0.178,2.05,7.0,0.75,[61  8  2  3],0.6272952381347792,620.39,0.23630000000000004
3,5,1.9,0.123,0.083,2.783,3.0,1.0,[39 29  3  1  2],0.9903811135313565,585.67,0.22999999999999998
4,4,1.701,0.0,0.008,1.0,0.0,1.0,[68  3  1  2],0.3634075907839065,792.64,0.1621
5,3,1.839,0.032,0.167,2.0,1.333,1.0,[70  2  2],0.24775082745153582,486.84,0.0489
6,4,2.547,0.085,0.172,2.549,3.75,1.0,[65  4  3  2],0.4991666984093023,622.95,0.16770000000000007
7,5,3.136,0.302,0.122,2.553,9.0,0.8,[24 39  3  6  2],1.1339990909082311,672.61,0.4936
8,3,2.45,0.002,0.085,2.909,0.333,0.3333333333333333,[61  7  6],0.5860213962673115,743.36,0.16200000000000003
9,5,2.322,0.289,0.128,3.481,7.6,0.8,[23 39  6  3  3],1.1643691241122287,459.74,0.3932
10,3,2.48,0.039,0.089,2.501,2.333,0.6666666666666666,[61  8  5],0.58182147685037,456.59,0.198
11,3,2.197,0.016,0.186,2.905,0.667,1.0,[66  3  5],0.41406185804310336,540.84,0.04970000000000002
12,5,2.459,0.152,0.133,3.478,4.8,0.8,[50  4  4 12  4],1.0330439796595483,387.89,0.2649
13,5,2.471,0.477,0.159,3.433,10.8,0.8,[13 51  2  5  3],0.9716763134036925,670.28,0.5650999999999999
14,3,3.044,0.075,0.038,1.262,4.0,1.0,[67  5  2],0.369634155062479,595.98,0.3414
15,3,2.185,0.002,0.147,2.889,0.333,1.0,[65  4  5],0.453692937124893,501.76,0.07350000000000001
16,5,2.042,0.155,0.111,3.501,5.2,1.0,[25 39  4  5  1],1.1021304063472603,681.86,0.24819999999999998
17,3,3.59,0.133,0.061,2.36,7.0,0.6666666666666666,[30  7 37],0.9356697518381136,436.28,0.431
18,5,2.115,0.35,0.15,3.831,8.8,1.0,[25 40  3  4  2],1.0844112762059772,434.61,0.4115
19,3,3.465,0.299,0.036,1.537,15.333,1.0,[22 48  4],0.7991223912860443,715.04,0.6094999999999999
20,3,3.821,0.373,0.08,1.87,14.333,1.0,[27 45  2],0.7679339880298296,520.87,0.6751
21,3,2.205,0.045,0.215,2.529,2.667,1.0,[67  4  3],0.37764050118148573,437.92,0.05050000000000002
22,5,2.325,0.341,0.159,3.885,9.0,1.0,[25 38  4  4  3],1.1542493979842896,371.06,0.41450000000000004
23,3,2.201,0.056,0.149,2.206,2.333,0.6666666666666666,[66  6  2],0.4033344965794089,513.77,0.12710000000000002
24,4,2.433,0.055,0.206,3.562,2.0,1.0,[62  4  4  4],0.621391252579381,594.46,0.0923
25,5,2.239,0.077,0.123,2.2,2.4,1.0,[65  2  2  2  3],0.5366341135747046,391.22,0.1779
26,3,3.16,0.232,0.148,2.596,11.333,1.0,[25 46  3],0.7921024347419032,422.57,0.4
27,3,3.819,0.36,0.063,1.949,15.0,0.6666666666666666,[15  4 55],0.7017778547068912,567.78,0.6789000000000001
28,4,2.554,0.224,0.134,2.89,6.75,0.5,[58  4  6  6],0.7560652866243247,410.52,0.34539999999999993
29,4,2.769,0.326,0.118,3.579,9.75,0.75,[21 44  3  6],1.0002041639343313,494.8,0.48490000000000005
30,3,2.899,0.072,0.104,2.46,3.333,0.3333333333333333,[62  6  6],0.5556401539672464,583.56,0.2579
31,3,3.256,0.212,0.089,2.343,9.333,0.6666666666666666,[22 46  6],0.8598624576940395,413.64,0.4486
32,5,1.549,0.004,0.07,2.909,0.4,0.8,[55  4 13  1  1],0.8001077380789612,381.0,0.08889999999999998
33,4,1.899,0.062,0.115,1.746,2.75,1.0,[67  3  2  2],0.41510791634688815,539.09,0.13690000000000002
34,4,1.707,0.004,0.158,3.662,0.5,0.75,[61  4  7  2],0.6376306531560801,496.0,0.01670000000000002
35,3,2.193,0.032,0.15,2.534,2.333,1.0,[64  5  5],0.48970162753714264,547.9,0.1013
36,4,2.539,0.13,0.136,2.499,5.25,0.75,[57  2 13  2],0.7017562738013438,451.51,0.2479
37,3,1.704,0.038,0.191,2.596,1.0,1.0,[68  3  3],0.33760296233952225,598.95,0.0174
38,5,2.391,0.361,0.167,3.42,10.8,0.8,[22 39  4  3  6],1.1895595621394213,579.35,0.4331
39,5,2.973,0.335,0.191,3.15,8.6,1.0,[20 47  3  2  2],0.9670379534785389,477.57,0.4413
40,3,2.844,0.028,0.055,2.39,2.0,0.6666666666666666,[61  8  5],0.58182147685037,933.98,0.25739999999999996
41,4,2.198,0.014,0.116,2.996,0.25,0.75,[60  3  8  3],0.6704450959234483,713.21,0.11779999999999999
42,3,3.118,0.352,0.159,2.592,13.667,0.6666666666666666,[15 56  3],0.6643855720730099,615.11,0.5047999999999999
