,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,4,2.746,0.147,0.124,2.606,5.75,0.5,[55  6 11  2],0.8051863855682753,359.07,0.2976
1,3,2.224,0.008,0.034,1.988,1.0,1.0,[67  5  2],0.369634155062479,598.12,0.19640000000000002
2,4,2.65,0.363,0.127,2.583,11.25,0.75,[54 14  3  3],0.8048270545407497,386.94,0.501
3,5,2.333,0.115,0.111,3.641,3.0,0.8,[54  6  5  5  4],0.9554806080871465,351.3,0.2373
4,5,2.176,0.184,0.226,2.35,6.2,1.0,[63  2  4  3  2],0.6198611635367343,285.02,0.1756
5,4,2.282,0.15,0.141,2.926,6.25,0.75,[24 42  6  2],0.9879533760049753,346.77,0.23720000000000002
6,4,3.473,0.298,0.091,2.645,10.25,0.5,[18 46  8  2],0.9774972205664952,264.17,0.5543
7,4,1.812,0.01,0.131,3.396,1.0,0.75,[61  4  6  3],0.6506208115768157,411.0,0.06019999999999999
8,3,2.189,0.004,0.146,2.992,0.667,1.0,[65  4  5],0.453692937124893,513.65,0.07690000000000002
9,3,2.193,0.006,0.146,2.8,0.667,1.0,[65  4  5],0.453692937124893,438.67,0.07930000000000001
10,4,1.923,0.066,0.176,3.292,1.25,1.0,[64  2  4  4],0.5385898690812235,373.39,0.08230000000000001
11,5,1.844,0.002,0.115,3.996,0.2,0.8,[56  4  7  5  2],0.8713660784430142,446.85,0.0714
12,5,1.967,0.052,0.206,4.062,2.2,1.0,[58  3  4  4  5],0.8184019049767876,494.1,0.042700000000000016
13,5,2.981,0.374,0.106,2.62,9.6,0.8,[23 38  3  7  3],1.1884206903478325,405.3,0.5661
14,5,1.943,0.008,0.088,3.333,0.8,0.8,[55  4  8  4  3],0.9064292921746016,424.28,0.11430000000000001
15,4,2.145,0.031,0.144,2.984,1.0,1.0,[63  3  3  5],0.5789792681116601,611.24,0.1015
16,4,1.821,0.035,0.114,2.25,1.0,1.0,[66  2  4  2],0.4549437534681774,424.68,0.10309999999999998
17,3,2.197,0.01,0.109,2.329,1.667,1.0,[66  4  4],0.417476338302775,532.87,0.1207
18,4,2.391,0.075,0.12,3.289,3.0,0.75,[58  5  6  5],0.7587863019690123,247.66,0.1941
19,4,2.001,0.076,0.115,2.881,2.5,0.75,[60  5  3  6],0.6857643232464778,640.95,0.1611
20,4,2.269,0.07,0.205,2.786,3.5,1.0,[63  3  5  3],0.5789792681116601,549.48,0.09190000000000004
21,3,2.853,0.079,0.118,2.763,4.0,1.0,[34 36  4],0.8655770247467507,419.04,0.24630000000000002
22,3,3.111,0.046,0.096,2.599,3.0,0.3333333333333333,[58  6 10],0.6651177640555062,624.0,0.26110000000000005
23,4,1.982,0.016,0.157,3.905,0.5,0.5,[58  3  7  6],0.7476669940629243,292.97,0.05719999999999997
24,4,1.903,0.002,0.165,3.996,0.25,0.75,[59  4  7  4],0.7191132672206053,272.05,0.02729999999999999
25,4,1.988,0.038,0.143,3.264,2.25,1.0,[60  5  5  4],0.6918998188508372,301.62,0.09380000000000002
26,3,3.799,0.129,0.081,2.551,5.333,0.6666666666666666,[32  7 35],0.939712362324333,303.89,0.4279
27,4,2.436,0.058,0.131,3.6,2.25,0.5,[56  7  6  5],0.8197568215542457,319.34,0.17059999999999997
28,4,3.067,0.149,0.219,2.3,5.25,1.0,[64  3  4  3],0.5431817349405585,314.34,0.23670000000000002
29,4,1.919,0.052,0.21,3.453,2.25,1.0,[63  4  3  4],0.5823937483713318,347.2,0.03390000000000001
30,4,2.809,0.317,0.117,2.626,10.25,1.0,[24  4 44  2],0.9296176928480394,366.64,0.48090000000000005
31,5,2.116,0.136,0.078,2.64,4.0,0.8,[57  8  3  4  2],0.8268115354796856,273.5,0.2696
32,5,2.245,0.139,0.171,3.002,4.8,0.8,[56  7  5  3  3],0.8759579443023493,289.51,0.1925
33,4,3.068,0.207,0.13,2.841,8.75,0.75,[25 41  6  2],0.9950758832978203,317.22,0.38380000000000003
34,5,1.321,0.055,0.073,1.777,1.8,1.0,[67  3  2  1  1],0.43384162392958936,483.02,0.11410000000000001
35,4,1.373,0.008,0.004,1.0,1.0,1.0,[69  3  1  1],0.31150852991747746,300.05,0.1413
36,3,2.355,0.011,0.117,2.658,1.333,1.0,[65  4  5],0.453692937124893,511.7,0.12949999999999998
37,4,2.567,0.129,0.133,2.762,4.0,0.75,[60  8  2  4],0.6658532300641131,406.53,0.25270000000000004
38,4,3.28,0.288,0.134,3.075,9.0,1.0,[21 44  5  4],1.0063396595386906,365.79,0.48199999999999993
39,3,2.058,0.036,0.16,2.796,0.667,0.6666666666666666,[64  3  7],0.4785823196310546,454.04,0.08179999999999998
40,5,1.865,0.044,0.152,4.22,2.2,0.8,[54  6  5  5  4],0.9554806080871465,251.58,0.0785
41,5,1.968,0.136,0.068,2.616,4.4,1.0,[36 30  4  3  1],1.062394585842433,457.88,0.26480000000000004
42,3,3.074,0.06,0.106,2.627,2.667,0.6666666666666666,[62  7  5],0.5533773570102053,403.93,0.2614
43,3,2.794,0.328,0.121,2.09,14.0,1.0,[21 51  2],0.7115735685791374,509.87,0.4864
44,3,2.694,0.159,0.102,1.745,7.0,0.6666666666666666,[64  8  2],0.4636550387504186,510.69,0.32639999999999997
45,5,1.454,0.036,0.066,1.833,1.2,1.0,[66  2  4  1  1],0.4736774610508786,252.23,0.1154
46,4,2.397,0.093,0.152,3.3,3.0,1.0,[62  4  3  5],0.6179767723197094,385.2,0.18069999999999997
47,3,2.624,0.044,0.055,2.309,1.333,0.6666666666666666,[62  5  7],0.5533773570102053,337.08,0.2514
48,5,2.245,0.091,0.2,3.673,2.8,1.0,[59  3  4  3  5],0.7802982022704377,285.38,0.11549999999999999
49,4,2.724,0.112,0.058,1.606,4.5,1.0,[63  4  4  3],0.5823937483713317,448.73,0.3264
50,4,1.926,0.059,0.134,2.791,2.5,1.0,[63  4  2  5],0.574387402252325,285.92,0.11759999999999998
51,4,2.409,0.064,0.114,2.777,4.0,0.75,[60  6  5  3],0.6857643232464778,356.6,0.19089999999999996
52,4,2.436,0.052,0.151,3.511,2.25,0.75,[59  5  6  4],0.724097079522334,285.88,0.14459999999999998
53,3,2.411,0.006,0.12,2.796,1.0,0.6666666666666666,[63  4  7],0.5177943330618278,365.56,0.12710000000000002
54,5,2.446,0.106,0.126,3.095,2.6,0.6,[56  7  3  7  1],0.8451695035562363,361.68,0.22460000000000002
55,3,2.428,0.027,0.138,2.662,2.333,0.6666666666666666,[61  3 10],0.5596732890079972,313.91,0.13179999999999997
56,5,1.973,0.1,0.169,4.297,2.6,0.6,[52 11  6  2  3],0.9625217228054015,323.78,0.1283
57,5,2.757,0.157,0.117,3.323,4.4,0.6,[47 14  4  3  6],1.0946689983279725,223.8,0.3157
58,4,1.645,0.032,0.151,3.282,1.75,0.5,[60  6  6  2],0.6750369617827834,310.42,0.04550000000000001
59,5,2.05,0.304,0.149,3.678,7.8,0.8,[20 41  4  7  2],1.1591469438130468,273.57,0.36
60,4,2.093,0.041,0.129,3.454,1.75,0.75,[59  6  5  4],0.724097079522334,307.41,0.12129999999999999
61,4,2.149,0.122,0.157,2.524,4.25,0.75,[62  6  4  2],0.6072494108560149,392.19,0.1799
62,4,3.174,0.251,0.122,2.561,7.75,1.0,[28  4 40  2],0.95557352218981,328.2,0.4464
63,3,3.248,0.089,0.079,2.524,4.0,0.3333333333333333,[54  7 13],0.758513049895278,347.23,0.33480000000000004
64,3,1.835,0.01,0.196,2.492,1.333,1.0,[69  2  3],0.29277482233477625,416.3,-0.0025000000000000022
65,4,2.611,0.265,0.123,3.187,8.75,0.75,[40 23  5  6],1.0815070998465113,345.66,0.4031
66,3,2.205,0.05,0.101,2.249,2.0,1.0,[67  3  4],0.37764050118148573,438.65,0.16949999999999998
67,5,2.839,0.145,0.166,3.272,4.2,0.8,[54  3  5  9  3],0.9281323498977381,408.83,0.26289999999999997
68,5,1.941,0.062,0.078,2.355,1.8,1.0,[64  4  4  1  1],0.5573235766639247,319.78,0.17809999999999998
69,5,2.351,0.251,0.037,2.482,7.0,0.8,[32 31  8  2  1],1.123268080728638,312.75,0.4491
70,3,2.07,0.016,0.101,2.146,2.0,1.0,[67  4  3],0.37764050118148573,424.14,0.12199999999999998
71,5,2.338,0.252,0.161,3.861,6.6,1.0,[28 36  3  3  4],1.1358859142066848,408.57,0.3248
72,4,2.354,0.066,0.078,2.553,3.25,0.75,[54 14  4  2],0.8002351886814144,525.58,0.2234
73,3,2.488,0.034,0.133,2.525,3.0,0.6666666666666666,[62  3  9],0.5344273913821971,469.86,0.1498
74,3,3.326,0.07,0.071,2.586,4.667,0.3333333333333333,[58 10  6],0.6651177640555062,370.49,0.3316
75,4,2.529,0.272,0.08,2.158,9.75,1.0,[24 46  3  1],0.8488403224899347,356.12,0.4449
76,5,2.061,0.065,0.155,4.052,2.4,0.6,[55  6  3  7  3],0.9072147313318715,293.14,0.11610000000000001
77,3,3.093,0.114,0.089,2.186,6.0,0.6666666666666666,[61  9  4],0.5732069262436627,351.62,0.33430000000000004
78,5,2.51,0.203,0.118,2.699,6.8,1.0,[27 39  3  4  1],1.0512608514250212,326.43,0.336
79,3,2.201,0.019,0.227,2.988,1.0,1.0,[68  3  3],0.33760296233952225,446.15,0.0121
80,3,2.193,0.006,0.154,2.75,0.667,1.0,[66  4  4],0.417476338302775,443.19,0.0713
81,4,2.534,0.102,0.134,2.935,3.25,0.75,[60  7  2  5],0.6727741648257423,516.24,0.22139999999999993
82,3,2.07,0.036,0.121,1.9,1.667,1.0,[69  2  3],0.29277482233477625,464.53,0.122
83,5,1.755,0.066,0.169,3.86,2.2,0.8,[57  6  2  4  5],0.842130762802715,364.87,0.07249999999999998
84,3,2.066,0.041,0.065,1.845,1.333,1.0,[68  2  4],0.3330110964801871,519.08,0.18259999999999998
85,5,2.397,0.213,0.178,1.934,6.6,0.8,[58  2  9  3  2],0.7723199392046779,330.87,0.27469999999999994
86,3,3.181,0.292,0.11,2.222,12.667,1.0,[33 37  4],0.8644179345459303,332.58,0.5001
87,5,1.318,0.024,0.083,2.563,1.0,0.8,[63  3  6  1  1],0.586985614230667,334.49,0.0728
88,3,3.737,0.284,0.096,2.015,14.667,0.6666666666666666,[17 53  4],0.7346694754785252,394.07,0.5617
89,5,2.166,0.083,0.115,3.345,2.6,0.6,[55  8  3  6  2],0.8922874504512355,406.78,0.1846
