,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,4,1.648,0.018,0.202,3.901,0.75,1.0,[64  3  2  5],0.5351753888215518,500.86,-0.019200000000000023
1,3,2.193,0.008,0.18,2.988,1.0,1.0,[67  4  3],0.37764050118148573,576.78,0.04730000000000001
2,4,2.004,0.0,0.091,3.0,0.0,0.75,[59  4  9  2],0.6921569554735904,651.17,0.1094
3,3,3.576,0.145,0.075,2.268,7.667,1.0,[29  5 40],0.8817144608212548,522.0,0.42760000000000004
4,5,2.283,0.143,0.128,3.186,4.0,0.8,[56 10  4  3  1],0.8272196888583224,486.9,0.2433
5,5,1.845,0.046,0.105,3.305,1.0,0.8,[59  3  6  4  2],0.7695708408067433,407.58,0.1255
6,3,2.551,0.101,0.021,1.307,5.667,0.6666666666666666,[65  7  2],0.4345672830997982,698.01,0.3351
7,4,2.806,0.397,0.06,2.696,12.75,0.25,[43 18  6  7],1.0860890867756607,631.5,0.6176
8,3,2.285,0.006,0.027,1.571,1.0,0.6666666666666666,[66  6  2],0.4033344965794089,790.02,0.20750000000000002
9,4,2.21,0.042,0.015,1.4,0.75,0.75,[62  6  4  2],0.6072494108560149,673.26,0.248
10,4,2.197,0.096,0.151,3.254,3.5,0.75,[60  7  4  3],0.6807805109447491,714.71,0.1647
11,4,1.832,0.006,0.063,2.794,0.75,0.5,[60  7  6  1],0.6549758825003649,620.47,0.1262
12,4,3.127,0.251,0.122,2.969,7.75,0.75,[25  6 40  3],1.0328020193172085,349.85,0.4417
13,4,3.289,0.451,0.118,2.384,14.5,1.0,[21 47  2  4],0.9010464407965469,754.72,0.6619
14,3,2.201,0.031,0.189,2.984,1.333,1.0,[68  3  3],0.33760296233952225,587.08,0.062100000000000016
15,4,2.308,0.052,0.098,2.403,2.75,0.75,[62  6  4  2],0.6072494108560149,528.45,0.18479999999999996
16,5,2.594,0.169,0.215,3.456,4.0,1.0,[60  5  3  3  3],0.7419654459945815,376.69,0.21339999999999998
17,3,3.681,0.106,0.101,1.848,5.333,0.6666666666666666,[63  9  2],0.4908380213148127,513.34,0.3731
18,4,2.214,0.054,0.06,1.658,4.0,1.0,[63  2  5  4],0.574387402252325,825.69,0.21539999999999998
19,3,2.854,0.056,0.096,1.902,4.333,1.0,[65  5  4],0.453692937124893,545.69,0.24539999999999998
20,3,2.52,0.06,0.095,2.471,3.0,0.3333333333333333,[60  6  8],0.6142439731753446,570.27,0.217
21,5,2.397,0.243,0.236,4.071,6.4,1.0,[29 36  3  3  3],1.107500614122539,349.48,0.24669999999999997
22,5,2.09,0.129,0.243,3.617,3.0,0.8,[59  3  2  6  4],0.7695708408067433,464.27,0.095
23,4,2.43,0.053,0.141,3.695,1.75,0.5,[56  7  4  7],0.8147730092525169,543.82,0.15500000000000003
24,4,1.815,0.035,0.143,3.106,2.0,0.75,[61  6  4  3],0.6506208115768155,485.7,0.07350000000000001
25,3,2.197,0.013,0.092,2.476,1.667,0.6666666666666666,[63  6  5],0.5227781453635564,807.66,0.1407
26,5,2.166,0.087,0.19,4.066,3.0,0.8,[55  7  3  4  5],0.9133502269362308,515.54,0.11359999999999998
