,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,2.763,0.068,0.051,1.584,3.667,0.6666666666666666,[66  6  2],0.4033344965794089,521.09,0.2933
1,3,2.899,0.092,0.123,2.225,3.333,1.0,[66  4  4],0.417476338302775,618.45,0.2589
2,3,1.839,0.011,0.14,2.3,1.333,1.0,[67  5  2],0.369634155062479,863.34,0.054900000000000004
3,3,2.904,0.098,0.097,2.407,4.0,0.6666666666666666,[63  7  4],0.5177943330618276,652.54,0.2914
4,3,2.185,0.002,0.135,2.996,0.333,0.6666666666666666,[63  7  4],0.5177943330618276,427.31,0.08549999999999999
5,3,2.205,0.031,0.127,2.705,1.0,0.6666666666666666,[65  3  6],0.44755744152053367,602.42,0.1245
6,3,2.838,0.086,0.152,1.7,3.333,1.0,[70  2  2],0.24775082745153582,500.32,0.2178
7,5,1.903,0.264,0.121,2.537,6.6,0.8,[58 11  2  2  1],0.727644399491816,544.36,0.33330000000000004
8,4,3.729,0.318,0.099,2.178,11.5,0.5,[17 48  2  7],0.9393361637846898,443.27,0.5919
9,5,2.984,0.378,0.113,2.841,11.2,0.6,[17  5 43  7  2],1.1560774338736775,449.95,0.5634
10,3,2.838,0.089,0.173,1.662,5.0,1.0,[69  2  3],0.29277482233477625,800.75,0.1998
11,4,2.034,0.008,0.098,2.709,0.75,1.0,[60  5  5  4],0.6918998188508372,667.47,0.11339999999999997
12,3,2.197,0.016,0.202,2.992,0.667,1.0,[67  3  4],0.37764050118148573,402.02,0.03370000000000001
13,4,1.919,0.012,0.129,2.792,1.0,1.0,[64  5  3  2],0.5351753888215519,397.15,0.07490000000000001
14,4,2.466,0.122,0.038,1.899,4.0,0.75,[62  3  2  7],0.5988511182946146,771.59,0.3306
15,4,2.077,0.014,0.088,2.952,1.5,1.0,[62  5  3  4],0.6179767723197094,494.95,0.13369999999999999
16,3,3.248,0.054,0.077,1.282,2.333,1.0,[69  2  3],0.29277482233477625,658.91,0.3018
17,5,2.501,0.072,0.184,4.224,2.2,1.0,[58  4  4  4  4],0.8218163852364593,514.7,0.1381
18,5,1.834,0.032,0.063,2.787,0.8,0.8,[54  3 13  3  1],0.8535089595085016,500.57,0.1524
19,3,2.85,0.046,0.106,2.637,2.667,0.3333333333333333,[61  7  6],0.5860213962673115,955.85,0.22500000000000003
20,4,1.916,0.033,0.032,1.492,2.5,1.0,[65  4  3  2],0.4991666984093023,837.87,0.1926
21,3,3.008,0.072,0.064,2.308,4.333,0.3333333333333333,[57 10  7],0.6945901710433994,383.28,0.3088
22,4,2.122,0.071,0.158,2.809,3.0,1.0,[63  4  2  5],0.574387402252325,444.48,0.12519999999999998
23,4,1.723,0.067,0.134,2.502,2.25,0.75,[63  6  3  2],0.5682519066479657,756.32,0.1053
24,4,1.923,0.038,0.181,3.234,1.75,0.75,[63  2  3  6],0.5682519066479657,447.95,0.04930000000000001
25,3,2.59,0.07,0.085,2.269,3.0,0.6666666666666666,[65  6  3],0.44755744152053367,528.26,0.244
26,3,2.803,0.363,0.117,2.065,16.0,0.6666666666666666,[17 55  2],0.656034736476312,646.55,0.5263
27,4,1.818,0.021,0.147,3.396,1.0,0.75,[61  3  7  3],0.6422225190154152,472.95,0.055800000000000016
