,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,4,2.625,0.203,0.12,2.932,8.5,1.0,[21 45  4  4],0.975347010490448,320.56,0.34550000000000003
1,5,2.605,0.346,0.167,2.838,10.2,0.8,[16 50  4  2  2],0.9489254176100731,426.93,0.4395
2,4,1.824,0.077,0.23,3.458,2.0,1.0,[63  5  3  3],0.5789792681116601,558.63,0.02939999999999998
3,5,1.779,0.014,0.059,2.285,1.0,1.0,[61  5  3  2  3],0.6988155882059126,669.38,0.13290000000000002
4,5,2.036,0.299,0.102,3.094,7.4,1.0,[23 44  2  3  2],0.9974551412174392,651.42,0.4006
5,4,2.158,0.026,0.106,2.787,1.5,0.75,[59  3 10  2],0.6786233182379248,582.77,0.13579999999999998
6,4,2.997,0.199,0.142,3.224,7.5,0.75,[30  6 35  3],1.0538016164019157,333.37,0.3567
7,5,2.519,0.411,0.042,2.33,10.6,0.8,[29 32  6  4  3],1.2210015920548292,629.12,0.6209
8,5,2.216,0.285,0.072,3.131,6.4,0.8,[23 40  3  6  2],1.1269808611309204,493.46,0.4346
9,4,1.887,0.02,0.087,1.996,1.0,1.0,[65  3  2  4],0.49916669840930217,592.07,0.12170000000000002
10,4,1.982,0.008,0.082,2.794,0.75,0.75,[61  5  6  2],0.6426144654578089,891.38,0.12419999999999998
11,5,2.321,0.221,0.058,2.673,6.0,0.8,[30 32  3  7  2],1.179160057934341,327.12,0.3951
12,5,2.152,0.389,0.167,3.608,10.8,0.8,[45 19  5  2  3],1.0611803170809064,741.3,0.43720000000000003
13,4,1.919,0.043,0.187,3.61,1.75,0.75,[60  6  3  5],0.6857643232464778,503.02,0.0479
14,3,2.285,0.03,0.144,2.662,2.0,0.6666666666666666,[64  6  4],0.4869806121924549,732.73,0.11450000000000002
15,5,2.172,0.082,0.14,4.399,2.0,0.6,[51  8  3  7  5],1.0321321597725304,545.19,0.1592
16,5,2.257,0.122,0.14,2.841,3.8,0.8,[59  7  4  2  2],0.7565806823860077,422.13,0.2077
17,5,2.587,0.193,0.177,3.016,4.4,1.0,[63  2  2  4  3],0.6198611635367341,551.46,0.27470000000000006
18,3,2.18,0.0,0.094,2.0,0.0,1.0,[68  4  2],0.3330110964801871,897.21,0.12400000000000003
19,4,2.149,0.016,0.056,2.408,1.5,1.0,[60  5  5  4],0.6918998188508372,784.97,0.1749
20,3,2.193,0.032,0.189,2.533,2.333,1.0,[66  4  4],0.417476338302775,442.73,0.062299999999999994
21,3,1.835,0.032,0.165,2.292,2.333,1.0,[67  5  2],0.369634155062479,606.29,0.05049999999999999
22,5,1.672,0.071,0.197,4.381,2.0,0.8,[57  6  3  4  4],0.8501371089217218,451.35,0.04119999999999999
23,5,2.25,0.088,0.169,3.805,3.0,1.0,[57  5  2  5  5],0.8448517781474028,477.93,0.144
24,4,2.621,0.294,0.129,3.129,10.75,0.5,[18 45  6  5],1.0321157680780322,479.03,0.4271
25,5,1.804,0.0,0.073,3.0,0.0,0.8,[58  4  9  2  1],0.7606571524836596,640.68,0.10740000000000001
26,5,1.81,0.089,0.151,3.602,2.8,1.0,[58  4  4  4  4],0.8218163852364593,717.72,0.119
27,4,2.557,0.097,0.171,3.443,3.5,0.75,[58  8  3  5],0.7434670746459826,376.87,0.18169999999999997
28,3,2.189,0.004,0.129,2.798,0.667,1.0,[64  5  5],0.48970162753714264,462.25,0.09390000000000001
29,5,2.173,0.088,0.271,4.035,2.0,1.0,[62  3  3  2  4],0.6634505336041185,506.11,0.03429999999999997
30,3,3.143,0.199,0.122,2.435,10.667,1.0,[22 49  3],0.7635520466189267,855.36,0.3913
31,3,3.015,0.321,0.024,1.559,14.333,1.0,[23 49  2],0.7337697427323989,583.84,0.5985
32,3,2.763,0.185,0.119,2.42,8.0,1.0,[27 45  2],0.7679339880298296,561.26,0.3423
33,3,3.633,0.399,0.057,2.122,17.667,0.6666666666666666,[24 43  7],0.9037101209533446,725.42,0.7053
34,5,2.536,0.155,0.091,2.648,4.8,0.8,[57  3  7  3  4],0.8417388163603214,531.07,0.3176
35,3,2.363,0.045,0.133,2.026,3.333,1.0,[67  4  3],0.37764050118148573,868.07,0.1483
36,4,2.765,0.22,0.121,2.684,5.25,0.75,[63  6  2  3],0.5682519066479657,648.49,0.37550000000000006
37,4,2.638,0.177,0.101,3.163,6.0,1.0,[31 33  5  5],1.0887579041261375,583.08,0.3398
