,Partitions,BCS[-],ICP[-],SM[+],MQ[+],IFN[-],NED[-],ClassSizes,Entropy[+],WC_time[-],Loss[-]
0,3,2.894,0.097,0.18,1.954,5.0,1.0,[66  3  5],0.41406185804310336,259.67,0.2064
1,4,1.773,0.023,0.114,3.0,1.25,0.75,[61  4  7  2],0.6376306531560801,357.22,0.08629999999999999
2,4,2.606,0.059,0.154,3.423,2.25,0.75,[55  4 10  5],0.8308009969288126,339.18,0.1656
3,3,1.839,0.016,0.192,2.796,0.667,1.0,[68  3  3],0.33760296233952225,648.01,0.007900000000000018
4,5,1.755,0.054,0.206,4.307,2.2,1.0,[59  4  3  4  4],0.7837126825301094,290.09,0.023499999999999993
5,3,2.185,0.002,0.176,2.996,0.333,1.0,[66  4  4],0.417476338302775,439.22,0.04450000000000001
6,4,1.991,0.061,0.161,3.025,2.75,1.0,[64  4  3  3],0.5431817349405587,363.49,0.0991
7,5,2.32,0.219,0.139,3.761,6.8,0.8,[21 40  3  6  4],1.181339140736581,292.68,0.31199999999999994
8,3,3.362,0.131,0.068,1.828,8.333,0.6666666666666666,[62  4  8],0.5464564222485762,395.21,0.3992
9,4,2.408,0.048,0.143,3.542,2.5,0.75,[58  7  4  5],0.7538024896672835,246.66,0.14579999999999999
10,3,2.197,0.03,0.135,2.409,1.0,0.6666666666666666,[66  2  6],0.4033344965794089,485.63,0.1147
11,5,1.24,0.047,0.202,4.008,1.4,1.0,[62  3  3  2  4],0.6634505336041185,270.78,-0.031000000000000028
12,5,2.409,0.06,0.121,3.915,2.4,0.4,[48  2  6 12  6],1.0807686565434762,283.6,0.17989999999999998
13,5,1.677,0.034,0.12,3.027,1.8,1.0,[61  3  4  4  2],0.7022300684655841,558.33,0.08170000000000002
14,4,1.991,0.064,0.141,2.965,2.75,0.5,[60  6  2  6],0.6750369617827834,370.26,0.12210000000000001
15,5,1.531,0.039,0.055,1.992,2.0,0.8,[62  6  4  1  1],0.6259831184387162,529.82,0.1371
